ts,usd_per_btc,price_equalized,residual_log10,sigma_roll,k_equalizer
2020-06-24,9632.15,6074.161798964071,-0.1001184405105815,0.06815184105755641,3.0
2020-06-25,9314.13,5476.597104865946,-0.11531575135849481,0.06755225951614341,3.0
2020-06-26,9261.0,5368.155848321253,-0.11841638420936196,0.0672145084973897,3.0
2020-06-27,9167.82,5192.990724862972,-0.12342426545389262,0.06688180050526703,3.0
2020-06-28,9048.46,4978.648553475474,-0.12973160034352205,0.06659033142164977,3.0
2020-06-29,9140.03,5116.803733796102,-0.12597443111465711,0.06633780782862808,3.0
2020-06-30,9185.58,5178.981724212055,-0.12443110272915892,0.06610584551650925,3.0
2020-07-01,9145.99,5097.835508689066,-0.12692245208606323,0.06573445951811291,3.0
2020-07-02,9231.14,5226.716954044308,-0.12351317773093529,0.06540884089063632,3.0
2020-07-03,9124.84,5033.943707046942,-0.12915845168473616,0.0650841876632412,3.0
2020-07-04,9084.23,4952.983131742338,-0.1317106362486684,0.06459382847803484,3.0
2020-07-05,9126.09,5007.568787966863,-0.13032891178795136,0.06407968363903958,3.0
2020-07-06,9072.85,4906.528928253635,-0.13348468354131127,0.06367188673481815,3.0
2020-07-07,9349.16,5353.425094620425,-0.12107043095230097,0.06361584171604209,3.0
2020-07-08,9253.02,5175.300010873044,-0.1261739850368664,0.06359202315666668,3.0
2020-07-09,9427.99,5459.00805016396,-0.11865268923348538,0.06359733620403948,3.0
2020-07-10,9273.36,5180.115146831235,-0.12644885309158793,0.06357897344554743,3.0
2020-07-11,9277.51,5172.426150417231,-0.12686856620819276,0.0616222826645338,3.0
2020-07-12,9241.05,5097.253215063668,-0.12919255579562394,0.060503414938660294,3.0
2020-07-13,9277.21,5142.76814709432,-0.1281102210551981,0.058708376115944524,3.0
2020-07-14,9238.7,5064.658930167919,-0.1305303304697638,0.0571443860011259,3.0
2020-07-15,9241.9,5055.621150806989,-0.13099337145775802,0.054682344155071436,3.0
2020-07-16,9191.98,4960.110461706126,-0.13395886119951417,0.052566463259096655,3.0
2020-07-17,9131.81,4849.628115247577,-0.1374242150004803,0.05034528906770645,3.0
2020-07-18,9151.18,4866.7957615990135,-0.13711698833458064,0.04958771499171946,3.0
2020-07-19,9158.01,4863.953900227172,-0.13740583165232279,0.04881236714054648,3.0
2020-07-20,9187.22,4896.807498991673,-0.13663554233858255,0.047975634824630485,3.0
2020-07-21,9162.51,4843.718899342903,-0.13841776515421067,0.046583695483122384,3.0
2020-07-22,9375.08,5174.109882416937,-0.1290696673930647,0.04594449770848164,3.0
2020-07-23,9527.14,5414.692353993096,-0.1226943803816467,0.04555997959224495,3.0
2020-07-24,9585.51,5499.301788213499,-0.12065383562328691,0.04510661727177275,3.0
2020-07-25,9539.49,5405.220005942051,-0.12335589078234044,0.04466310689908144,3.0
2020-07-26,9680.23,5632.111543986738,-0.11760721437173016,0.043958054498696414,3.0
2020-07-27,9905.22,6017.044190143073,-0.10824046242602936,0.04295962811477516,3.0
2020-07-28,11017.46,8256.80760025034,-0.06263465881552399,0.04174573608299435,3.0
2020-07-29,10912.95,8001.499774430722,-0.0673853840320735,0.041182829301155625,3.0
2020-07-30,11099.83,8395.979244795391,-0.06062248553042604,0.040652003490989894,3.0
2020-07-31,11110.21,8395.893867343024,-0.06082766391489347,0.040273303180452295,3.0
2020-08-01,11322.57,8861.62220292106,-0.05321589174206398,0.04015963817456793,3.0
2020-08-02,11758.76,9897.855458210499,-0.03741020950022644,0.04018249436276066,3.0
2020-08-03,11043.77,8176.8723413764565,-0.06526506790870457,0.03988319181756905,3.0
2020-08-04,11246.2,8610.56170533677,-0.05798715964909196,0.03954656122854406,3.0
2020-08-05,11203.82,8489.686445376545,-0.06023723618503585,0.039580449055428464,3.0
2020-08-06,11749.87,9764.993571502697,-0.04018054995101217,0.03979291789209665,3.0
2020-08-07,11778.89,9809.924347851482,-0.03971935391799075,0.040088153794478915,3.0
2020-08-08,11604.55,9354.434615625052,-0.0468053801658197,0.040215417626623666,3.0
2020-08-09,11737.33,9652.08052088501,-0.04247418942288128,0.03995567785598244,3.0
2020-08-10,11662.26,9441.517369534296,-0.045870461484311065,0.039578814426351236,3.0
2020-08-11,11881.65,9956.457371825592,-0.03838595823263269,0.039378984928447706,3.0
2020-08-12,11404.6,8780.029372994042,-0.05679204440596575,0.03872877829046472,3.0
2020-08-13,11588.41,9185.628198770626,-0.050457494731016794,0.03809303783137939,3.0
2020-08-14,11772.66,9603.795600575777,-0.04421584662931366,0.03715985243898156,3.0
2020-08-15,11768.7,9567.23992061826,-0.04497091360202177,0.03679801304176658,3.0
2020-08-16,11866.69,9780.754355791752,-0.04197862274494568,0.03639282203807874,3.0
2020-08-17,11895.66,9824.98389336965,-0.04152834783247883,0.03613164976518927,3.0
2020-08-18,12251.9,10704.330131597639,-0.02932197437879669,0.03592106164434957,3.0
2020-08-19,11990.88,10006.577581533122,-0.03928274496190021,0.03506090520402072,3.0
2020-08-20,11761.5,9416.815337397096,-0.04827932943532787,0.033983721146647904,3.0
2020-08-21,11878.03,9672.371616004244,-0.04460572195185186,0.033236509225041184,3.0
2020-08-22,11585.48,8950.059186936747,-0.05604406225164116,0.032692054473357025,3.0
2020-08-23,11679.7,9144.569243934795,-0.05313421750506819,0.03225915280137525,3.0
2020-08-24,11663.69,9081.566302316116,-0.05433760519410047,0.031787998683627285,3.0
2020-08-25,11773.59,9314.606792402146,-0.050872190861101174,0.03142534522923308,3.0
2020-08-26,11366.89,8358.878433093945,-0.06674682405478283,0.030991106068285916,3.0
2020-08-27,11485.61,8599.451561828067,-0.06284165545530485,0.030560317164707616,3.0
2020-08-28,11325.3,8221.35704033422,-0.06955310284771343,0.030606904650040845,3.0
2020-08-29,11541.05,8675.937672407932,-0.06196444957609426,0.030672404859612076,3.0
2020-08-30,11508.71,8579.199610140642,-0.06378993707424918,0.030758307061265557,3.0
2020-08-31,11713.31,9019.70650396111,-0.0567436156149963,0.030911774041643095,3.0
2020-09-01,11679.32,8916.473314060662,-0.05861222182712833,0.031031055188239145,3.0
2020-09-02,11964.82,9559.742195965759,-0.04872999445308057,0.03124264220560743,3.0
2020-09-03,11407.19,8261.353658758124,-0.07006373054711101,0.03128550612068909,3.0
2020-09-04,10230.37,5942.607026048932,-0.11795716447829196,0.031388090814289726,3.0
2020-09-05,10512.53,6430.0273243180445,-0.10674721485660399,0.031279765559038455,3.0
2020-09-06,10167.22,5800.7761456275675,-0.12185805740469924,0.03129938656452406,3.0
2020-09-07,10281.0,5981.005117742659,-0.11763059256312314,0.03135252713165912,3.0
2020-09-08,10369.31,6119.368531537903,-0.11452162473001781,0.03135392905336827,3.0
2020-09-09,10134.15,5696.501809990369,-0.12508954423909202,0.031378838855402755,3.0
2020-09-10,10242.33,5864.514348049099,-0.12108335559827843,0.03143319112830155,3.0
2020-09-11,10369.03,6067.921330356414,-0.11634909470093824,0.031513954738270934,3.0
2020-09-12,10409.86,6122.803010101188,-0.115247300889596,0.031526507352595726,3.0
2020-09-13,10452.4,6180.933053220357,-0.11408099078580403,0.03158871164622374,3.0
2020-09-14,10328.73,5947.540236795832,-0.11985476798809369,0.0316853404857486,3.0
2020-09-15,10677.75,6552.798012772715,-0.10602648360533795,0.03166851026549172,3.0
2020-09-16,10797.76,6757.401924509755,-0.10177695954644328,0.03162924005385976,3.0
2020-09-17,10973.25,7072.550364055784,-0.09537961246290383,0.031582809659435024,3.0
2020-09-18,10951.82,7011.660657690346,-0.096832703919711,0.03157309918840792,3.0
2020-09-19,10933.75,6957.63222652161,-0.09815383544347878,0.0315572090641995,3.0
2020-09-20,11095.87,7251.5436331958035,-0.09236544768257815,0.031549505896828776,3.0
2020-09-21,10934.93,6921.289638371015,-0.0993144917519464,0.03154780460999923,3.0
2020-09-22,10459.62,6040.593648941649,-0.1192181425585277,0.031531548705405775,3.0
2020-09-23,10535.49,6155.868020490303,-0.11668271953492226,0.03153545149067783,3.0
2020-09-24,10248.79,5651.143413914309,-0.1292681327650662,0.0316108137374631,3.0
2020-09-25,10761.11,6523.542600292187,-0.10868678399840004,0.03162673031205866,3.0
2020-09-26,10695.58,6387.329762553784,-0.11194250107451342,0.03166902200392154,3.0
2020-09-27,10746.89,6461.733400577973,-0.11046688391151882,0.031706482526451106,3.0
2020-09-28,10776.61,6497.43154867254,-0.10987022670046453,0.03172300844400372,3.0
2020-09-29,10709.65,6359.396719338745,-0.11317967973689225,0.03177141474257447,3.0
2020-09-30,10843.87,6583.2165869245455,-0.10837307945681829,0.03167128226533287,3.0
2020-10-01,10795.25,6477.072848143645,-0.11092696134894364,0.03170561110969236,3.0
2020-10-02,10619.82,6149.330700122533,-0.11864465324915141,0.031772271133499654,3.0
2020-10-03,10575.1,6055.162804853841,-0.12107932917080699,0.03183495968715677,3.0
2020-10-04,10550.44,5996.258769115944,-0.12269510270571882,0.03192480044458148,3.0
2020-10-05,10676.53,6196.630206489358,-0.11813727249776917,0.031984730939155465,3.0
2020-10-06,10796.31,6389.811982294783,-0.11389363339111735,0.03201035683105225,3.0
2020-10-07,10603.36,6036.562147413958,-0.12232691524108397,0.032081949723606874,3.0
2020-10-08,10669.37,6132.998807994322,-0.1202329479422799,0.03213607148668508,3.0
2020-10-09,10927.91,6571.515793078434,-0.11043577681705052,0.03213047881442835,3.0
2020-10-10,11059.14,6792.2904703147315,-0.10585255290626083,0.03212765945778309,3.0
2020-10-11,11296.08,7218.279517190144,-0.0972470319883465,0.032126184680534055,3.0
2020-10-12,11392.64,7384.516309069171,-0.0941511600917666,0.03212477943513977,3.0
2020-10-13,11548.72,7670.952279545288,-0.08884228545857731,0.0321218995226962,3.0
2020-10-14,11429.05,7414.420214477442,-0.09396646825898625,0.0321169181630371,3.0
2020-10-15,11426.6,7389.196644666399,-0.09465990018111281,0.03211552212384209,3.0
2020-10-16,11502.83,7517.265435645185,-0.09237240794997792,0.03211160286859573,3.0
2020-10-17,11322.12,7148.730943130564,-0.09984940085605132,0.032098047502248664,3.0
2020-10-18,11355.98,7193.160269096774,-0.09915244107999932,0.032061372026536035,3.0
2020-10-19,11495.04,7440.083466473062,-0.09446633957470585,0.03202871481616059,3.0
2020-10-20,11745.97,7916.145258767497,-0.08568756625838425,0.03199955441689662,3.0
2020-10-21,11913.08,8236.074978556935,-0.08015188328715706,0.032029841386522095,3.0
2020-10-22,12801.64,10191.691037649556,-0.049509680281529356,0.03230046436831606,3.0
2020-10-23,12971.55,10573.691173064311,-0.04438262612558663,0.03257559591806898,3.0
2020-10-24,12931.57,10447.36151789374,-0.04632231592743352,0.032795835444425,3.0
2020-10-25,13108.06,10851.012309196933,-0.04103408224463134,0.033035268341058334,3.0
2020-10-26,13031.2,10631.894024147312,-0.04418688563348283,0.033165540454943354,3.0
2020-10-27,13075.24,10710.48425894759,-0.043320280975627234,0.0333242423380521,3.0
2020-10-28,13654.21,12163.618834229275,-0.02510188778154987,0.033738529091106084,3.0
2020-10-29,13271.3,11137.987200992142,-0.038053376046202736,0.033919724733006196,3.0
2020-10-30,13437.87,11530.845262140869,-0.03323464558411615,0.03417701718078925,3.0
2020-10-31,13546.53,11780.340078164272,-0.030335117575622128,0.03440477666105054,3.0
2020-11-01,13781.0,12368.582042998527,-0.023480409277071068,0.03468602011359403,3.0
2020-11-02,13737.03,12216.888502137945,-0.02546611820167133,0.034926596997680796,3.0
2020-11-03,13550.45,11693.589801428645,-0.03200293142521815,0.0350203280141017,3.0
2020-11-04,13950.49,12725.064574689382,-0.019964733621088193,0.03538552265015512,3.0
2020-11-05,14133.73,13196.755309806054,-0.014894813205698298,0.035759778983934336,3.0
2020-11-06,15579.73,17627.147289608598,0.026811053216952097,0.037022256794202166,3.0
