rel_day,dd_pct_2025,dd_pct_2021,dd_pct_2017,dd_pct_2021_scaled,dd_pct_2017_scaled
-311,-47.43274618728487,-56.51135837256492,-94.53321558036127,-25.962940794446073,-22.979205154105514
-310,-47.508705641106744,-52.435916472204994,-94.88786083241767,-24.090565756623263,-23.065412588750597
-309,-48.818036767045335,-51.42697091461357,-94.92241653744648,-23.627027194979295,-23.07381241552288
-308,-49.07695450492533,-52.661483621030015,-94.84734901775536,-24.194197782091603,-23.055564946368236
-307,-47.24436403832256,-49.64656409433464,-94.87112211051664,-22.809057176276458,-23.061343727639507
-306,-46.612145841475474,-45.47146228415717,-94.90788568377165,-20.89089551408843,-23.07028024468104
-305,-46.90323503972178,-41.69958932478338,-94.83353700489839,-19.157988764921768,-23.052207511893133
-304,-44.198086642946976,-39.61687189571298,-94.82614321362922,-18.20112857150679,-23.050410223549587
-303,-43.35993054749437,-40.40802235626996,-94.73130757144764,-18.56460581145421,-23.027357504309762
-302,-42.87446929340557,-43.23214911443761,-94.6127501822775,-19.862090740677115,-22.998538484967717
-301,-43.04172202472708,-47.4219067937059,-94.58425327842758,-21.786985729977673,-22.99161143614362
-300,-42.19699308364293,-49.792367785926004,-94.61542016245802,-22.876043579035375,-22.999187505758442
-299,-42.243290248245735,-44.74424990299739,-94.45835344376098,-20.55679326383699,-22.961007609627085
-298,-41.70443518388507,-42.03276608211461,-94.27597325912159,-19.311059734613337,-22.91667449715288
-297,-43.09106905729004,-45.489567463852175,-94.26329085326405,-20.899213553541582,-22.91359164839693
-296,-43.08964972815622,-46.46366462160544,-93.9786298894012,-21.346741759606864,-22.8443960471703
-295,-43.6883700677679,-47.01349657504183,-93.99043941712279,-21.599350347775115,-22.847266716052356
-294,-42.411311782848045,-45.755179184283925,-94.12465726696722,-21.021243205110327,-22.879892491955392
-293,-43.70946569185791,-46.63174819499648,-94.02448166442457,-21.423964179844937,-22.855541731134114
-292,-43.37596558735135,-47.37299468110383,-93.93750192546648,-21.764514100907167,-22.83439863075931
-291,-42.6162950136433,-54.3778635384627,-93.94099343801024,-24.982752003055346,-22.83524735025487
-290,-40.937279338673726,-51.168183795849366,-93.71178590866613,-23.50813296138922,-22.779531411604857
-289,-38.567236240068716,-52.53218628705103,-93.57813286232144,-24.134794874009927,-22.747042928561402
-288,-38.88854532112237,-52.20439815229461,-93.44093695766027,-23.984199592266805,-22.71369324485333
-287,-40.6780405620611,-52.096610896890326,-93.55975107569394,-23.93467903195736,-22.74257467004064
-286,-41.29551632236952,-51.79250901520997,-93.492077347272,-23.794965895042576,-22.726124489229544
-285,-41.45573154673588,-54.93536391633245,-93.46260487374074,-25.238883685611764,-22.718960298193455
-284,-41.92398343507726,-49.19495607162309,-93.719231045708,-22.601575482443216,-22.78134118111746
-283,-42.71049453651216,-49.228620158807445,-94.09343903716407,-22.61704173078049,-22.872303941171516
-282,-41.403250162335766,-49.26570394877966,-93.8931391778515,-22.634079088777348,-22.82361490069802
-281,-36.09885390862123,-50.97747985077068,-94.2681687016708,-23.420518092840084,-22.914777359456913
-280,-35.87433800546071,-50.357758646851735,-93.95855369227452,-23.135800376087737,-22.839515910070805
-279,-35.322362595,-47.4301081588335,-93.72667618274988,-21.79075367262449,-22.783150950630066
-278,-35.137038762385544,-44.52219128040926,-93.67337927068465,-20.454773156071347,-22.77019549715365
-277,-32.01463294543405,-45.326872513035944,-93.63230265252261,-20.82446682125196,-22.76021056191171
-276,-25.0581037864153,-43.540277659140905,-93.57494942441389,-20.00365384221272,-22.746269096080155
-275,-25.713352288135983,-41.89437914851768,-93.94037728873782,-19.247480803453783,-22.835097576226246
-274,-23.47882977664659,-42.43229395587517,-94.3535567216751,-19.494614312505274,-22.935533543591088
-273,-26.25894071749454,-31.628164909023326,-94.98490434282544,-14.530887181232675,-23.089001998259672
-272,-23.065289647058474,-31.206594015993836,-94.67421107220243,-14.33720540730986,-23.013478444323468
-271,-23.492702029252033,-33.532362009441044,-94.58117253206544,-15.4057300093446,-22.990862566000477
-270,-24.096542091810658,-29.123269626688362,-94.24593598209059,-13.380066358933654,-22.90937301325721
-269,-23.51099278862523,-29.69446361961773,-94.60843713737049,-13.642489281468956,-22.997490066767316
-268,-21.985991221449307,-30.2521120365692,-94.66799823370542,-13.898688977430547,-23.011968222868123
-267,-20.30243876228417,-27.910089351948553,-95.19126300331693,-12.822696503507368,-23.13916381668136
-266,-16.78639721716868,-29.023461677789086,-94.99881904722784,-13.334211721163257,-23.09238439507288
-265,-16.355267544386553,-27.153994545944148,-95.00893416445024,-12.475324837905879,-23.09484318537621
-264,-17.393278699299753,-22.810986809273693,-94.63652327503877,-10.480022371565987,-23.00431726623899
-263,-17.177540670960813,-23.499353735388716,-94.6288214091334,-10.796277904298956,-23.002445090881128
-262,-21.356256850586377,-17.26489506323712,-94.64869222316926,-7.931988564032896,-23.00727530330441
-261,-22.293301324082016,-16.99660383542613,-94.7286375912671,-7.8087278698304425,-23.026708483519034
-260,-18.933538054664112,-14.829060012527062,-94.4972221936968,-6.8128959952489865,-22.97045585459977
-259,-19.187834524471516,-19.755519378093734,-94.45152445599155,-9.076252894072839,-22.959347614143113
-258,-17.654570434123784,-27.704981204217994,-94.33681799977408,-12.728463930634508,-22.93146468248
-257,-18.50572014986088,-26.411134433845994,-94.1182390453794,-12.13403357072722,-22.87833234582384
-256,-17.81745534900374,-30.15448026217129,-94.17667053471487,-13.853834136716255,-22.892535916205492
-255,-19.018326073633784,-31.39162806424245,-94.21944156337608,-14.422215362440715,-22.90293273002616
-254,-18.905168368763338,-31.614796979943517,-93.94664147300753,-14.524745570745182,-22.836620278850642
-253,-16.579318786223517,-33.146290888209315,-93.97893796403743,-15.22835784998325,-22.844470934184617
-252,-17.98792691603942,-26.554687931395126,-93.95881042113803,-12.199986169727445,-22.839578315916064
-251,-15.586489608736576,-28.325664662168148,-93.90371640702821,-13.013623734520506,-22.826186021522815
-250,-15.582096447131931,-25.207251013438537,-93.90289487466497,-11.580934957146056,-22.825986322817975
