rel_day,dd_pct_2017,dd_pct_2021,dd_pct_2017_scaled,dd_pct_2021_scaled
-94,-83.42806598835992,-36.590716202714646,-48.167216356349456,-36.590716202714646
-93,-80.96056818657623,-34.01240833975206,-46.74260583626483,-34.01240833975206
-92,-81.12527739396224,-35.170828958161636,-46.837700741487154,-35.170828958161636
-91,-81.20477955030775,-31.48625464528133,-46.88360133285439,-31.48625464528133
-90,-78.67840095465394,-32.49462285045402,-45.424995970578756,-32.49462285045402
-89,-79.50236569945149,-32.52840536890377,-45.90071223779039,-32.52840536890377
-88,-79.58029770129382,-34.21189100237706,-45.94570630003254,-34.21189100237706
-87,-81.01149353096345,-29.22149355741318,-46.77200759755537,-29.22149355741318
-86,-81.00154921910982,-30.278522208749013,-46.76626624642977,-30.278522208749013
-85,-80.13152660888498,-30.392082988340587,-46.2639584582154,-30.392082988340587
-84,-80.73116861365826,-31.9960864388355,-46.610161931088655,-31.9960864388355
-83,-79.43929782690617,-33.84614564706624,-45.86429998459913,-33.84614564706624
-82,-79.62494242766822,-33.764531701311014,-45.9714819448227,-33.764531701311014
-81,-78.0328580999037,-30.831522198534312,-45.05229162961527,-30.831522198534312
-80,-78.16637357115941,-26.97665852994526,-45.12937682288573,-26.97665852994526
-79,-78.1952120755349,-27.654618308615,-45.146026741149946,-27.654618308615
-78,-77.27960264623373,-27.029049560967888,-44.61739939067036,-27.029049560967888
-77,-76.99299711091572,-26.6283521784617,-44.45192760770327,-26.6283521784617
-76,-76.926788929364,-29.345002563296696,-44.413702296261825,-29.345002563296696
-75,-77.39307247833187,-27.456941722787043,-44.68291122877712,-27.456941722787043
-74,-77.86144956663736,-30.577738800732433,-44.953328866792546,-30.577738800732433
-73,-77.36643219026085,-27.353388385120113,-44.66753045128803,-27.353388385120113
-72,-77.13148473809824,-27.592234639575906,-44.53188347653653,-27.592234639575906
-71,-76.81577900598752,-27.705336498014134,-44.349610687117696,-27.705336498014134
-70,-75.8483021395972,-30.385598876561016,-43.79103765787251,-30.385598876561016
-69,-75.00204120085417,-30.273932997215535,-43.302448677084556,-30.273932997215535
-68,-74.93379181844827,-27.745307050079994,-43.26304487778048,-27.745307050079994
-67,-74.72271071473433,-27.034127301471077,-43.141177145730396,-27.034127301471077
-66,-71.40141523259223,-25.9666618948736,-41.223626305057365,-25.9666618948736
-65,-70.46261985512707,-26.07245062267458,-40.68161254116388,-26.07245062267458
-64,-69.45547041828917,-23.36164778156774,-40.100134542691336,-23.36164778156774
-63,-70.23212117405686,-22.04190897580197,-40.54853406560014,-22.04190897580197
-62,-69.94944102499686,-30.676614103416846,-40.385328605445785,-30.676614103416846
-61,-70.67045597286774,-32.23549524180185,-40.80160677968878,-32.23549524180185
-60,-70.77555164761546,-31.31481058473512,-40.862283795795044,-31.31481058473512
-59,-70.1246179290709,-33.57510089233517,-40.48646703816873,-33.57510089233517
-58,-68.61371058912198,-33.07652006899213,-39.614144278728645,-33.07652006899213
-57,-68.40503705564628,-31.81732924765206,-39.4936665580037,-31.81732924765206
-56,-68.56550684587364,-33.441554836710665,-39.586313834588275,-33.441554836710665
-55,-68.93438847715949,-30.27655328896207,-39.799287743710266,-30.27655328896207
-54,-71.08508143868023,-28.705991867028924,-41.0409909039885,-28.705991867028924
-53,-69.91610141104552,-29.28025026894999,-40.3660799703563,-29.28025026894999
-52,-69.12165557090817,-30.01670028880944,-39.90740645069643,-30.01670028880944
-51,-69.70742787756983,-28.54322289667183,-40.24560224963136,-28.54322289667183
-50,-69.88213373529288,-30.03464262551455,-40.34646872361677,-30.03464262551455
-49,-67.9958024536281,-36.325089678374724,-39.2573948503668,-36.325089678374724
-48,-67.90593727756145,-39.78073635527485,-39.205511166773945,-39.78073635527485
-47,-66.28893983167944,-35.513731883162215,-38.27193725611503,-35.513731883162215
-46,-64.52617970941674,-33.53889053294513,-37.25420722500992,-33.53889053294513
-45,-62.90494284637609,-36.57873984100306,-36.31818568571325,-36.57873984100306
-44,-62.50219821630449,-36.755291249868804,-36.08566096512674,-36.755291249868804
-43,-61.24586525980823,-35.99651693648516,-35.36031679450183,-35.99651693648516
-42,-61.252669262655445,-37.52617516013756,-35.364245087377235,-37.52617516013756
-41,-63.242159695180675,-39.20778069727295,-36.51287792414586,-39.20778069727295
-40,-62.62310011305112,-38.487881446750414,-36.15546370775895,-38.487881446750414
-39,-61.024421136373164,-35.13410046198556,-35.23246597022613,-35.13410046198556
-38,-62.453785119122394,-28.73773144615085,-36.05770965043636,-28.73773144615085
-37,-65.35919901184943,-29.414921421595608,-37.73515114350958,-29.414921421595608
-36,-67.05056944269982,-28.63197232616621,-38.71166431706044,-28.63197232616621
-35,-68.92010007118034,-27.201840777157805,-39.79103832867192,-27.201840777157805
-34,-65.65820876774275,-23.779621324911282,-37.90778450656492,-23.779621324911282
-33,-65.27467236109366,-18.07720030857266,-37.68634965894205,-18.07720030857266
-32,-61.671272453209404,-20.35180599537555,-35.6059257521272,-20.35180599537555
-31,-58.89560566093037,-20.16284891146123,-34.0033937824242,-20.16284891146123
-30,-59.71397018799984,-18.648349889777492,-34.47587676242299,-18.648349889777492
-29,-59.353776744965046,-18.972096557602825,-34.26791898112652,-18.972096557602825
-28,-57.92472679311644,-14.837809122257028,-33.4428566067413,-14.837809122257028
-27,-57.052401289620235,-17.041474481097108,-32.939219242476796,-17.041474481097108
-26,-57.72123476950133,-15.065789308114175,-33.325370432129176,-15.065789308114175
-25,-56.9129715697358,-15.105656232822827,-32.85871945616848,-15.105656232822827
-24,-57.741803793493276,-8.793817532653348,-33.3372459636679,-8.793817532653348
