u,a_2021,b_2021,a_2025,b_2025
0.2625250501002004,1.2003803551750833,0.98,-0.44056852579446093,0.1568357934784723
0.26452905811623245,1.1887496894456273,0.98,-0.43356154962859905,0.17937322522297283
0.2665330661322645,1.1785346251872797,0.98,-0.4283954792398394,0.19905348493351446
0.2685370741482966,1.1752699817987742,0.98,-0.4245787411396947,0.21605902757534326
0.27054108216432865,1.1699322616809518,0.98,-0.42209779151820614,0.2280056095626598
0.2725450901803607,1.1623213949280375,0.98,-0.4196870718233256,0.23878968163305297
0.2745490981963928,1.1531639180503628,0.98,-0.4174320778268157,0.24829524363699737
0.27655310621242485,1.142032907302617,0.98,-0.4142974640399387,0.2604830732353262
0.2785571142284569,1.1308258893459096,0.98,-0.41141922791908225,0.27229872488920326
0.280561122244489,1.119479022125882,0.98,-0.4057925585967773,0.28255534290647444
0.282565130260521,1.11149813366218,0.98,-0.4003011168934615,0.29055012969592636
0.28456913827655306,1.1004485798268067,0.98,-0.3944941547757246,0.29843593221943504
0.2865731462925851,1.0897006827285252,0.98,-0.38837158054977133,0.30686382338599816
0.2885771543086172,1.077389115508405,0.98,-0.3821072215395675,0.31504591132065457
0.29058116232464926,1.0656731492898073,0.98,-0.3753643397055285,0.32383183352149486
0.2925851703406813,1.055479284539312,0.98,-0.36816960958597156,0.33302969809375393
0.2945891783567134,1.0456566631957718,0.98,-0.36071986537575723,0.34250564338715483
0.29659318637274545,1.035264978997744,0.95398737094419,-0.35318660918331396,0.35174091478018865
0.2985971943887775,1.0249507677207579,0.9083820645247059,-0.34687621704428995,0.3565788567538885
0.3006012024048096,1.0135809685303057,0.8613351375088262,-0.34052479967027,0.3594608577521001
0.30260521042084165,1.0022638908637693,0.8137742507104337,-0.3367858609402077,0.3599581761095651
0.3046092184368737,0.9900852714147301,0.7645725051465125,-0.3326364358418124,0.36031927463704816
0.3066132264529058,0.9823325682882935,0.7288836600050541,-0.32783151028689644,0.36136970872108054
0.30861723446893785,0.9745365391082307,0.6931258041442092,-0.32209922206774855,0.3637387718268598
0.3106212424849699,0.9688221733908009,0.6639775129512198,-0.3158767272423786,0.36629475397094075
0.312625250501002,0.9634822847154219,0.6360298500421329,-0.3115962007697051,0.36150229743472717
0.31462925851703405,0.957393460370313,0.605646724763299,-0.3074175580564181,0.355262513553247
0.3166332665330661,0.9514614996472939,0.5748531714280989,-0.3025109206451085,0.3497133724864793
0.3186372745490982,0.9462284819146366,0.5449672414918344,-0.2965270087513539,0.3450690179792142
0.32064128256513025,0.9433279503356633,0.519421896473216,-0.2898720104550398,0.34147206595446683
0.3226452905811623,0.942846496643708,0.49679485622409736,-0.28307195635427446,0.33822101002038335
0.3246492985971944,0.9442880140732585,0.4739007808369104,-0.27578725117490044,0.3346780728783623
0.32665330661322645,0.9464554480330704,0.45362693526562037,-0.26910273688571046,0.3305179033643008
0.3286573146292585,0.9491034180345566,0.4360578964333106,-0.26280442264515186,0.32611053881735513
0.3306613226452906,0.9525086034384984,0.42193136209133897,-0.25665322185244105,0.3219161725270538
0.33266533066132264,0.9567284463098804,0.411415410315932,-0.2467044210350445,0.3239897686799209
0.33466933867735466,0.9618872221045024,0.40476380211146346,-0.23405854872656678,0.33478555137891475
0.3366733466933867,0.9680544301676945,0.40221674186208567,-0.2206150336868911,0.3484571509619032
0.3386773547094188,0.9741207596848873,0.4015391229208338,-0.20698507255776188,0.36323421746594203
0.34068136272545085,0.9811778757219802,0.4041635182245594,-0.18847336265059464,0.3841635182245594
0.3426853707414829,0.9967307383888703,0.4224812807970036,-0.16694854893251224,0.40248128079700357
0.344689378757515,1.0428095021138888,0.49786609595566395,-0.13762193105124496,0.45961280823261225
0.34669338677354705,1.0918648936986477,0.5849707407407633,-0.10427805227842192,0.5122493898845363
0.3486973947895791,1.1445342919116195,0.6795180421707393,-0.06622308813020235,0.5730334256577098
0.3507014028056112,1.200236233307863,0.7795194975987623,-0.026914178917414513,0.6357979539976092
0.35270541082164325,1.2593165759583995,0.8856629035019034,0.013099634573301705,0.6994772284966971
0.3547094188376753,1.321513387455792,0.98,0.050534060300315535,0.759574351648082
0.3567134268537074,1.3866154648647862,0.98,0.0936622532905341,0.8291675287122114
0.35871743486973945,1.457907877934418,0.98,0.13821112817554784,0.9031825271595388
0.3607214428857715,1.5351673289034764,0.98,0.1836097152382944,0.96
0.3627254509018036,1.6185552503333176,0.98,0.22573910052854967,0.96
0.36472945891783565,1.695495497168615,0.98,0.26531359410064026,0.96
0.3667334669338677,1.7435528810255527,0.98,0.2974453780341957,0.96
0.3687374749498998,1.7895461185517443,0.98,0.32497958780562736,0.96
0.37074148296593185,1.8329095887811098,0.98,0.34815819728961434,0.96
0.3727454909819639,1.8751155764748384,0.98,0.3701875355509381,0.96
0.374749498997996,1.9152608829749906,0.98,0.39127556777531985,0.96
0.37675350701402804,1.9537790485762618,0.98,0.4112030699400781,0.96
0.3787575150300601,1.9906173098679814,0.98,0.42635729974206904,0.96
0.3807615230460922,2.0227084170157927,0.98,0.4397401848267899,0.96
0.38276553106212424,2.0507475552911973,0.98,0.4518507327621719,0.96
0.38476953907815625,2.073765437165919,0.98,0.4621392776717643,0.96
0.3867735470941883,2.0952449560479347,0.98,0.47177794025417835,0.96
0.3887775551102204,2.1192328686647,0.98,0.481313576781379,0.96
0.39078156312625245,2.1402839169186016,0.98,0.4900674923497618,0.96
0.3927855711422845,2.1546388081447585,0.98,0.49432058758229824,0.96
0.3947895791583166,2.1650919794038317,0.98,0.49639445914764074,0.96
0.39679358717434865,2.172645812802312,0.98,0.49676714580785314,0.96
0.3987975951903807,2.17846544261802,0.98,0.4963886799994164,0.96
0.4008016032064128,2.181087371004725,0.98,0.4931561741925357,0.96
0.40280561122244485,2.1803434974536184,0.98,0.48840674148370467,0.96
0.4048096192384769,2.172960851997695,0.98,0.4805887516711218,0.96
0.406813627254509,2.1575347282246784,0.98,0.4710986805692828,0.96
0.40881763527054105,2.1394475109614537,0.98,0.46031211489300594,0.96
0.4108216432865731,2.115881042977421,0.98,0.44892912644228317,0.9519797931481481
