date,value,ma30
2013-01-09,43190.0,39663.46666666667
2013-01-10,52539.0,40188.8
2013-01-11,52749.0,40722.566666666666
2013-01-12,45671.0,40827.76666666667
2013-01-13,49441.0,41175.333333333336
2013-01-14,44560.0,41581.833333333336
2013-01-15,45022.0,41900.03333333333
2013-01-16,53629.0,42319.666666666664
2013-01-17,48100.0,42262.6
2013-01-18,49139.0,42408.4
2013-01-19,56170.0,43083.333333333336
2013-01-20,41371.0,42976.36666666667
2013-01-21,40441.0,42615.8
2013-01-22,43752.0,42849.6
2013-01-23,46678.0,43201.833333333336
2013-01-24,46221.0,43784.433333333334
2013-01-25,48511.0,44181.933333333334
2013-01-26,52366.0,44467.9
2013-01-27,55413.0,44744.833333333336
2013-01-28,52180.0,45213.833333333336
2013-01-29,51703.0,45422.36666666667
2013-01-30,41219.0,45794.2
2013-01-31,51633.0,46452.1
2013-02-01,59382.0,47117.066666666666
2013-02-02,54465.0,47522.26666666667
2013-02-03,61164.0,47941.433333333334
2013-02-04,55005.0,48455.066666666666
2013-02-05,53420.0,49134.86666666667
2013-02-06,42555.0,49210.433333333334
2013-02-07,61237.0,49964.2
2013-02-08,60921.0,50555.23333333333
2013-02-09,57750.0,50728.933333333334
2013-02-10,56443.0,50852.066666666666
2013-02-11,57594.0,51249.5
2013-02-12,58551.0,51553.166666666664
2013-02-13,59090.0,52037.5
2013-02-14,50928.0,52234.36666666667
2013-02-15,55647.0,52301.63333333333
2013-02-16,51433.0,52412.73333333333
2013-02-17,49635.0,52429.26666666667
2013-02-18,50374.0,52236.066666666666
2013-02-19,54519.0,52674.333333333336
2013-02-20,59748.0,53317.9
2013-02-21,55916.0,53723.36666666667
2013-02-22,62171.0,54239.8
2013-02-23,57886.0,54628.63333333333
2013-02-24,57164.0,54917.066666666666
2013-02-25,67144.0,55409.666666666664
2013-02-26,63438.0,55677.166666666664
2013-02-27,60949.0,55969.46666666667
2013-02-28,63021.0,56346.73333333333
2013-03-01,64535.0,57123.933333333334
2013-03-02,55825.0,57263.666666666664
2013-03-03,54459.0,57099.566666666666
2013-03-04,64044.0,57418.86666666667
2013-03-05,56868.0,57275.666666666664
2013-03-06,62760.0,57534.166666666664
2013-03-07,66770.0,57979.166666666664
2013-03-08,55857.0,58422.566666666666
2013-03-09,55546.0,58232.86666666667
2013-03-10,73844.0,58663.63333333333
2013-03-11,59289.0,58714.933333333334
2013-03-12,48484.0,58449.63333333333
2013-03-13,56690.0,58419.5
2013-03-14,58069.0,58403.433333333334
2013-03-15,62776.0,58526.3
2013-03-16,34187.0,57968.26666666667
2013-03-17,35348.0,57291.63333333333
2013-03-18,43485.0,57026.7
2013-03-19,46108.0,56909.13333333333
2013-03-20,46276.0,56772.53333333333
2013-03-21,55564.0,56807.36666666667
2013-03-22,60584.0,56835.23333333333
2013-03-23,52914.0,56735.166666666664
2013-03-24,51335.0,56373.96666666667
2013-03-25,48993.0,56077.53333333333
2013-03-26,49061.0,55807.433333333334
2013-03-27,53207.0,55342.86666666667
2013-03-28,60989.0,55261.23333333333
2013-03-29,62259.0,55304.9
2013-03-30,59196.0,55177.4
2013-03-31,43986.0,54492.433333333334
2013-04-01,52770.0,54390.6
2013-04-02,63276.0,54684.5
2013-04-03,63941.0,54681.066666666666
2013-04-04,66892.0,55015.2
2013-04-05,61373.0,54968.96666666667
2013-04-06,51718.0,54467.23333333333
2013-04-07,63541.0,54723.36666666667
2013-04-08,61680.0,54927.833333333336
2013-04-09,66979.0,54699.0
2013-04-10,63881.0,54852.066666666666
2013-04-11,68407.0,55516.166666666664
2013-04-12,58690.0,55582.833333333336
2013-04-13,53517.0,55431.1
2013-04-14,55471.0,55187.6
2013-04-15,54496.0,55864.566666666666
2013-04-16,67785.0,56945.8
2013-04-17,56706.0,57386.5
2013-04-18,46631.0,57403.933333333334
2013-04-19,59528.0,57845.666666666664
2013-04-20,48302.0,57603.6
2013-04-21,44224.0,57058.26666666667
2013-04-22,47194.0,56867.6
2013-04-23,61668.0,57212.03333333333
2013-04-24,65023.0,57746.36666666667
2013-04-25,62566.0,58196.53333333333
2013-04-26,55264.0,58265.1
2013-04-27,44369.0,57711.1
2013-04-28,41879.0,57031.76666666667
2013-04-29,51776.0,56784.433333333334
2013-04-30,47599.0,56904.86666666667
2013-05-01,55327.0,56990.1
2013-05-02,55429.0,56728.53333333333
2013-05-03,51180.0,56303.166666666664
2013-05-04,50493.0,55756.53333333333
2013-05-05,50332.0,55388.5
2013-05-06,53340.0,55442.566666666666
2013-05-07,56735.0,55215.7
2013-05-08,50439.0,54841.0
2013-05-09,66774.0,54834.166666666664
2013-05-10,67881.0,54967.5
2013-05-11,73402.0,55134.0
2013-05-12,65428.0,55358.6
2013-05-13,60998.0,55607.96666666667
2013-05-14,66470.0,55974.6
2013-05-15,64171.0,56297.1
2013-05-16,61158.0,56076.2
2013-05-17,58731.0,56143.7
2013-05-18,52215.0,56329.833333333336
2013-05-19,47820.0,55939.566666666666
2013-05-20,48821.0,55956.86666666667
2013-05-21,53942.0,56280.8
2013-05-22,51990.0,56440.666666666664
2013-05-23,59789.0,56378.03333333333
2013-05-24,55401.0,56057.3
2013-05-25,51280.0,55681.1
2013-05-26,40722.0,55196.36666666667
2013-05-27,52758.0,55476.0
2013-05-28,57070.0,55982.36666666667
2013-05-29,55060.0,56091.833333333336
2013-05-30,57426.0,56419.4
2013-05-31,54346.0,56386.7
2013-06-01,54311.0,56349.433333333334
2013-06-02,49947.0,56308.333333333336
2013-06-03,55874.0,56487.7
2013-06-04,57622.0,56730.7
2013-06-05,56560.0,56838.03333333333
2013-06-06,54638.0,56768.13333333333
2013-06-07,52188.0,56826.433333333334
2013-06-08,48218.0,56207.9
2013-06-09,44471.0,55427.566666666666
2013-06-10,45000.0,54480.833333333336
2013-06-11,49663.0,53955.333333333336
2013-06-12,45907.0,53452.3
2013-06-13,43193.0,52676.4
2013-06-14,50172.0,52209.76666666667
2013-06-15,35826.0,51365.36666666667
2013-06-16,42966.0,50839.86666666667
2013-06-17,45943.0,50630.8
2013-06-18,46017.0,50570.7
2013-06-19,47031.0,50511.03333333333
2013-06-20,52515.0,50463.46666666667
2013-06-21,47027.0,50298.03333333333
2013-06-22,44594.0,49791.53333333333
2013-06-23,38507.0,49228.4
2013-06-24,44245.0,48993.9
2013-06-25,44629.0,49124.13333333333
2013-06-26,45627.0,48886.433333333334
2013-06-27,46128.0,48521.7
2013-06-28,49552.0,48338.1
2013-06-29,36545.0,47642.066666666666
2013-06-30,30953.0,46862.3
2013-07-01,39128.0,46356.2
2013-07-02,39650.0,46012.96666666667
2013-07-03,35531.0,45334.86666666667
2013-07-04,35292.0,44590.53333333333
2013-07-05,37037.0,43939.76666666667
2013-07-06,33372.0,43230.9
2013-07-07,30356.0,42503.166666666664
2013-07-08,39629.0,42216.86666666667
2013-07-09,40832.0,42095.566666666666
2013-07-10,39238.0,41903.5
2013-07-11,43434.0,41695.86666666667
2013-07-12,48260.0,41774.3
2013-07-13,37970.0,41600.2
2013-07-14,34933.0,41092.23333333333
2013-07-15,36754.0,41123.166666666664
2013-07-16,39392.0,41004.03333333333
2013-07-17,40643.0,40827.36666666667
2013-07-18,41170.0,40665.8
2013-07-19,36759.0,40323.4
2013-07-20,33702.0,39696.3
2013-07-21,35456.0,39310.6
2013-07-22,39979.0,39156.76666666667
2013-07-23,38432.0,39154.26666666667
2013-07-24,42361.0,39091.46666666667
2013-07-25,42530.0,39021.5
2013-07-26,36622.0,38721.333333333336
2013-07-27,37643.0,38438.5
2013-07-28,37302.0,38030.166666666664
2013-07-29,41812.0,38205.73333333333
2013-07-30,42133.0,38578.4
2013-07-31,49524.0,38924.933333333334
2013-08-01,50904.0,39300.066666666666
2013-08-02,51681.0,39838.4
2013-08-03,45746.0,40186.86666666667
2013-08-04,42946.0,40383.833333333336
2013-08-05,51001.0,40971.46666666667
2013-08-06,54369.0,41771.9
2013-08-07,57606.0,42371.13333333333
2013-08-08,58022.0,42944.13333333333
2013-08-09,49658.0,43291.46666666667
2013-08-10,51695.0,43566.833333333336
2013-08-11,38422.0,43238.9
2013-08-12,50228.0,43647.5
2013-08-13,53080.0,44252.4
2013-08-14,51660.0,44749.26666666667
2013-08-15,58129.0,45373.833333333336
2013-08-16,71119.0,46389.7
2013-08-17,56546.0,46902.23333333333
2013-08-18,56397.0,47556.833333333336
2013-08-19,71314.0,48810.566666666666
2013-08-20,63228.0,49736.3
2013-08-21,60531.0,50421.36666666667
2013-08-22,66812.0,51367.36666666667
2013-08-23,55195.0,51795.166666666664
2013-08-24,51817.0,52104.73333333333
2013-08-25,44447.0,52365.566666666666
2013-08-26,56093.0,52980.566666666666
2013-08-27,62187.0,53810.066666666666
2013-08-28,64747.0,54574.566666666666
2013-08-29,58992.0,55136.53333333333
2013-08-30,62603.0,55572.5
2013-08-31,47505.0,55459.2
2013-09-01,46598.0,55289.76666666667
2013-09-02,51266.0,55473.76666666667
2013-09-03,52163.0,55781.0
2013-09-04,52979.0,55846.933333333334
2013-09-05,60730.0,56058.96666666667
2013-09-06,60850.0,56167.1
2013-09-07,51967.0,55965.26666666667
2013-09-08,46452.0,55858.4
2013-09-09,57676.0,56057.76666666667
2013-09-10,53283.0,56553.13333333333
2013-09-11,49210.0,56519.2
2013-09-12,52300.0,56493.2
2013-09-13,44834.0,56265.666666666664
2013-09-14,43560.0,55780.03333333333
2013-09-15,53672.0,55198.46666666667
2013-09-16,51885.0,55043.1
2013-09-17,67931.0,55427.566666666666
2013-09-18,60551.0,55068.8
2013-09-19,59815.0,54955.03333333333
2013-09-20,58994.0,54903.8
2013-09-21,52498.0,54426.666666666664
2013-09-22,50903.0,54283.6
2013-09-23,65328.0,54733.96666666667
2013-09-24,62592.0,55338.8
2013-09-25,54548.0,55287.3
2013-09-26,57545.0,55132.566666666666
2013-09-27,46920.0,54538.333333333336
2013-09-28,42580.0,53991.26666666667
2013-09-29,41181.0,53277.2
2013-09-30,47156.0,53265.566666666666
2013-10-01,57171.0,53618.0
2013-10-02,61964.0,53974.6
2013-10-03,59551.0,54220.86666666667
2013-10-04,51940.0,54186.23333333333
2013-10-05,45479.0,53677.86666666667
2013-10-06,42857.0,53078.1
2013-10-07,44547.0,52830.76666666667
2013-10-08,45461.0,52797.73333333333
2013-10-09,50343.0,52553.3
2013-10-10,56853.0,52672.3
2013-10-11,51922.0,52762.7
2013-10-12,49474.0,52668.5
2013-10-13,51304.0,52884.166666666664
2013-10-14,57452.0,53347.23333333333
2013-10-15,55826.0,53419.03333333333
2013-10-16,50826.0,53383.73333333333
2013-10-17,46870.0,52681.7
2013-10-18,59661.0,52652.03333333333
2013-10-19,55311.0,52501.9
2013-10-20,49418.0,52182.7
2013-10-21,60451.0,52447.8
2013-10-22,65048.0,52919.3
2013-10-23,55314.0,52585.5
2013-10-24,63634.0,52620.23333333333
2013-10-25,57471.0,52717.666666666664
2013-10-26,47747.0,52391.066666666666
2013-10-27,43691.0,52283.433333333334
2013-10-28,51104.0,52567.566666666666
2013-10-29,49930.0,52859.2
2013-10-30,48446.0,52902.2
2013-10-31,58181.0,52935.86666666667
2013-11-01,45371.0,52382.76666666667
2013-11-02,39181.0,51703.76666666667
2013-11-03,35947.0,51170.666666666664
2013-11-04,45523.0,51172.13333333333
2013-11-05,51597.0,51463.46666666667
2013-11-06,55008.0,51812.166666666664
2013-11-07,60535.0,52314.63333333333
2013-11-08,59223.0,52610.63333333333
2013-11-09,55204.0,52555.666666666664
2013-11-10,57538.0,52742.86666666667
2013-11-11,57405.0,53007.23333333333
2013-11-12,58307.0,53240.666666666664
2013-11-13,64870.0,53487.933333333334
2013-11-14,69413.0,53940.833333333336
2013-11-15,60914.0,54277.1
2013-11-16,47175.0,54287.26666666667
2013-11-17,51323.0,54009.333333333336
2013-11-18,79032.0,54800.03333333333
2013-11-19,92907.0,56249.666666666664
2013-11-20,77558.0,56819.9
2013-11-21,71822.0,57045.7
2013-11-22,76947.0,57766.8
2013-11-23,72545.0,58063.833333333336
2013-11-24,60861.0,58176.833333333336
2013-11-25,71793.0,58978.36666666667
2013-11-26,83383.0,60301.433333333334
2013-11-27,95531.0,61782.333333333336
2013-11-28,98921.0,63415.36666666667
2013-11-29,90084.0,64803.3
2013-11-30,73890.0,65326.933333333334
2013-12-01,73442.0,66262.63333333333
2013-12-02,75570.0,67475.6
2013-12-03,77667.0,68866.26666666666
2013-12-04,79624.0,70002.96666666666
2013-12-05,83283.0,71059.16666666667
2013-12-06,72099.0,71628.86666666667
2013-12-07,67712.0,71868.1
2013-12-08,47477.0,71476.56666666667
2013-12-09,63625.0,71757.26666666666
2013-12-10,67623.0,72093.43333333333
2013-12-11,67305.0,72423.43333333333
2013-12-12,58219.0,72420.5
2013-12-13,60059.0,72260.13333333333
2013-12-14,54113.0,71750.13333333333
2013-12-15,52308.0,71463.26666666666
2013-12-16,69382.0,72203.5
2013-12-17,67740.0,72750.73333333334
2013-12-18,81510.0,72833.33333333333
2013-12-19,70278.0,72079.03333333334
2013-12-20,65083.0,71663.2
2013-12-21,56083.0,71138.56666666667
2013-12-22,52897.0,70336.9
2013-12-23,54267.0,69727.63333333333
2013-12-24,55865.0,69561.1
2013-12-25,55428.0,69015.6
2013-12-26,51276.0,67945.36666666667
2013-12-27,52674.0,66516.8
2013-12-28,48009.0,64819.73333333333
2013-12-29,51325.0,63527.76666666667
2013-12-30,55613.0,62918.53333333333
2013-12-31,48847.0,62098.7
2014-01-01,43070.0,61015.36666666667
2014-01-02,54770.0,60252.13333333333
2014-01-03,60980.0,59630.666666666664
2014-01-04,52052.0,58589.63333333333
2014-01-05,58662.0,58141.73333333333
2014-01-06,67358.0,58129.933333333334
2014-01-07,62911.0,58644.4
2014-01-08,61439.0,58571.53333333333
2014-01-09,59031.0,58285.13333333333
2014-01-10,54166.0,57847.166666666664
2014-01-11,55856.0,57768.4
2014-01-12,50537.0,57451.0
2014-01-13,53461.0,57429.26666666667
2014-01-14,57378.0,57598.26666666667
2014-01-15,61612.0,57339.26666666667
2014-01-16,56703.0,56971.36666666667
2014-01-17,59026.0,56221.9
2014-01-18,51573.0,55598.4
2014-01-19,48005.0,55029.13333333333
2014-01-20,63003.0,55259.8
2014-01-21,72577.0,55915.8
2014-01-22,65835.0,56301.4
2014-01-23,63576.0,56558.433333333334
2014-01-24,65600.0,56897.5
2014-01-25,53864.0,56983.76666666667
2014-01-26,53582.0,57014.03333333333
2014-01-27,64374.0,57559.53333333333
2014-01-28,65762.0,58040.76666666667
2014-01-29,59682.0,58176.4
2014-01-30,60799.0,58574.8
2014-01-31,60269.0,59148.1
2014-02-01,54838.0,59150.36666666667
2014-02-02,52483.0,58867.13333333333
2014-02-03,57600.0,59052.066666666666
2014-02-04,69799.0,59423.3
2014-02-05,67529.0,59429.0
2014-02-06,70160.0,59670.63333333333
2014-02-07,70514.0,59973.13333333333
2014-02-08,65009.0,60172.4
2014-02-09,56579.0,60252.833333333336
2014-02-10,66850.0,60619.3
2014-02-11,67229.0,61175.7
2014-02-12,62126.0,61464.53333333333
2014-02-13,67339.0,61796.566666666666
2014-02-14,74889.0,62239.13333333333
2014-02-15,61896.0,62412.23333333333
2014-02-16,57531.0,62362.4
2014-02-17,60853.0,62671.73333333333
2014-02-18,65408.0,63251.833333333336
2014-02-19,70142.0,63489.8
2014-02-20,71144.0,63442.03333333333
2014-02-21,69390.0,63560.53333333333
2014-02-22,58549.0,63392.96666666667
2014-02-23,60198.0,63212.9
2014-02-24,73796.0,63877.3
2014-02-25,80082.0,64760.63333333333
2014-02-26,71897.0,65011.4
2014-02-27,72138.0,65223.933333333334
2014-02-28,70290.0,65577.53333333334
2014-03-01,63402.0,65664.3
2014-03-02,56635.0,65543.16666666667
2014-03-03,81264.0,66424.03333333334
2014-03-04,84600.0,67494.6
2014-03-05,72392.0,67987.66666666667
2014-03-06,70527.0,68011.93333333333
2014-03-07,72345.0,68172.46666666666
2014-03-08,64590.0,67986.8
2014-03-09,62161.0,67708.36666666667
2014-03-10,70884.0,67904.2
2014-03-11,76204.0,68558.36666666667
2014-03-12,76339.0,68874.66666666667
2014-03-13,72805.0,69060.53333333334
2014-03-14,70615.0,69343.5
2014-03-15,60308.0,69109.13333333333
2014-03-16,59332.0,68590.56666666667
2014-03-17,66396.0,68740.56666666667
2014-03-18,54142.0,68627.6
2014-03-19,73804.0,69059.3
2014-03-20,71002.0,69245.76666666666
2014-03-21,73091.0,69344.06666666667
2014-03-22,66673.0,69195.03333333334
2014-03-23,57811.0,68809.06666666667
2014-03-24,70983.0,69223.53333333334
2014-03-25,71883.0,69613.03333333334
2014-03-26,68315.0,69430.33333333333
2014-03-27,71719.0,69151.56666666667
2014-03-28,67079.0,68990.96666666666
2014-03-29,53250.0,68361.36666666667
2014-03-30,56467.0,67900.6
2014-03-31,65448.0,67968.8
2014-04-01,64136.0,68218.83333333333
2014-04-02,66862.0,67738.76666666666
2014-04-03,67075.0,67154.6
2014-04-04,65692.0,66931.26666666666
2014-04-05,55795.0,66440.2
2014-04-06,50010.0,65695.7
2014-04-07,65810.0,65736.36666666667
2014-04-08,67841.0,65925.7
2014-04-09,65153.0,65734.66666666667
2014-04-10,68027.0,65462.1
2014-04-11,65732.0,65108.53333333333
2014-04-12,47740.0,64273.03333333333
2014-04-13,51168.0,63624.8
2014-04-14,70219.0,63955.166666666664
2014-04-15,72809.0,64404.4
2014-04-16,68594.0,64477.666666666664
2014-04-17,65190.0,64845.933333333334
2014-04-18,56996.0,64285.666666666664
2014-04-19,53515.0,63702.76666666667
2014-04-20,49043.0,62901.166666666664
2014-04-21,58110.0,62615.73333333333
2014-04-22,78042.0,63290.1
2014-04-23,73954.0,63389.13333333333
2014-04-24,72694.0,63416.166666666664
2014-04-25,72650.0,63560.666666666664
2014-04-26,52175.0,62909.2
2014-04-27,52629.0,62427.53333333333
2014-04-28,64546.0,62804.066666666666
2014-04-29,65038.0,63089.76666666667
2014-04-30,63657.0,63030.066666666666
2014-05-01,59658.0,62880.8
2014-05-02,59981.0,62651.433333333334
2014-05-03,54157.0,62220.833333333336
2014-05-04,51769.0,61756.73333333333
2014-05-05,67763.0,62155.666666666664
2014-05-06,77228.0,63062.933333333334
2014-05-07,69825.0,63196.76666666667
2014-05-08,68937.0,63233.3
2014-05-09,66293.0,63271.3
2014-05-10,56416.0,62884.26666666667
2014-05-11,52590.0,62446.2
2014-05-12,74418.0,63335.46666666667
2014-05-13,69357.0,63941.76666666667
2014-05-14,69808.0,63928.066666666666
2014-05-15,74893.0,63997.53333333333
2014-05-16,65433.0,63892.166666666664
2014-05-17,53511.0,63502.86666666667
2014-05-18,49912.0,63266.73333333333
2014-05-19,64094.0,63619.36666666667
2014-05-20,71520.0,64368.6
2014-05-21,68905.0,64728.433333333334
2014-05-22,73343.0,64571.8
2014-05-23,72810.0,64533.666666666664
2014-05-24,52872.0,63872.933333333334
2014-05-25,57566.0,63370.13333333333
2014-05-26,67007.0,63864.53333333333
2014-05-27,68524.0,64394.36666666667
2014-05-28,72338.0,64654.1
2014-05-29,65362.0,64664.9
2014-05-30,65127.0,64713.9
2014-05-31,52172.0,64464.36666666667
2014-06-01,55222.0,64305.73333333333
2014-06-02,64434.0,64648.3
2014-06-03,69655.0,65244.5
2014-06-04,65094.0,65155.53333333333
2014-06-05,66945.0,64812.76666666667
2014-06-06,62342.0,64563.333333333336
2014-06-07,51210.0,63972.433333333334
2014-06-08,48308.0,63372.933333333334
2014-06-09,59875.0,63488.23333333333
2014-06-10,63316.0,63845.76666666667
2014-06-11,62827.0,63459.4
2014-06-12,64744.0,63305.63333333333
2014-06-13,64739.0,63136.666666666664
2014-06-14,53596.0,62426.76666666667
2014-06-15,53916.0,62042.86666666667
2014-06-16,68262.0,62534.566666666666
2014-06-17,70077.0,63206.73333333333
2014-06-18,63888.0,63199.86666666667
2014-06-19,62454.0,62897.666666666664
2014-06-20,57381.0,62513.53333333333
2014-06-21,51173.0,61774.53333333333
2014-06-22,50104.0,61017.666666666664
2014-06-23,60216.0,61262.46666666667
2014-06-24,64883.0,61506.36666666667
2014-06-25,64397.0,61419.36666666667
2014-06-26,61432.0,61182.96666666667
2014-06-27,62966.0,60870.566666666666
2014-06-28,54392.0,60504.9
2014-06-29,49922.0,59998.066666666666
2014-06-30,69403.0,60572.433333333334
2014-07-01,69443.0,61046.46666666667
2014-07-02,66728.0,61122.933333333334
2014-07-03,62849.0,60896.066666666666
2014-07-04,59494.0,60709.4
2014-07-05,49954.0,60143.03333333333
2014-07-06,52139.0,59802.933333333334
2014-07-07,64686.0,60252.13333333333
2014-07-08,70117.0,60979.1
2014-07-09,68518.0,61267.2
2014-07-10,64605.0,61310.166666666664
2014-07-11,59077.0,61185.166666666664
2014-07-12,53454.0,60808.833333333336
2014-07-13,52417.0,60398.1
2014-07-14,62761.0,60703.6
2014-07-15,72316.0,61316.933333333334
2014-07-16,65571.0,61227.23333333333
2014-07-17,66233.0,61099.1
2014-07-18,64062.0,61104.9
2014-07-19,59553.0,61008.2
2014-07-20,52001.0,60828.86666666667
2014-07-21,64190.0,61262.76666666667
2014-07-22,66858.0,61821.23333333333
2014-07-23,66883.0,62043.46666666667
2014-07-24,66276.0,62089.9
2014-07-25,61498.0,61993.26666666667
2014-07-26,56333.0,61823.3
2014-07-27,51991.0,61457.46666666667
2014-07-28,64744.0,61802.53333333333
2014-07-29,61607.0,62192.03333333333
2014-07-30,66153.0,62083.7
2014-07-31,69761.0,62094.3
2014-08-01,67915.0,62133.86666666667
2014-08-02,54989.0,61871.86666666667
2014-08-03,53621.0,61676.1
2014-08-04,67847.0,62272.53333333333
2014-08-05,72823.0,62962.0
2014-08-06,80402.0,63485.86666666667
2014-08-07,69913.0,63479.066666666666
2014-08-08,68262.0,63470.53333333333
2014-08-09,60634.0,63338.166666666664
2014-08-10,57913.0,63299.36666666667
2014-08-11,75575.0,64036.73333333333
2014-08-12,76982.0,64855.566666666666
2014-08-13,75738.0,65288.13333333333
2014-08-14,79082.0,65513.666666666664
2014-08-15,73193.0,65767.73333333334
2014-08-16,67974.0,65825.76666666666
2014-08-17,60223.0,65697.8
2014-08-18,72758.0,66137.96666666666
2014-08-19,74740.0,66895.93333333333
2014-08-20,73842.0,67217.66666666667
2014-08-21,73164.0,67427.86666666667
2014-08-22,66998.0,67431.7
2014-08-23,57593.0,67142.26666666666
2014-08-24,56695.0,66982.16666666667
2014-08-25,69894.0,67434.2
2014-08-26,72660.0,68123.16666666667
2014-08-27,74581.0,68451.06666666667
2014-08-28,68628.0,68685.1
2014-08-29,68614.0,68767.13333333333
2014-08-30,61214.0,68482.23333333334
2014-08-31,57755.0,68143.56666666667
2014-09-01,70383.0,68656.7
2014-09-02,71909.0,69266.3
2014-09-03,71868.0,69400.33333333333
2014-09-04,70810.0,69333.23333333334
2014-09-05,68038.0,68921.1
2014-09-06,63369.0,68702.96666666666
2014-09-07,60352.0,68439.3
2014-09-08,75766.0,68943.7
2014-09-09,81812.0,69740.33333333333
2014-09-10,72558.0,69639.76666666666
2014-09-11,66026.0,69274.56666666667
2014-09-12,68384.0,69029.43333333333
2014-09-13,61246.0,68434.9
2014-09-14,67655.0,68250.3
2014-09-15,78666.0,68606.7
2014-09-16,87234.0,69507.06666666667
2014-09-17,80305.0,69758.63333333333
2014-09-18,77364.0,69846.1
2014-09-19,69437.0,69699.26666666666
2014-09-20,63482.0,69376.53333333334
2014-09-21,59800.0,69136.6
2014-09-22,73289.0,69659.8
2014-09-23,77283.0,70346.06666666667
2014-09-24,74974.0,70515.4
2014-09-25,78523.0,70710.83333333333
2014-09-26,72555.0,70643.3
2014-09-27,62973.0,70454.8
2014-09-28,62605.0,70254.5
2014-09-29,77924.0,70811.5
2014-09-30,78006.0,71486.53333333334
2014-10-01,78779.0,71766.4
2014-10-02,72059.0,71771.4
2014-10-03,75121.0,71879.83333333333
2014-10-04,66632.0,71740.56666666667
2014-10-05,67330.0,71716.96666666666
2014-10-06,78049.0,72206.3
2014-10-07,79069.0,72830.2
2014-10-08,78818.0,72931.93333333333
2014-10-09,82789.0,72964.5
2014-10-10,81058.0,73247.83333333333
2014-10-11,65020.0,73214.3
2014-10-12,63509.0,73051.8
2014-10-13,77942.0,73608.33333333333
2014-10-14,81364.0,74065.3
2014-10-15,76257.0,73985.0
2014-10-16,75737.0,73601.76666666666
2014-10-17,70839.0,73286.23333333334
2014-10-18,66477.0,72923.33333333333
2014-10-19,63255.0,72717.26666666666
2014-10-20,82700.0,73357.86666666667
2014-10-21,81651.0,74086.23333333334
2014-10-22,79987.0,74309.5
2014-10-23,80638.0,74421.33333333333
2014-10-24,77906.0,74519.06666666667
2014-10-25,72515.0,74318.8
2014-10-26,70762.0,74259.03333333334
2014-10-27,83977.0,74959.16666666667
2014-10-28,87980.0,75805.0
2014-10-29,93667.0,76329.76666666666
2014-10-30,92622.0,76816.96666666666
2014-10-31,85703.0,77047.76666666666
2014-11-01,69591.0,76965.5
2014-11-02,77170.0,77033.8
2014-11-03,90351.0,77824.43333333333
2014-11-04,87617.0,78500.66666666667
2014-11-05,89460.0,78881.03333333334
2014-11-06,93387.0,79358.3
2014-11-07,84866.0,79559.9
2014-11-08,72717.0,79224.16666666667
2014-11-09,72212.0,78929.3
2014-11-10,88994.0,79728.43333333333
2014-11-11,85618.0,80465.4
2014-11-12,95579.0,81053.3
2014-11-13,92958.0,81439.76666666666
2014-11-14,86307.0,81774.76666666666
2014-11-15,73242.0,81691.6
2014-11-16,76009.0,81863.93333333333
2014-11-17,88354.0,82593.16666666667
2014-11-18,87524.0,83402.13333333333
2014-11-19,85271.0,83487.83333333333
2014-11-20,89388.0,83745.73333333334
2014-11-21,82179.0,83818.8
2014-11-22,74725.0,83621.7
2014-11-23,77283.0,83600.93333333333
2014-11-24,85807.0,84044.0
2014-11-25,86134.0,84556.4
2014-11-26,85111.0,84594.2
2014-11-27,84682.0,84484.26666666666
2014-11-28,85912.0,84225.76666666666
2014-11-29,79098.0,83774.96666666666
2014-11-30,85013.0,83751.96666666666
2014-12-01,97623.0,84686.36666666667
2014-12-02,99419.0,85428.0
2014-12-03,99348.0,85727.9
2014-12-04,98348.0,86085.6
2014-12-05,90900.0,86133.6
2014-12-06,81230.0,85728.36666666667
2014-12-07,74792.0,85392.56666666667
2014-12-08,90746.0,85993.53333333334
2014-12-09,90220.0,86593.8
2014-12-10,88798.0,86587.26666666666
2014-12-11,84005.0,86533.5
2014-12-12,81297.0,86057.43333333333
2014-12-13,76207.0,85499.06666666667
2014-12-14,79703.0,85278.93333333333
2014-12-15,94459.0,85986.16666666667
2014-12-16,101064.0,86821.33333333333
2014-12-17,98444.0,87157.66666666667
2014-12-18,95207.0,87413.76666666666
2014-12-19,95405.0,87751.56666666667
2014-12-20,86901.0,87668.66666666667
2014-12-21,78963.0,87561.46666666666
2014-12-22,96511.0,88287.66666666667
2014-12-23,99469.0,89027.2
2014-12-24,82347.0,88911.86666666667
2014-12-25,67918.0,88304.66666666667
2014-12-26,76198.0,88007.56666666667
2014-12-27,76814.0,87745.3
2014-12-28,75715.0,87405.4
2014-12-29,83447.0,87550.36666666667
2014-12-30,85049.0,87551.56666666667
2014-12-31,77411.0,86877.83333333333
2015-01-01,59344.0,85542.0
2015-01-02,79287.0,84873.3
2015-01-03,82227.0,84335.93333333333
2015-01-04,85694.0,84162.4
2015-01-05,95585.0,84640.9
2015-01-06,87821.0,85075.2
2015-01-07,89916.0,85047.53333333334
2015-01-08,107132.0,85611.26666666666
2015-01-09,102275.0,86060.5
2015-01-10,104874.0,86756.13333333333
2015-01-11,90630.0,87067.23333333334
2015-01-12,98969.0,87825.96666666666
2015-01-13,102309.0,88579.5
2015-01-14,104765.0,88923.03333333334
2015-01-15,120390.0,89567.23333333334
