date,value,ma30
2013-11-20,139562.0,92991.83333333333
2013-11-21,128839.0,94227.83333333333
2013-11-22,137706.0,95917.43333333333
2013-11-23,130687.0,97293.06666666667
2013-11-24,102145.0,98010.96666666666
2013-11-25,121251.0,100031.63333333333
2013-11-26,153552.0,103326.0
2013-11-27,170801.0,106725.36666666667
2013-11-28,174633.0,110200.76666666666
2013-11-29,162274.0,112990.2
2013-11-30,138750.0,114973.76666666666
2013-12-01,136377.0,117121.43333333333
2013-12-02,146063.0,119817.66666666667
2013-12-03,148813.0,122600.16666666667
2013-12-04,154055.0,124957.06666666667
2013-12-05,157285.0,126955.4
2013-12-06,142973.0,128475.53333333334
2013-12-07,129059.0,129134.13333333333
2013-12-08,95435.0,128759.3
2013-12-09,136327.0,129765.86666666667
2013-12-10,128426.0,130879.26666666666
2013-12-11,127804.0,132196.06666666668
2013-12-12,111331.0,132632.1
2013-12-13,121972.0,133318.23333333334
2013-12-14,111422.0,133281.26666666666
2013-12-15,106045.0,133410.23333333334
2013-12-16,145742.0,135319.03333333333
2013-12-17,133831.0,136802.56666666668
2013-12-18,152236.0,137198.43333333332
2013-12-19,134046.0,135981.4
2013-12-20,118892.0,135292.4
2013-12-21,107061.0,134566.46666666667
2013-12-22,99505.0,133293.1
2013-12-23,132256.0,133345.4
2013-12-24,114065.0,133742.73333333334
2013-12-25,113223.0,133475.13333333333
2013-12-26,106343.0,131901.5
2013-12-27,110058.0,129876.73333333334
2013-12-28,95057.0,127224.2
2013-12-29,94132.0,124952.8
2013-12-30,133540.0,124779.13333333333
2013-12-31,100706.0,123590.1
2014-01-01,85153.0,121559.76666666666
2014-01-02,114151.0,120404.36666666667
2014-01-03,122070.0,119338.2
2014-01-04,99666.0,117417.56666666667
2014-01-05,114078.0,116454.4
2014-01-06,151592.0,117205.5
2014-01-07,121168.0,118063.26666666666
2014-01-08,128008.0,117785.96666666666
2014-01-09,116570.0,117390.76666666666
2014-01-10,108863.0,116759.4
2014-01-11,111256.0,116756.9
2014-01-12,100294.0,116034.3
2014-01-13,133710.0,116777.23333333334
2014-01-14,110009.0,116909.36666666667
2014-01-15,115651.0,115906.33333333333
2014-01-16,108455.0,115060.46666666666
2014-01-17,113841.0,113780.63333333333
2014-01-18,92393.0,112392.2
2014-01-19,95238.0,111603.73333333334
2014-01-20,152042.0,113103.1
2014-01-21,137213.0,114360.03333333334
2014-01-22,132174.0,114357.3
2014-01-23,124504.0,114705.26666666666
2014-01-24,123371.0,115043.53333333334
2014-01-25,107992.0,115098.5
2014-01-26,109747.0,115088.13333333333
2014-01-27,151306.0,116963.1
2014-01-28,134406.0,118305.56666666667
2014-01-29,122232.0,117928.63333333333
2014-01-30,131665.0,118960.6
2014-01-31,131259.0,120497.46666666666
2014-02-01,120110.0,120696.1
2014-02-02,115532.0,120478.16666666667
2014-02-03,151697.0,122212.53333333334
2014-02-04,146783.0,123302.7
2014-02-05,134434.0,122730.76666666666
2014-02-06,143631.0,123479.53333333334
2014-02-07,142073.0,123948.36666666667
2014-02-08,128846.0,124357.56666666667
2014-02-09,110355.0,124407.3
2014-02-10,152323.0,125776.2
2014-02-11,129779.0,126759.03333333334
2014-02-12,124023.0,126436.13333333333
2014-02-13,129640.0,127090.5
2014-02-14,144009.0,128035.76666666666
2014-02-15,128245.0,128695.43333333333
2014-02-16,107390.0,128480.4
2014-02-17,148093.0,130337.06666666667
2014-02-18,132286.0,131572.0
2014-02-19,154079.0,131639.9
2014-02-20,159785.0,132392.3
2014-02-21,156400.0,133199.83333333334
2014-02-22,134765.0,133541.86666666667
2014-02-23,144957.0,134261.4
2014-02-24,193162.0,137100.4
2014-02-25,183668.0,139564.43333333332
2014-02-26,166942.0,140085.63333333333
2014-02-27,162312.0,141015.83333333334
2014-02-28,145370.0,141787.1
2014-03-01,153084.0,142501.06666666668
2014-03-02,134483.0,142608.53333333333
2014-03-03,207617.0,145525.43333333332
2014-03-04,201000.0,148374.36666666667
2014-03-05,172202.0,149057.86666666667
2014-03-06,169426.0,149812.63333333333
2014-03-07,156936.0,150562.7
2014-03-08,149419.0,150755.63333333333
2014-03-09,149990.0,151019.53333333333
2014-03-10,171342.0,152436.06666666668
2014-03-11,155145.0,153929.06666666668
2014-03-12,166882.0,154414.36666666667
2014-03-13,163734.0,155546.2
2014-03-14,135298.0,155922.03333333333
2014-03-15,120614.0,155621.16666666666
2014-03-16,120423.0,154834.96666666667
2014-03-17,162111.0,155963.83333333334
2014-03-18,118351.0,156329.2
2014-03-19,141597.0,156112.66666666666
2014-03-20,136364.0,156248.6
2014-03-21,157457.0,156361.2
2014-03-22,135217.0,155542.26666666666
2014-03-23,126956.0,154560.8
2014-03-24,169414.0,155715.76666666666
2014-03-25,143947.0,155682.1
2014-03-26,146839.0,154138.0
2014-03-27,160637.0,153370.3
2014-03-28,158001.0,153072.26666666666
2014-03-29,127427.0,151909.43333333332
2014-03-30,147993.0,151996.86666666667
2014-03-31,148468.0,151843.0
2014-04-01,155429.0,152541.2
2014-04-02,153963.0,150752.73333333334
2014-04-03,125717.0,148243.3
2014-04-04,154707.0,147660.13333333333
2014-04-05,131344.0,146390.73333333334
2014-04-06,167245.0,146734.36666666667
2014-04-07,136394.0,146300.2
2014-04-08,142384.0,146046.66666666666
2014-04-09,153632.0,145456.33333333334
2014-04-10,159374.0,145597.3
2014-04-11,148338.0,144979.16666666666
2014-04-12,112455.0,143269.86666666667
2014-04-13,156895.0,143989.76666666666
2014-04-14,158066.0,145238.16666666666
2014-04-15,156359.0,146436.03333333333
2014-04-16,149841.0,146027.03333333333
2014-04-17,131868.0,146477.6
2014-04-18,128648.0,146045.96666666667
2014-04-19,118692.0,145456.9
2014-04-20,147204.0,145115.13333333333
2014-04-21,121759.0,144666.53333333333
2014-04-22,162297.0,145844.56666666668
2014-04-23,135242.0,144705.5
2014-04-24,135134.0,144411.73333333334
2014-04-25,154706.0,144673.96666666667
2014-04-26,114923.0,143150.16666666666
2014-04-27,148161.0,142822.16666666666
2014-04-28,146280.0,143450.6
2014-04-29,141443.0,143232.26666666666
2014-04-30,138804.0,142910.13333333333
2014-05-01,132989.0,142162.13333333333
2014-05-02,122570.0,141115.7
2014-05-03,98010.0,140192.13333333333
2014-05-04,136682.0,139591.3
2014-05-05,126823.0,139440.6
2014-05-06,144318.0,138676.36666666667
2014-05-07,139545.0,138781.4
2014-05-08,140028.0,138702.86666666667
2014-05-09,136384.0,138127.93333333332
2014-05-10,115894.0,136678.6
2014-05-11,145663.0,136589.43333333332
2014-05-12,128562.0,137126.33333333334
2014-05-13,126152.0,136101.56666666668
2014-05-14,136797.0,135392.6
2014-05-15,149729.0,135171.6
2014-05-16,123629.0,134297.86666666667
2014-05-17,109902.0,133565.66666666666
2014-05-18,151253.0,134319.16666666666
2014-05-19,137175.0,134935.26666666666
2014-05-20,162024.0,135429.26666666666
2014-05-21,131323.0,135748.06666666668
2014-05-22,137973.0,134937.26666666666
2014-05-23,150893.0,135458.96666666667
2014-05-24,103212.0,134394.9
2014-05-25,165704.0,134761.5
2014-05-26,143041.0,135698.76666666666
2014-05-27,150775.0,135785.9
2014-05-28,156184.0,136116.03333333333
2014-05-29,145139.0,136239.23333333334
2014-05-30,127995.0,135878.93333333332
2014-05-31,123644.0,135567.43333333332
2014-06-01,167932.0,137079.5
2014-06-02,149237.0,138787.06666666668
2014-06-03,160756.0,139589.53333333333
2014-06-04,148353.0,140307.2
2014-06-05,154509.0,140646.9
2014-06-06,143645.0,140783.56666666668
2014-06-07,120890.0,140145.63333333333
2014-06-08,153210.0,140706.5
2014-06-09,137265.0,141418.86666666667
2014-06-10,146486.0,141446.3
2014-06-11,145154.0,141999.36666666667
2014-06-12,146361.0,142673.0
2014-06-13,146417.0,142993.66666666666
2014-06-14,128268.0,142278.3
2014-06-15,156625.0,143378.16666666666
2014-06-16,151411.0,144761.8
2014-06-17,161493.0,145103.13333333333
2014-06-18,144626.0,145351.5
2014-06-19,132614.0,144371.16666666666
2014-06-20,133214.0,144434.2
2014-06-21,130125.0,144172.6
2014-06-22,163514.0,144593.3
2014-06-23,136813.0,145713.33333333334
2014-06-24,148534.0,145141.0
2014-06-25,150394.0,145386.1
2014-06-26,136793.0,144920.03333333333
2014-06-27,144281.0,144523.26666666666
2014-06-28,119637.0,143673.2
2014-06-29,155427.0,144587.6
2014-06-30,153158.0,145571.4
2014-07-01,157472.0,145222.73333333334
2014-07-02,152173.0,145320.6
2014-07-03,135992.0,144495.13333333333
2014-07-04,122293.0,143626.46666666667
2014-07-05,110447.0,142157.73333333334
2014-07-06,163144.0,142807.7
2014-07-07,159811.0,144105.06666666668
2014-07-08,184360.0,145143.4
2014-07-09,157335.0,145812.4
2014-07-10,147432.0,145843.93333333332
2014-07-11,145271.0,145847.83333333334
2014-07-12,134802.0,145462.53333333333
2014-07-13,168917.0,146212.53333333333
2014-07-14,138366.0,146549.13333333333
2014-07-15,154269.0,146470.6
2014-07-16,144076.0,146226.1
2014-07-17,147920.0,145773.66666666666
2014-07-18,141523.0,145670.23333333334
2014-07-19,131462.0,145631.83333333334
2014-07-20,170737.0,146882.6
2014-07-21,135234.0,147052.9
2014-07-22,141538.0,146320.36666666667
2014-07-23,151146.0,146798.13333333333
2014-07-24,149324.0,146824.46666666667
2014-07-25,152439.0,146892.63333333333
2014-07-26,119755.0,146324.7
2014-07-27,162972.0,146947.73333333334
2014-07-28,147974.0,147892.3
2014-07-29,142385.0,147457.56666666668
2014-07-30,156102.0,147555.7
2014-07-31,148020.0,147240.63333333333
2014-08-01,150907.0,147198.43333333332
2014-08-02,121519.0,146716.0
2014-08-03,151735.0,147697.4
2014-08-04,134288.0,148492.1
2014-08-05,168882.0,148683.36666666667
2014-08-06,173282.0,149132.4
2014-08-07,151230.0,148028.06666666668
2014-08-08,149498.0,147766.83333333334
2014-08-09,130462.0,147201.16666666666
2014-08-10,174825.0,148186.3
2014-08-11,170341.0,149370.93333333332
2014-08-12,175058.0,149575.63333333333
2014-08-13,169355.0,150608.6
2014-08-14,165350.0,150977.96666666667
2014-08-15,158933.0,151473.2
2014-08-16,146332.0,151420.26666666666
2014-08-17,179878.0,152698.76666666666
2014-08-18,167625.0,153904.2
2014-08-19,161716.0,153603.5
2014-08-20,163469.0,154544.66666666666
2014-08-21,169811.0,155487.1
2014-08-22,156690.0,155671.9
2014-08-23,128246.0,154969.3
2014-08-24,185028.0,156055.6
2014-08-25,154245.0,157205.26666666666
2014-08-26,163451.0,157221.23333333334
2014-08-27,157523.0,157539.53333333333
2014-08-28,167080.0,158362.7
2014-08-29,140682.0,157848.7
2014-08-30,141380.0,157627.36666666667
2014-08-31,170749.0,158288.76666666666
2014-09-01,167302.0,159814.86666666667
2014-09-02,155595.0,159943.53333333333
2014-09-03,146140.0,160338.6
2014-09-04,153958.0,159841.13333333333
2014-09-05,156320.0,159275.73333333334
2014-09-06,133875.0,158697.23333333334
2014-09-07,212749.0,160805.6
2014-09-08,161630.0,161844.53333333333
2014-09-09,174038.0,161818.3
2014-09-10,155747.0,161331.83333333334
2014-09-11,149290.0,160472.9
2014-09-12,146245.0,159702.56666666668
2014-09-13,132966.0,158623.1
2014-09-14,213769.0,160450.96666666667
2014-09-15,160989.0,160939.53333333333
2014-09-16,182666.0,161032.46666666667
2014-09-17,163698.0,160901.56666666668
2014-09-18,165517.0,161028.26666666666
2014-09-19,143062.0,160348.03333333333
2014-09-20,140496.0,159370.86666666667
2014-09-21,183275.0,160257.03333333333
2014-09-22,170784.0,161674.96666666667
2014-09-23,163696.0,160963.9
2014-09-24,164370.0,161301.4
2014-09-25,168665.0,161475.2
2014-09-26,154395.0,161370.93333333332
2014-09-27,141428.0,160515.86666666667
2014-09-28,214115.0,162963.63333333333
2014-09-29,159257.0,163559.53333333333
2014-09-30,184878.0,164030.5
2014-10-01,184302.0,164597.16666666666
2014-10-02,156333.0,164621.76666666666
2014-10-03,150088.0,164753.36666666667
2014-10-04,140633.0,164309.2
2014-10-05,220026.0,166432.73333333334
2014-10-06,157072.0,167205.96666666667
2014-10-07,171824.0,165841.8
2014-10-08,161782.0,165846.86666666667
2014-10-09,159411.0,165359.3
2014-10-10,171643.0,165889.16666666666
2014-10-11,139081.0,165548.86666666667
2014-10-12,211008.0,167707.63333333333
2014-10-13,181958.0,169340.7
2014-10-14,172300.0,167958.4
2014-10-15,180663.0,168614.2
2014-10-16,159050.0,167827.0
2014-10-17,157606.0,167623.93333333332
2014-10-19,208126.0,169044.23333333334
2014-10-20,166994.0,169841.96666666667
2014-10-21,174424.0,170972.9
2014-10-22,171493.0,170580.16666666666
2014-10-23,164169.0,170359.66666666666
2014-10-24,158148.0,170174.73333333334
2014-10-25,185238.0,170870.33333333334
2014-10-26,184703.0,171404.93333333332
2014-10-27,189730.0,172582.76666666666
2014-10-28,174018.0,173669.1
2014-10-29,174417.0,172345.83333333334
2014-10-30,176402.0,172917.33333333334
2014-10-31,170099.0,172424.7
2014-11-01,143835.0,171075.8
2014-11-02,237620.0,173785.36666666667
2014-11-03,173647.0,174570.66666666666
2014-11-04,172105.0,175619.73333333334
2014-11-05,171281.0,173994.9
2014-11-06,175366.0,174604.7
2014-11-07,163758.0,174335.83333333334
2014-11-08,134292.0,173419.5
2014-11-09,225316.0,175616.33333333334
2014-11-10,175663.0,175750.33333333334
2014-11-11,170263.0,176789.73333333334
2014-11-12,196274.0,176298.6
2014-11-13,183931.0,176364.36666666667
2014-11-14,196365.0,177166.53333333333
2014-11-15,150621.0,176165.13333333333
2014-11-16,222035.0,178264.63333333333
2014-11-17,177323.0,178921.86666666667
2014-11-18,180223.0,177991.76666666666
2014-11-19,172491.0,178175.0
2014-11-20,179016.0,178328.06666666668
2014-11-21,171057.0,178313.53333333333
2014-11-22,154860.0,178003.23333333334
2014-11-23,223748.0,180189.9
2014-11-24,173690.0,179804.96666666667
2014-11-25,175123.0,179485.63333333333
2014-11-26,170725.0,178852.13333333333
2014-11-27,181363.0,179096.96666666667
2014-11-28,177683.0,179205.83333333334
2014-11-29,155964.0,178524.56666666668
2014-11-30,246494.0,181071.06666666668
2014-12-01,181684.0,182332.7
2014-12-02,209968.0,181410.96666666667
2014-12-03,194808.0,182116.33333333334
2014-12-04,187186.0,182619.03333333333
2014-12-05,194196.0,183382.86666666667
2014-12-06,157776.0,182796.53333333333
2014-12-07,229659.0,184993.23333333334
2014-12-08,198822.0,187144.23333333334
2014-12-09,186519.0,185851.0
2014-12-10,187861.0,186257.6
2014-12-11,181976.0,186648.03333333333
2014-12-12,190237.0,186446.8
2014-12-13,155092.0,185485.5
2014-12-14,250811.0,187300.36666666667
2014-12-15,202124.0,189017.13333333333
2014-12-16,219102.0,188919.36666666667
2014-12-17,209988.0,190008.2
2014-12-18,200207.0,190674.33333333334
2014-12-19,189380.0,191237.3
2014-12-20,224411.0,192750.46666666667
2014-12-21,205666.0,193904.1
2014-12-22,212181.0,195814.8
2014-12-23,202314.0,195100.33333333334
2014-12-24,161207.0,194684.23333333334
2014-12-25,140109.0,193517.1
2014-12-26,162298.0,193236.2
2014-12-27,180035.0,193191.93333333332
2014-12-28,238616.0,195223.03333333333
2014-12-29,163563.0,195476.33333333334
2014-12-30,179514.0,193243.66666666666
2014-12-31,150108.0,192191.13333333333
2015-01-01,117529.0,189109.83333333334
2015-01-02,179406.0,188596.43333333332
2015-01-03,205926.0,189221.1
2015-01-04,207255.0,189656.4
2015-01-05,200612.0,191084.26666666666
2015-01-06,179159.0,189400.93333333332
2015-01-07,171674.0,188496.0
2015-01-08,197689.0,188868.33333333334
2015-01-09,202190.0,189345.96666666667
2015-01-10,242729.0,191371.06666666668
2015-01-11,211904.0,192093.3
2015-01-12,186352.0,193135.3
2015-01-13,213182.0,191881.0
2015-01-14,217076.0,192379.4
2015-01-15,229796.0,192735.86666666667
2015-01-16,209325.0,192713.76666666666
2015-01-17,250389.0,194386.5
2015-01-18,214984.0,195239.96666666667
2015-01-19,207358.0,194671.53333333333
2015-01-20,191743.0,194207.43333333332
2015-01-21,189969.0,193467.03333333333
2015-01-22,186251.0,192931.6
2015-01-23,178774.0,193517.16666666666
2015-01-24,167143.0,194418.3
2015-01-25,281521.0,198392.4
2015-01-26,216080.0,199593.9
2015-01-27,205787.0,198499.6
2015-01-28,156833.0,198275.26666666666
2015-01-29,178726.0,198249.0
2015-01-30,161500.0,198628.73333333334
2015-01-31,243132.0,202815.5
2015-02-01,217101.0,204072.0
2015-02-02,184674.0,203363.6
2015-02-03,203192.0,203228.16666666666
2015-02-04,198579.0,203160.4
2015-02-05,176000.0,203055.1
2015-02-06,201370.0,204044.96666666667
2015-02-07,159160.0,202760.66666666666
2015-02-08,264578.0,204840.26666666666
2015-02-09,191360.0,203127.96666666667
2015-02-10,196075.0,202600.33333333334
2015-02-11,191881.0,202784.63333333333
2015-02-12,198875.0,202307.73333333334
2015-02-13,274903.0,204235.3
2015-02-14,214118.0,203712.7
2015-02-15,300913.0,206765.63333333333
2015-02-16,227349.0,205997.63333333333
2015-02-17,229875.0,206494.0
2015-02-18,209069.0,206551.03333333333
2015-02-19,180964.0,206191.73333333334
2015-02-20,196964.0,206424.9
2015-02-21,237585.0,208136.03333333333
2015-02-22,232004.0,209910.36666666667
2015-02-23,213050.0,211440.6
2015-02-24,197476.0,208639.1
2015-02-25,193898.0,207899.7
2015-02-26,190948.0,207405.06666666668
2015-02-27,198801.0,208804.0
2015-02-28,238945.0,210811.3
2015-03-01,230566.0,213113.5
2015-03-02,221621.0,212396.46666666667
2015-03-03,218185.0,212432.6
2015-03-04,200738.0,212968.06666666668
2015-03-05,210532.0,213212.73333333334
2015-03-06,190781.0,212952.8
2015-03-07,213542.0,214204.2
2015-03-08,219897.0,214821.76666666666
2015-03-09,213987.0,216649.33333333334
2015-03-10,202831.0,214591.1
2015-03-11,202784.0,214971.9
2015-03-12,191013.0,214803.16666666666
2015-03-13,196893.0,214970.23333333334
2015-03-14,221145.0,215712.56666666668
2015-03-15,219686.0,213872.0
2015-03-16,215332.0,213912.46666666667
2015-03-17,189410.0,210195.7
2015-03-18,192033.0,209018.5
2015-03-19,191319.0,207733.3
2015-03-20,196439.0,207312.3
2015-03-21,209563.0,208265.6
2015-03-22,229566.0,209352.33333333334
2015-03-23,217678.0,208688.76666666666
2015-03-24,182247.0,207030.2
2015-03-25,186186.0,206134.73333333334
2015-03-26,187578.0,205804.8
2015-03-27,196455.0,205890.03333333333
2015-03-28,200239.0,206199.73333333334
2015-03-29,231523.0,207290.46666666667
2015-03-30,213673.0,206448.06666666668
2015-03-31,226307.0,206306.1
2015-04-01,223233.0,206359.83333333334
2015-04-02,211292.0,206130.06666666668
2015-04-03,194634.0,205926.6
2015-04-04,215923.0,206106.3
2015-04-05,221968.0,207145.86666666667
2015-04-06,205697.0,206884.36666666667
2015-04-07,215918.0,206751.73333333334
2015-04-08,215255.0,206794.0
2015-04-09,201791.0,206759.33333333334
2015-04-10,218653.0,207288.3
2015-04-11,235064.0,208756.66666666666
2015-04-12,217732.0,209451.3
2015-04-13,221789.0,209472.76666666666
2015-04-14,213708.0,209273.5
2015-04-15,186694.0,208318.9
2015-04-16,188970.0,208304.23333333334
2015-04-17,193199.0,208343.1
2015-04-18,216541.0,209183.83333333334
2015-04-19,222517.0,210053.1
2015-04-20,209796.0,210060.86666666667
2015-04-21,202389.0,209154.96666666667
2015-04-22,220819.0,209259.66666666666
2015-04-23,217563.0,210436.86666666667
2015-04-24,204006.0,211030.86666666667
2015-04-25,230746.0,212469.8
2015-04-26,231840.0,213649.3
2015-04-27,215145.0,214146.16666666666
2015-04-28,209313.0,213405.83333333334
2015-04-29,219107.0,213586.96666666667
2015-04-30,206785.0,212936.23333333334
2015-05-01,188699.0,211785.1
2015-05-02,233284.0,212518.16666666666
2015-05-03,214577.0,213182.93333333332
2015-05-04,208572.0,212937.9
2015-05-05,219742.0,212863.7
2015-05-06,225289.0,213516.76666666666
2015-05-07,220987.0,213685.73333333334
2015-05-08,258964.0,215142.7
2015-05-09,189134.0,214720.8
2015-05-10,219078.0,214734.96666666667
2015-05-11,225581.0,214418.86666666667
2015-05-12,226586.0,214714.0
2015-05-13,210288.0,214330.63333333333
2015-05-14,200454.0,213888.83333333334
2015-05-15,209511.0,214649.4
2015-05-16,229024.0,215984.53333333333
2015-05-17,213882.0,216673.96666666667
2015-05-18,206913.0,216353.03333333333
2015-05-19,212508.0,216019.4
2015-05-20,214856.0,216188.06666666668
2015-05-21,202037.0,216176.33333333334
2015-05-22,208304.0,215759.16666666666
2015-05-23,187976.0,214772.93333333332
2015-05-24,249786.0,216298.93333333332
2015-05-25,221655.0,215995.9
2015-05-26,227723.0,215858.66666666666
2015-05-27,214649.0,215842.13333333333
2015-05-28,212935.0,215962.86666666667
2015-05-29,243480.0,216775.3
2015-05-30,266265.0,218757.96666666667
2015-05-31,251225.0,220842.16666666666
2015-06-01,258970.0,221698.36666666667
2015-06-02,253269.0,222988.1
2015-06-03,246454.0,224250.83333333334
2015-06-04,231919.0,224656.73333333334
2015-06-05,223180.0,224586.43333333332
2015-06-06,234953.0,225051.96666666667
2015-06-07,220164.0,223758.63333333333
2015-06-08,202272.0,224196.56666666668
2015-06-09,230578.0,224579.9
2015-06-10,272533.0,226144.96666666667
2015-06-11,233951.0,226390.46666666667
2015-06-12,248877.0,227676.76666666666
2015-06-13,239474.0,228977.43333333332
2015-06-14,247680.0,230249.73333333334
2015-06-15,272423.0,231696.36666666667
2015-06-16,231099.0,232270.26666666666
2015-06-17,264842.0,234201.23333333334
2015-06-18,234569.0,234936.6
2015-06-19,253777.0,236233.96666666667
2015-06-20,228622.0,237120.13333333333
2015-06-21,236321.0,238054.03333333333
2015-06-22,222817.0,239215.4
2015-06-23,256698.0,239445.8
2015-06-24,224581.0,239543.33333333334
2015-06-25,189264.0,238261.36666666667
2015-06-26,248150.0,239378.06666666668
2015-06-27,254786.0,240773.1
2015-06-28,236527.0,240541.33333333334
2015-06-29,240752.0,239690.9
2015-06-30,257561.0,239902.1
2015-07-01,253870.0,239732.1
2015-07-02,267808.0,240216.73333333334
2015-07-03,252129.0,240405.9
2015-07-04,234937.0,240506.5
2015-07-05,269467.0,242049.4
2015-07-06,290419.0,243898.26666666666
2015-07-07,276934.0,245790.6
2015-07-08,278945.0,248346.36666666667
2015-07-09,269424.0,249641.23333333334
2015-07-10,266692.0,249446.53333333333
2015-07-11,275689.0,250837.8
2015-07-12,270698.0,251565.16666666666
2015-07-13,240377.0,251595.26666666666
2015-07-14,230438.0,251020.53333333333
2015-07-15,231980.0,249672.43333333332
2015-07-16,222932.0,249400.2
2015-07-17,205768.0,247431.06666666668
2015-07-18,213960.0,246744.1
2015-07-19,248240.0,246559.53333333333
2015-07-20,236910.0,246835.8
2015-07-21,255725.0,247482.6
2015-07-22,247466.0,248304.23333333334
2015-07-23,208474.0,246696.76666666666
2015-07-24,217965.0,246476.23333333334
2015-07-25,195286.0,246676.96666666667
2015-07-26,256518.0,246955.9
2015-07-27,236624.0,246350.5
2015-07-28,243025.0,246567.1
2015-07-29,269690.0,247531.7
2015-07-30,230385.0,246625.83333333334
2015-07-31,253234.0,246604.63333333333
2015-08-01,256672.0,246233.43333333332
2015-08-02,255245.0,246337.3
2015-08-03,245877.0,246701.96666666667
2015-08-04,252264.0,246128.53333333333
2015-08-05,257740.0,245039.23333333334
2015-08-06,245603.0,243994.86666666667
2015-08-07,225700.0,242220.03333333333
2015-08-08,232174.0,240978.36666666667
2015-08-09,222025.0,239489.46666666667
2015-08-10,235211.0,238140.2
2015-08-11,221431.0,236497.96666666667
2015-08-12,234117.0,236289.3
2015-08-13,228212.0,236215.1
2015-08-14,227327.0,236060.0
2015-08-15,226697.0,236185.5
2015-08-16,233711.0,237116.93333333332
2015-08-17,233221.0,237758.96666666667
2015-08-18,249286.0,237793.83333333334
2015-08-19,238988.0,237863.1
2015-08-20,227464.0,236921.06666666668
2015-08-21,238831.0,236633.23333333334
2015-08-22,258265.0,238292.93333333332
2015-08-23,243426.0,239141.63333333333
2015-08-24,247849.0,240893.73333333334
2015-08-25,242047.0,240411.36666666667
2015-08-26,237648.0,240445.5
2015-08-27,233997.0,240144.56666666668
2015-08-28,243645.0,239276.4
2015-08-29,243100.0,239700.23333333334
2015-08-30,245385.0,239438.6
2015-08-31,247407.0,239129.76666666666
2015-09-01,253803.0,239081.7
2015-09-02,239660.0,238874.46666666667
2015-09-03,246972.0,238698.06666666668
2015-09-04,217670.0,237362.4
2015-09-05,269716.0,238166.16666666666
2015-09-06,252302.0,239052.9
2015-09-07,263783.0,240106.53333333333
2015-09-08,274079.0,241841.66666666666
2015-09-09,251368.0,242380.23333333334
2015-09-10,233575.0,242785.03333333333
2015-09-11,276094.0,244184.26666666666
2015-09-12,229007.0,244210.76666666666
2015-09-13,277388.0,245879.46666666667
2015-09-14,251592.0,246709.3
2015-09-15,268665.0,247874.43333333332
2015-09-16,245432.0,248281.46666666667
2015-09-17,266333.0,248849.7
2015-09-18,259008.0,249517.03333333333
2015-09-19,221522.0,249318.96666666667
2015-09-20,300561.0,251376.63333333333
2015-09-21,291556.0,252486.33333333334
2015-09-22,304462.0,254520.86666666667
2015-09-23,244535.0,254410.4
2015-09-24,243301.0,254452.2
2015-09-25,243983.0,254663.36666666667
2015-09-26,245195.0,255036.63333333333
2015-09-27,256084.0,255451.26666666666
2015-09-28,248280.0,255623.93333333332
2015-09-29,273176.0,256550.3
2015-09-30,264581.0,257122.76666666666
2015-10-01,248462.0,256944.73333333334
2015-10-02,256031.0,257490.43333333332
2015-10-03,213681.0,256380.73333333334
2015-10-04,265061.0,257960.43333333332
2015-10-05,233960.0,256768.56666666668
2015-10-06,251844.0,256753.3
2015-10-07,250370.0,256306.2
2015-10-08,258198.0,255776.83333333334
2015-10-09,209703.0,254388.0
2015-10-10,270141.0,255606.86666666667
2015-10-11,240051.0,254405.43333333332
2015-10-12,233677.0,254561.1
2015-10-13,239237.0,253289.4
2015-10-14,246958.0,253134.93333333332
2015-10-15,303248.0,254287.7
2015-10-16,273117.0,255210.53333333333
2015-10-17,307347.0,256577.66666666666
2015-10-18,276825.0,257171.56666666668
2015-10-19,277830.0,259048.5
2015-10-20,303898.0,259159.73333333334
2015-10-21,289412.0,259088.26666666666
2015-10-22,284740.0,258430.86666666667
2015-10-23,281026.0,259647.23333333334
2015-10-24,316588.0,262090.13333333333
2015-10-25,296929.0,263855.0
2015-10-26,261228.0,264389.43333333335
2015-10-27,294013.0,265653.73333333334
2015-10-28,285466.0,266893.26666666666
2015-10-29,292094.0,267523.86666666664
2015-10-30,308255.0,268979.6666666667
2015-10-31,313886.0,271160.4666666667
2015-11-01,321892.0,273355.8333333333
2015-11-02,309823.0,276560.56666666665
2015-11-03,368050.0,279993.5333333333
2015-11-04,400987.0,285561.1
2015-11-05,358734.0,289124.1
2015-11-06,358682.0,292734.5
2015-11-07,304747.0,294286.13333333336
2015-11-08,312946.0,297727.56666666665
2015-11-09,327911.0,299653.23333333334
2015-11-10,311998.0,302051.4666666667
2015-11-11,308741.0,304553.6
2015-11-12,312404.0,306992.5
2015-11-13,298854.0,308722.36666666664
2015-11-14,328381.0,309560.13333333336
2015-11-15,336548.0,311674.5
2015-11-16,313297.0,311872.8333333333
2015-11-17,298212.0,312585.73333333334
2015-11-18,324903.0,314154.8333333333
2015-11-19,298707.0,313981.8
2015-11-20,301700.0,314391.4
2015-11-21,317723.0,315490.8333333333
2015-11-22,319199.0,316763.26666666666
2015-11-23,280821.0,315571.0333333333
2015-11-24,325114.0,316510.5333333333
2015-11-25,296736.0,317694.13333333336
2015-11-26,314907.0,318390.6
2015-11-27,296759.0,318767.0333333333
2015-11-28,357319.0,320941.2
2015-11-29,239211.0,318639.73333333334
