u,ret_pct_2017,ret_pct_2021,ret_pct_2025
0.21,,128.8081429253035,6.210231804097433
0.212,,111.08092385445934,3.6776367225803184
0.214,,94.30422166852215,0.3090791027669373
0.216,,88.02220926328438,-4.461713319474772
0.218,,84.33535846189189,-10.30366118861159
0.22,,84.37130891162595,-15.575936651544273
0.222,,85.94382653872661,-19.730513899965565
0.224,,91.73842266164804,-19.855692252713958
0.226,,98.75847249465446,-17.7213855513573
0.228,,99.32416547385533,-15.513305093240232
0.23,,99.58981427485902,-14.668869655409859
0.232,,95.72940324091256,-14.81205346442314
0.234,,96.25511671879698,-13.627456081861393
0.23600000000000002,,99.0281503472407,-12.560483480852941
0.23800000000000002,,102.79833889978623,-12.491972709959436
0.24,,103.15806958949624,-13.963388113884264
0.242,,97.02961352913118,-14.912966037801624
0.244,,88.99801728251079,-15.118025721146509
0.246,,79.71314566435179,-14.658949015301078
0.248,,79.23125695806606,-14.440928959605337
0.25,,80.73300464754637,-14.716716566213869
0.252,,86.88047500397603,-14.604234706551441
0.254,,88.30972803901818,-14.293515891589415
0.256,,88.85526162328368,-12.352249837663047
0.258,,89.65592606336922,-10.900267801500043
0.26,,89.79540193323791,-9.874776105743457
0.262,,88.25914577037939,-11.059325985679473
0.264,,85.59558924879393,-14.27122081748101
0.266,,84.77243280496212,-16.57006920566025
0.268,,85.9455653925675,-18.074619216337403
0.27,,85.17139373376452,-17.387902519382376
0.272,,83.2123557581862,-17.55457441569592
0.274,,83.39393168283594,-18.628213073245572
0.276,,88.32542013465516,-18.514396782023965
0.278,,93.60465108059874,-19.46640888865646
0.28,,98.04124476488367,-19.314628629701776
0.28200000000000003,,101.23830426407962,-20.96405358644828
0.28400000000000003,,102.63381222499075,-23.02661192969616
0.28600000000000003,,101.72673841205888,-24.91584299728498
0.28800000000000003,,98.95866687872194,-25.82621447653415
0.29,,96.7620562300094,-24.76639058489244
0.292,,96.75894608492818,-23.499134057639445
0.294,,99.14770715156656,-22.88312567277229
0.296,,99.67805757302654,-22.74993833374735
0.298,,103.34452278711404,-22.33201328330305
0.3,,110.44443266359178,-21.576422572899098
0.302,,116.59883016133875,-21.621825713302044
0.304,,117.64735902737284,-22.810769586117026
0.306,,115.15216031384195,-23.887788774562992
0.308,,113.10455388856494,-23.869745185456356
0.31,,110.04937355316409,-22.575241544314736
0.312,,108.44189506794605,-20.461895485507366
0.314,,104.64254183675274,-17.96418476342384
0.316,,104.59061655091983,-16.0713938316315
0.318,,106.02232942798071,-14.980375750127465
0.32,,106.1308028061991,-14.30368559363029
0.322,,106.71078831575043,-14.103223423588323
0.324,,110.28156002049872,-14.201330945127934
0.326,,120.41452579123154,-14.114114816896992
0.328,,129.00449203908894,-13.429115187330313
0.33,,136.38693032214744,-12.668182174748646
0.332,,135.75875170086059,-12.833454051015218
0.334,,138.15944441499232,-14.303438274913857
0.336,,140.14658679248626,-16.957242407206493
0.338,,143.7291346374738,-19.96619752376224
0.34,,146.99160614253654,-22.045879256169897
0.342,,145.6651999505204,-22.189760351432266
0.34400000000000003,,143.35248193111732,-21.55970557088132
0.34600000000000003,,144.64146742299747,-20.77408339543539
0.34800000000000003,,150.01178320875093,-20.665915776537176
0.35000000000000003,,152.70211525208083,-20.56373958973422
0.352,,157.61074413755324,-21.280513028357756
0.354,,170.42356641750143,-21.645747207586474
0.356,,187.33192669953522,-21.579015606137876
0.358,,205.02066479351103,-20.442144634600222
0.36,,213.48247892699996,-19.50276953382059
0.362,,209.1257735602326,-17.463959017000732
0.364,,192.06849387690184,-16.084084005560882
0.366,,180.779303398187,-14.555218969672396
0.368,,184.96449840074922,-14.765667368310956
0.37,,201.41850889748872,-14.41893066795665
0.372,,212.9643570305183,-14.021099010289333
0.374,,218.0300765166375,-12.617623474141583
0.376,,218.3622824223789,-12.2143536374373
0.378,,215.30117867430073,-12.440723695965762
0.38,,214.38251250242982,-14.479519395452797
0.382,,213.71764830620796,-16.05703779727275
0.384,,213.17412217922202,-17.901789846640632
0.386,,206.34003074802524,-18.709684652293856
0.388,,200.42671190514054,-19.056893328278004
0.39,,197.11406810510874,-18.140417107918108
0.392,,195.95323472759722,-16.54957051525095
0.394,,200.64521373411793,-14.913330369866774
0.396,,208.2889183410204,-14.709255603348721
0.398,,212.78207425471388,-15.751450791202013
0.4,,222.13504391312821,-17.35395121611084
0.402,,233.59151778614233,-18.454302256156833
0.404,,243.30376574952737,-19.426770998121707
0.406,,245.38253017370866,-20.382719721434157
0.40800000000000003,,240.3016840728762,-19.23627631710832
0.41000000000000003,,234.05050451501177,-15.150239038442209
0.41200000000000003,,225.2427715633779,-9.625306696998575
0.41400000000000003,,223.42634787679586,-4.517574664104119
0.41600000000000004,,222.0513244623513,-0.695004379829208
0.418,,231.95961052501346,2.9690091126596703
0.42,,246.7489441410874,6.126834189688008
0.422,,266.48968527452314,6.898970631174797
0.424,,283.31192281185395,5.7495792313290925
0.426,,291.7285691565499,2.9366951246617177
0.428,,292.34266730283275,1.591345370237211
0.43,,294.84408630652604,1.1822412087457053
0.432,,327.42964180317733,1.6312192485868888
0.434,,384.335330187845,2.547546859814954
0.436,,447.1137500220892,2.352288188406742
0.438,,492.87445970064823,2.622741991013732
0.44,,527.2928661047201,4.3653910686347634
0.442,,549.1566629556982,6.872210528150758
0.444,,561.2067362915054,9.928900771808719
0.446,,555.7925250490376,10.050206788953236
0.448,,520.5281026347873,10.797043506303902
0.45,,485.8127904716461,10.238564505515152
0.452,,492.9264698086203,13.311901368860099
0.454,,517.962572231353,15.097504804738099
0.456,,538.853727756278,17.94857165269918
0.458,,542.3624944777254,18.51937388052871
0.46,,559.5864920744319,19.877502059173455
0.462,,587.3786636978921,20.464354726947057
0.464,,602.9064164413576,19.663955094765555
0.466,,575.9807312375194,20.80699073045096
0.468,,547.9276749898386,22.36411024095602
0.47000000000000003,,560.4728834225742,26.093995275885757
0.47200000000000003,,591.8581915213207,28.277733471047412
0.47400000000000003,,614.1289367191509,30.458417116634244
0.47600000000000003,,598.8165049744646,28.5679165522681
0.47800000000000004,,602.6383926204738,24.786933073594152
0.48,,608.1979890084642,22.37232470877407
0.482,,628.1918252663947,23.09219148352004
