u,amp_2018_ref,amp_2021_proj,amp_2025_proj
0.6490066225165563,459.44,3320.2112802603233,2234.3939972432563
0.652317880794702,451.13999999999993,3325.715564161336,2263.9761593687012
0.6556291390728477,479.91000000000014,3287.458302727664,2227.250374713984
0.6589403973509934,472.3300000000001,3289.8182534897205,2267.0853794963477
0.6622516556291391,464.01000000000005,3302.47222612382,1609.8403095660547
0.6655629139072847,469.6799999999997,3294.879817173503,1077.6763746411123
0.6688741721854304,466.91999999999973,3310.876281973388,801.0424602799968
0.6721854304635762,466.8300000000002,3323.0553906864293,626.9762010484293
0.6754966887417219,457.23999999999984,3359.9787143537037,520.9215492054013
0.6788079470198676,433.87,3432.0032504371093,448.1359214658782
0.6821192052980133,420.8099999999998,3480.4592841487247,392.2907447044534
0.6854304635761589,412.5699999999998,3517.6957025846136,335.2754658578971
0.6887417218543046,418.24000000000024,3518.5418238791653,285.5584151713111
0.6920529801324503,407.34999999999985,3563.870639807811,244.09423412632478
0.695364238410596,410.56999999999994,3567.688068701695,226.2835093261709
0.6986754966887417,406.8000000000001,3589.5966002380783,209.59703972143754
0.7019867549668874,379.89,3674.020176627277,192.93494797414317
0.7052980132450332,356.96999999999986,3753.2026229655553,178.9554248683705
0.7086092715231788,365.77999999999986,3728.159845998175,155.97887936527192
0.7119205298013245,334.26,3856.8590925105486,139.35482690814362
0.7152317880794702,320.82000000000016,3931.4778813678513,122.27071157645793
0.7185430463576159,320.2099999999999,3951.589578971709,105.34479666058307
0.7218543046357616,286.35999999999996,4154.805005453072,100.860286438101
0.7251655629139073,280.38999999999993,4187.468168652729,159.42189513615847
0.7284768211920529,282.7399999999999,4168.25297629579,254.7468836212822
0.7317880794701986,287.67999999999995,4135.776596761701,417.88012596311177
0.7350993377483444,316.78999999999996,3999.419524175109,686.2459715726135
0.7384105960264901,295.66999999999985,4088.6608677138966,1230.3934240338972
0.7417218543046358,301.3800000000001,4063.3880955435097,2221.5788635882095
0.7450331125827815,273.3300000000001,4158.1229098224385,2743.9276068722284
0.7483443708609272,281.9700000000002,4107.51785522794,2729.3401573311794
0.7516556291390728,271.7499999999999,4112.548509789194,2795.708690732782
0.7549668874172185,278.11,4083.248986870248,2777.1264869529423
0.7582781456953642,283.2799999999999,4070.75207063344,2754.9139042780785
0.7615894039735099,279.52,4089.038972168333,2764.5774603975365
0.7649006622516556,275.3499999999999,4104.536874875642,2781.0382107256505
0.7682119205298014,286.65000000000003,4137.541923537221,2678.716819522241
0.7715231788079471,296.16000000000014,4178.427205100672,2592.341181060658
0.7748344370860927,289.75,4192.629999055362,2628.5397790437487
0.7781456953642384,284.1199999999999,4203.015070522937,2665.466795242072
0.7814569536423841,283.49999999999983,4236.340401241548,2663.7624143748176
0.7847682119205298,295.4499999999999,4321.84198946317,2560.8420201927074
0.7880794701986755,295.17999999999984,4359.843105618479,2557.9082543461705
0.7913907284768212,289.2999999999999,4362.048554145282,2607.382514826837
0.7947019867549668,286.04999999999995,4373.867311999738,2638.434559692174
0.7980132450331126,231.64999999999998,4026.5265198293396,3200.9872819879447
0.8013245033112583,229.54000000000002,4010.0419445133653,3228.4332301346567
0.804635761589404,217.91,3908.664997784575,3380.0279768570335
0.8079470198675497,198.38,3714.418080490772,3661.989565466824
0.8112582781456954,197.84999999999997,3689.851390218115,3660.531246591168
0.8145695364238411,198.18000000000006,3674.6743443738137,3645.9206246973085
0.8178807947019867,185.42000000000004,3521.560428594389,3833.206762673642
0.8211920529801324,183.68,3489.709200612753,3843.1928814279954
0.8245033112582781,212.67,3818.4326623278353,3424.6690423405335
0.8278145695364238,209.80999999999997,3781.7352248147654,3453.4451885090252
0.8311258278145696,222.80000000000007,3931.099862719365,3304.3158579749856
0.8344370860927153,221.58000000000004,3916.305434262037,3318.294519125528
0.8377483443708609,197.09999999999997,3620.004219810388,3619.5443809833737
0.8410596026490066,209.46999999999994,3684.6254689688917,4301.685657857456
0.8443708609271523,210.28999999999996,3257.2124373833535,4177.792510381164
0.847682119205298,225.25000000000003,2302.222471118135,3409.5809577921655
0.8509933774834437,247.33999999999995,1668.9286994227991,2685.017860967906
0.8543046357615894,240.9900000000001,1080.4465480052843,2894.991747351567
0.8576158940397351,244.84000000000003,732.2681556486601,2826.5037551784053
0.8609271523178808,228.33000000000007,458.76648076942143,3276.945627961957
0.8642384105960265,218.65000000000006,296.03065027114576,3531.532460678824
0.8675496688741722,215.44000000000003,197.58408410740162,3581.2424129550086
0.8708609271523179,229.04000000000005,138.88587288612482,3256.0614374963066
0.8741721854304636,221.70999999999998,88.23041660743412,3375.176259884394
0.8774834437086093,231.33000000000007,236.91361006906783,211.75893923699465
0.8807947019867549,233.21999999999994,238.81036205202594,213.41956610989078
0.8841059602649006,231.09999999999994,236.6827672954445,211.5568154145105
0.8874172185430463,226.41000000000003,231.9745732523856,207.43348021342618
0.890728476821192,220.45000000000005,225.9886318621523,202.18864989624313
0.8940397350993378,222.27,227.81689287244998,203.79085377701276
0.8973509933774835,227.55,233.11917360758295,208.43605244787798
0.9006622516556292,225.43000000000006,230.99052644519958,206.57145849286616
0.9039735099337748,226.50999999999993,232.0749813959535,207.5214332111729
0.9072847682119205,229.71,235.28757604759966,210.33511292748744
0.9105960264900662,227.62,233.18945234245166,208.49760734375275
0.9139072847682119,225.60999999999996,231.17127613956654,206.72980023152516
0.9172185430463576,188.71,194.05360186681492,174.15750378834915
0.9205298013245033,196.36000000000004,201.75980746734325,180.92974693612499
0.923841059602649,199.69,205.11238403296946,183.87434452271742
0.9271523178807947,195.27000000000007,200.6621714287049,179.96546731341903
