rel_day_scaled,2025,2017,2021
-263.0,-21.732571809213486,-31.18625502213855,-24.998400763798113
-262.0,-18.30859946492157,-31.16321049961539,-25.60091270662237
-261.0,-18.551806094009237,-31.16910936900988,-26.714963738763664
-260.0,-16.99800299142621,-31.272868594009427,-27.123496876611167
-259.0,-17.870791774395244,-31.340654246273385,-26.45351410060951
-258.0,-17.19159090475658,-31.353734066991276,-27.011640518037485
-257.0,-18.383776757326675,-31.367052151979458,-28.735258081810088
-256.0,-18.33130590193679,-31.27076909874193,-30.51081030005339
-255.0,-15.928935918637555,-31.229398751512267,-30.023945239543906
-254.0,-17.37800164283243,-31.21332418682606,-30.188124415894613
-253.0,-14.954006481423454,-31.193474323001723,-30.08535159293081
-252.0,-14.921679394304288,-31.3129536635152,-29.932535671285066
-251.0,-13.861134685014797,-31.469523471601455,-31.215000051657217
-250.0,-17.139120049366706,-31.64315648130587,-28.408285785976748
-249.0,-17.704482235341878,-31.549705896669266,-28.4311743167723
-248.0,-13.838045124765353,-31.486717842849185,-28.993075458329464
-247.0,-14.835561805099584,-31.469962928920246,-29.18467056113083
-246.0,-13.645087236309038,-31.54693755702097,-27.678357296136348
-245.0,-13.669573067901009,-31.66673178986662,-25.771079297540624
-244.0,-11.074747513274797,-31.683840513808835,-26.07104099524023
-243.0,-9.668216981928834,-31.66902914035231,-24.919155229904042
-242.0,-9.636562488931988,-31.556839763279935,-24.301132501239902
-241.0,-14.733174249214676,-31.54294046971113,-21.379412930978177
-240.0,-17.098764402028056,-31.551996713529658,-18.10600963834089
-239.0,-16.764348901645278,-31.56212915906263,-19.050688174090453
-238.0,-17.219771747096434,-31.494902486849767,-17.05726774746171
-237.0,-19.04371929905816,-31.469879980286066,-17.156797872960546
-236.0,-19.31887840588041,-31.41235055734736,-17.230417592385038
-235.0,-16.058150614768053,-31.383414338213992,-16.312607280937016
-234.0,-15.418070884268854,-31.401333799834177,-16.27749554259477
-233.0,-18.548434609548035,-31.34007275362209,-14.22596598732438
-232.0,-19.823468733057435,-31.32439183985994,-13.45357152741319
-231.0,-19.007050148617743,-31.32018809114129,-10.513039212002488
-230.0,-20.34157053962822,-31.30123766606008,-9.815564721063621
-229.0,-21.144120062988858,-31.29813099824974,-8.89792004842077
-228.0,-20.51962067734825,-31.272481192640004,-12.56754347423756
-227.0,-19.643230535977484,-31.292359534548506,-15.705666073829818
-226.0,-17.498080978289,-31.332198527840706,-16.378408923234712
-225.0,-16.448050873316646,-31.33128346521101,-17.879454214578402
-224.0,-16.385610299987185,-31.316331263722297,-18.22607988003315
-223.0,-16.27026466493574,-31.296590340998,-19.07281396132914
-222.0,-12.920848102024518,-31.26708647765826,-15.39499567931135
-221.0,-17.465055755498582,-31.260225531939007,-15.998976152623555
-220.0,-19.087242098466405,-31.23175426546662,-15.119509531118714
-219.0,-21.206501039370764,-31.24050286075493,-16.110278088449995
-218.0,-19.372839184958956,-31.228669684150486,-15.930655651424876
-217.0,-19.488763761786565,-31.249685302966405,-14.504229799509618
-216.0,-19.535930488844812,-31.18565137197538,-13.177917311069923
-215.0,-19.538629379183703,-31.15640260409283,-10.870664173648604
-214.0,-17.811586463932592,-31.110839728935794,-9.67902738256254
-213.0,-14.427101354315086,-31.077892218959338,-8.427693663895669
-212.0,-14.87701573904301,-31.073351491414314,-7.361925909010452
-211.0,-11.364865453931216,-31.0375082360963,-6.320214153891204
-210.0,-11.085611185427558,-30.922380858170943,-9.07193241739089
-209.0,-13.830365632381502,-30.849570492966432,-9.321218446759085
-208.0,-13.034916659628548,-30.780859196440503,-7.48685147253525
-207.0,-9.61760214576255,-30.693264586527974,-8.25499253859168
-206.0,-11.739381186163145,-30.66124939647412,-7.882409812989501
-205.0,-11.518659633999818,-30.62147886421219,-8.137471620147583
-204.0,-10.732056551032688,-30.518107892794063,-9.832318693430702
-203.0,-10.831421690292032,-30.356665633643694,-11.037566202992394
-202.0,-12.679403839814295,-30.304138197992337,-12.261212653275548
-201.0,-13.105590125569066,-30.213275852202408,-13.466958497848594
-200.0,-13.763216900195886,-30.330169510505193,-10.587935188971455
-199.0,-11.671151195072039,-30.273198712529254,-9.896807673466375
-198.0,-10.823691114810273,-30.239110658832736,-9.455936436003345
-197.0,-12.80859299439584,-30.35279417658545,-7.938384433560002
-196.0,-14.330366994597444,-30.361008576988198,-7.36888614345688
-195.0,-16.839679443344068,-30.193764032469446,-7.266671484787019
-194.0,-13.618311179161358,-30.042750575573326,-7.009111423833592
-193.0,-16.738764783448524,-29.883163581936216,-8.45861497630925
-192.0,-17.7235788001057,-29.814859145620257,-7.473963174027736
-191.0,-17.78633438587218,-29.6930593028619,-7.3649842244717325
-190.0,-17.809781527806912,-29.436764854413717,-8.676191539107695
-189.0,-17.86157127522483,-29.200625219648767,-8.810953628952365
-188.0,-17.86193737075975,-29.326352268333373,-7.92334634161044
-187.0,-17.037294407558655,-29.55931528288673,-6.880711949442686
-186.0,-18.459388256063903,-29.813981651336007,-6.325786505027396
-185.0,-16.68131332601369,-29.61901891167784,-6.385697729253045
-184.0,-17.734680860048655,-29.496948846699375,-3.5126063678432864
-183.0,-16.982277911123578,-29.53890395339298,-3.774018306811071
-182.0,-16.907432658854805,-29.340381879319764,-4.342074647367206
-181.0,-18.164979335184118,-29.14552396173699,-5.563621398376456
-180.0,-18.452815564134482,-29.01266034777039,-8.65212974083085
-179.0,-18.601297102021796,-29.0126868373599,-10.083008210664204
-178.0,-17.728942525384895,-28.803925720236673,-9.471723528861862
-177.0,-16.26867257505128,-28.470497635133018,-11.939670547535574
