rel_day,dd_pct_2025,dd_pct_2021,dd_pct_2017,dd_pct_2021_scaled,dd_pct_2017_scaled
-200,-13.763216900195886,-23.404860389523396,-87.42550331357913,-13.512802446236941,-29.141834437859707
-199,-11.671151195072039,-24.288031943280885,-86.95637164392231,-14.022701780539448,-28.985457214640768
-198,-10.823691114810273,-25.902250090414856,-86.67355361093821,-14.954671062318026,-28.891184536979402
-197,-12.80859299439584,-27.34569035287039,-86.85866421177614,-15.78804168640587,-28.952888070592046
-196,-14.330366994597444,-20.014040026510827,-85.92531762761332,-11.55511139687797,-28.641772542537772
-195,-16.839679443344068,-18.52426353147525,-84.99144798439191,-10.694988536436803,-28.330482661463968
-194,-13.618311179161358,-18.788587311895988,-85.77023061673894,-10.847595942215936,-28.590076872246314
-193,-16.738764783448524,-20.697447643388056,-85.31543076528772,-11.949676968448278,-28.43847692176257
-192,-17.7235788001057,-14.559747315052174,-85.20715754015787,-8.406074031678303,-28.402385846719287
-191,-17.78633438587218,-14.395127856173517,-84.60945795389758,-8.31103094278086,-28.20315265129919
-190,-17.809781527806912,-16.179872221546997,-84.5529152696631,-9.341453582563906,-28.1843050898877
-189,-17.86157127522483,-15.300653311271562,-85.97725739213215,-8.833836308039775,-28.65908579737738
-188,-17.86193737075975,-21.165991337049007,-85.78911304875434,-12.220190796110531,-28.596371016251446
-187,-17.037294407558655,-14.964412144948614,-86.92572038308846,-8.639707380150586,-28.975240127696154
-186,-18.459388256063903,-16.48530645496289,-87.0826904065738,-9.517796119446299,-29.027563468857934
-185,-16.68131332601369,-15.095485947908305,-86.85024296093272,-8.715382875573072,-28.95008098697757
-184,-17.734680860048655,-12.838452500106213,-86.11095128750988,-7.412284006914545,-28.703650429169958
-183,-16.982277911123578,-13.765946954932307,-86.66706767861159,-7.947773180080276,-28.889022559537196
-182,-16.907432658854805,-17.324258735009003,-86.44617983816552,-10.002165444168172,-28.815393279388505
-181,-18.164979335184118,-16.040330583112617,-85.82808094861991,-9.260889180050656,-28.609360316206637
-180,-18.452815564134482,-26.372126135811346,-85.92432381540199,-15.225954123613445,-28.641441271800662
-179,-18.601297102021796,-26.449772634176327,-85.83901288294462,-15.270783350346099,-28.61300429431487
