scaled_day,dd_pct_2025,dd_pct_2021,dd_pct_2017
-114.54,-12.88213789775167,-16.608003236217872,-45.88777194934844
-114.0,-13.122560687696742,-16.516745891296452,-45.429922616168106
-113.67,-13.092461835939982,-16.46071578769231,-45.1501258014468
-113.63,-13.088813490272495,-16.442727419248268,-45.11621103602603
-113.0,-13.031352046009589,-16.15941061625468,-45.37221545163464
-112.79,-12.851860349844204,-16.064971681923485,-45.45865169473646
-112.71,-12.783482560828807,-16.037502179797162,-45.49054299795141
-112.0,-12.176629683317255,-15.793935313406752,-45.06574395401396
-111.91,-12.315432429530802,-15.763060640202333,-45.01189618788104
-111.79,-12.500502757815507,-15.86520027969029,-44.943810811238066
-111.03,-13.672614836952084,-16.522857824227852,-45.09225372064039
-111.0,-13.718882419023267,-16.51745382247791,-45.09811330916943
-110.88,-13.692289814736338,-16.484044888316994,-45.12155166328559
-110.15,-13.530518138657524,-16.28080720550475,-45.56353649932361
-110.0,-13.497277383298862,-16.307013593580564,-45.654496617762334
-109.96,-13.503920899992925,-16.314466408698593,-45.67722237402484
-109.27,-13.618521562965514,-16.443027469484562,-45.56160226013438
-109.05,-13.65506090478286,-16.566519048124455,-45.52473787599539
-109.0,-13.663365300650439,-16.59501402972213,-45.53866017105002
-108.38,-14.235535109059013,-16.944062606979543,-45.737797133491206
-108.13,-14.466248741481824,-16.81244996579569,-45.818094295765874
-108.0,-14.586219830341681,-16.74401139238009,-45.85703387870782
-107.5,-14.98074508284912,-16.48268913812619,-46.00674100327253
-107.21,-15.209569729303439,-16.53127004081449,-46.09183189837167
-107.0,-15.375270335356559,-16.566449315174985,-46.0299581534083
-106.62,-15.67650542907722,-16.629194345855755,-45.917996138712674
-106.3,-15.930177086947262,-16.497033781829852,-45.823712336863714
-106.0,-16.167994266200417,-16.37313325305557,-45.77587051644345
-105.74,-15.384337904182061,-16.266170545636548,-45.73481309785068
-105.38,-14.299275249079745,-16.491414901018004,-45.67785564934953
-105.0,-13.153931335360646,-16.729172831698428,-45.436765592997446
-104.86,-13.085079885686419,-16.816767858791216,-45.3479429406572
-104.46,-12.88836145804577,-16.90614207149857,-45.09612993948996
-104.0,-12.66213526625903,-17.008566552971402,-45.03746775602653
-103.98,-12.644971439645374,-17.013019791296305,-45.03491722631073
-103.55,-12.27594916745169,-16.988762698879196,-44.980080837421
-103.1,-11.889763068644351,-16.962808852914982,-45.01897702602643
-103.0,-11.803943935576058,-17.015613198211916,-45.02773878458122
-102.63,-11.897391117982679,-17.217940540736137,-45.059903277986564
-102.22,-12.00094069848731,-17.44214110947919,-45.00747084785165
-102.0,-12.05650388802638,-17.497610768696475,-44.97933637314512
-101.71,-12.039953298622539,-17.569035114110335,-44.94279285773058
-101.33,-12.018266319403711,-17.661159828939994,-44.93691441972097
-101.0,-11.999432890082097,-17.636173649199108,-44.93180946039683
-100.8,-11.966880476112545,-17.62103050996221,-44.92871554565493
