date,mvrv,realized_cap,realized_price
2010-10-18,4.02994877,109423.28678783675,0.02540975229320347
2010-10-19,3.80761656,110649.53970749606,0.025618360026277407
2010-10-20,3.8186494,112317.89176560698,0.025925396555127583
2010-10-21,4.00919854,115872.6726464387,0.02668862590177437
2010-10-22,3.82096178,116674.3874103865,0.02682570669419258
2010-10-23,3.85485171,118206.1949666149,0.027123332407841698
2010-10-24,4.14384219,121241.08748938626,0.0277544353106748
2010-10-25,4.88883386,124596.29459410542,0.028456387939729457
2010-10-26,5.14523738,128851.79070202589,0.029347528373899825
2010-10-27,6.05058402,136533.14081241368,0.031021798784970845
2010-10-28,5.2615273,145156.1726193077,0.03289919259755623
2010-10-29,5.63366942,149179.32476059272,0.03372579855777196
2010-10-30,5.72124637,153214.97334802273,0.0345397717144261
2010-10-31,5.43761091,157354.69844421066,0.035401576756068406
2010-11-01,5.41406405,160019.58192810326,0.03592958257810433
2010-11-02,5.28311477,163697.46591744022,0.0366829055277177
2010-11-03,5.18370173,166588.1343060994,0.03725137171424405
2010-11-04,5.7153824,179799.4713575491,0.04011545416886226
2010-11-05,6.25148898,186226.36605406224,0.04144811174138933
2010-11-06,8.19405221,220401.84112299024,0.048935775910431016
2010-11-07,6.73312638,228040.12777196677,0.05049660155049696
2010-11-08,4.59520726,239717.8954233984,0.05292136243534857
2010-11-09,4.06257605,242835.4620570656,0.05348150819990213
2010-11-10,4.25825739,245314.42462912117,0.053906964781049324
2010-11-11,4.10381259,247989.91003631573,0.05436408098743124
2010-11-12,4.88620474,250849.2552442655,0.05488922676621201
2010-11-13,4.93212505,256365.15440742933,0.05595965171239931
2010-11-14,4.88743661,262283.8739999535,0.05709332361039052
2010-11-15,4.51276218,273889.325970621,0.05949007395185026
2010-11-16,3.76028119,276071.1094587051,0.059835950725801966
2010-11-17,4.00641517,279363.8704953568,0.06038798363549751
2010-11-18,4.39720823,283852.62331817654,0.06118832147406263
2010-11-19,4.48312449,288431.5365063619,0.06207501054694112
2010-11-20,4.49841005,292697.8997072109,0.06291466580126193
2010-11-21,4.36944711,295108.56695093395,0.06333753288067606
2010-11-22,4.46021601,298241.88941019477,0.063898250524418
2010-11-23,4.38599831,301558.6267975557,0.06451210876093566
2010-11-24,4.33600482,305565.25888173876,0.06524571538909289
2010-11-25,4.23185505,310468.5733505924,0.06616483709667702
2010-11-26,4.23141948,316031.7775915708,0.06721148809382521
2010-11-27,4.17587813,319268.69235525315,0.06777017699987331
2010-11-28,3.97931625,321843.7313142792,0.06819228784216609
2010-11-29,3.37289742,323333.07219078974,0.06835649821162126
2010-11-30,3.0371558,324945.34524702356,0.06855097785895607
2010-12-01,3.31113157,326333.755441799,0.06870762915651824
2010-12-02,3.6445754,332972.9438441581,0.06996699807609962
2010-12-03,3.57134671,335214.5710692029,0.07029843472600172
2010-12-04,2.90733946,337037.35932731745,0.0705113829425966
2010-12-05,2.86401711,339392.82454859704,0.07082709695599759
2010-12-06,2.83306957,345913.0020587528,0.07200670331579609
2010-12-07,3.1967626,351642.49127000285,0.07301774168007784
2010-12-08,3.24906898,354829.8626765382,0.07349797787303365
2010-12-09,2.71091675,356978.8005099429,0.07377271704518443
2010-12-10,2.7619015,357954.4744807155,0.07386215619927068
2010-12-11,3.07070131,360484.4262758985,0.07425013929472678
2010-12-12,2.94969685,362501.33103250485,0.07453430745700257
2010-12-13,3.03156879,365676.69833048835,0.07507836782541953
2010-12-14,3.26966627,368122.4363916504,0.07544806705914973
2010-12-15,3.15229808,372219.87585641013,0.07613493201125193
2010-12-16,3.26455554,374998.70380517404,0.07656785033591433
2010-12-17,3.15712017,377066.78879521135,0.07685986033046156
2010-12-18,3.11960091,379619.69628993346,0.0772534715025455
2010-12-19,3.09706546,381667.20408938336,0.07752500006893623
2010-12-20,3.39996207,387240.702364659,0.07853028783935816
2010-12-21,3.01272532,395957.48607805546,0.08013873708799114
2010-12-22,3.10757151,398120.3637691993,0.0804486716381307
2010-12-23,3.09503865,400270.2694342204,0.08076478398592017
2010-12-24,3.05891168,402405.6032895987,0.08107458663206647
2010-12-25,3.06790542,404984.06890261953,0.08145622690024126
2010-12-26,3.23677185,407585.0080335743,0.08185999498570497
2010-12-27,3.21872427,410279.75600452273,0.08226407932158816
2010-12-28,3.39360976,413665.65376686095,0.08280268500877956
2010-12-29,3.55514947,422264.9462893047,0.08438463770132287
2010-12-30,3.53000117,425991.3602238268,0.08498580752595047
2010-12-31,3.51255257,428799.27630520845,0.08540797440648697
2011-01-01,3.49431915,431813.73401453614,0.08585363474884657
2011-01-02,3.46374621,436339.3725662135,0.0866027652759236
2011-01-03,3.38619201,439617.42145862547,0.08711850926610627
2011-01-04,3.41744847,442045.9008413373,0.08747754432124619
2011-01-05,3.39994438,444948.590432292,0.0879179976945617
2011-01-06,3.37409013,447606.3003094704,0.08832010661197127
2011-01-07,3.59662517,451641.1700471974,0.08897229621512102
2011-01-08,3.60311438,455675.1345762162,0.08961691635223636
2011-01-09,3.58303029,459105.9569301046,0.09014715864989241
2011-01-10,3.56790627,466917.88809239096,0.09153547635095247
2011-01-11,3.47434474,480300.0448654384,0.09400045891819014
2011-01-12,3.37613389,483270.1056529373,0.09442742250785231
2011-01-13,3.31520101,491201.1293095015,0.09580112911464153
2011-01-14,4.10741466,500190.22586815647,0.09738242640555189
2011-01-15,3.93479597,504641.4642942719,0.09809911439957075
2011-01-16,3.89072744,512266.7217727285,0.0994132860666282
2011-01-17,3.48443916,517759.5137003339,0.100303085791287
2011-01-18,3.11008305,520193.6038331838,0.10063718394915531
2011-01-19,3.07260733,527399.013755526,0.10186462713411545
2011-01-20,3.78751517,534079.0489823966,0.1029698846064292
2011-01-21,4.03324208,540910.1081034045,0.10411227287403488
2011-01-22,4.1752733,548422.2749910485,0.10539083248285806
2011-01-23,4.11467439,560403.3421463514,0.10751762061055818
2011-01-24,3.8538566,568923.5660714516,0.10895579249108542
2011-01-25,3.73958941,573339.4137513081,0.10963770485166713
2011-01-26,3.28267628,662380.8618970835,0.1264471712540248
2011-01-27,3.29852211,669931.4439338411,0.12769355061258025
2011-01-28,3.44964227,677012.9572270002,0.12884931527073068
2011-01-29,3.35970677,687611.0947027678,0.13066616524989175
2011-01-30,3.62408311,693861.043917713,0.1316586897749994
2011-01-31,3.88967746,712659.0234430656,0.1350078189391351
2011-02-01,5.02344554,744608.4229836467,0.14084160189595823
2011-02-02,4.95514811,775152.616460684,0.1464002297484648
2011-02-03,4.68663449,785119.8075623156,0.1480589896869201
2011-02-04,5.36029838,803719.9950445431,0.15128989356032396
2011-02-05,5.79068626,837788.196862305,0.1574375534374986
2011-02-06,5.59155797,856034.1367613506,0.16059924708247278
2011-02-07,5.25293615,904230.6528187124,0.1693188998611925
2011-02-08,5.35492291,916950.3431749684,0.17143103933124595
2011-02-09,5.69602563,955824.9890334628,0.17837880505999232
2011-02-10,5.38116292,977202.0079366431,0.182052277127381
2011-02-11,5.62034798,1008430.7007024054,0.18754522981261026
2011-02-12,5.66318761,1026057.9819446388,0.1904763462435284
2011-02-13,5.42738984,1044062.6465114951,0.1934631620270712
2011-02-14,5.31812686,1087793.3913591765,0.20120103419202376
2011-02-15,5.15817185,1102839.8559462498,0.20356049207627702
2011-02-16,5.01369832,1117217.8440557215,0.20577377477151437
2011-02-17,5.00090272,1131419.3541289726,0.20794709590857627
2011-02-18,4.27713788,1145779.7962833801,0.21017697813140973
2011-02-19,4.46173899,1155147.9629629028,0.21158299914148654
2011-02-20,4.04564986,1169422.5683682868,0.21380990197703367
2011-02-21,3.8865163,1178223.6761343826,0.21503767484635072
2011-02-22,4.03903963,1192039.8656264446,0.21714116720885376
2011-02-23,4.11116115,1204444.3940126258,0.2189162543531041
2011-02-24,4.46075117,1222236.057798148,0.2217328939077225
2011-02-25,4.09708361,1233080.6690773393,0.2232446512736314
2011-02-26,4.20136279,1262610.6730478278,0.22802125117121816
2011-02-27,3.85737612,1287647.7074150476,0.2320315900521759
2011-02-28,3.66264324,1305124.290645065,0.2348634215972908
2011-03-01,3.45556491,1482963.4622919196,0.2665546490562366
2011-03-02,3.49629585,1497865.7526936687,0.26882736482383207
2011-03-03,3.4729141,1509138.7989617675,0.27039925444787677
2011-03-04,3.31231304,1521333.0863196433,0.2720455431350172
2011-03-05,3.30711769,1538923.1076871115,0.2745111277436183
2011-03-06,3.2074455,1550203.0123859614,0.2758491058118175
2011-03-07,3.17308684,1557177.8148276233,0.2765710201636899
2011-03-08,3.11400943,1568505.4141973963,0.27812105612890803
2011-03-09,3.08389438,1574949.8528545587,0.2788681757641778
2011-03-10,3.286687,1583566.479443238,0.2801210792997246
2011-03-11,3.13277134,1589803.8699498572,0.280901446193644
2011-03-12,3.23180751,1609297.3549630153,0.2839944861537267
2011-03-13,3.12541924,1619830.5367186517,0.2855584903867169
2011-03-14,3.09976092,1637479.5461472867,0.28838511934402117
2011-03-15,3.0094772,1647312.858193443,0.28983107099133365
2011-03-16,2.90524469,1667267.476745174,0.2929913850707625
2011-03-17,2.80330055,1677619.5192484802,0.2944457739288782
2011-03-18,2.72116816,1680901.0587430028,0.2947113742744436
2011-03-19,2.5915635,1685320.2709484063,0.29518859946900783
2011-03-20,2.50871253,1689522.0852586087,0.2955699352288881
2011-03-21,2.56031946,1696664.346526507,0.2964356643213577
2011-03-22,2.71742347,1705995.4268599497,0.2977564232236582
2011-03-23,2.8434557,1714492.5692002166,0.29883004683350617
2011-03-24,2.88481841,1737283.3921955156,0.30240182981497066
2011-03-25,2.91145917,1746498.4995822557,0.3035488215347358
2011-03-26,2.79254753,1764116.652295619,0.30624366848287804
2011-03-27,2.67675364,1771178.4264165603,0.307088402801238
2011-03-28,2.58237,1777615.472110084,0.3077562472814612
2011-03-29,2.56999182,1783677.2740935741,0.30837060857051524
2011-03-30,2.55673793,1788990.1448259542,0.3088726078774092
2011-03-31,2.53409399,1796439.4645440914,0.30962150697496427
2011-04-01,2.49434063,1803377.228995384,0.3103465463736603
2011-04-02,2.51639313,1808566.5738167074,0.3107582796492534
2011-04-03,2.50130518,1815244.0718968967,0.31143740724992225
2011-04-04,2.1702087,1829086.7601811753,0.3133339203736489
2011-04-05,2.2785139,1836632.7698378612,0.3141046603225238
2011-04-06,2.35209347,1841935.3037020252,0.3146133474023888
2011-04-07,2.39124558,1847881.2661307668,0.31523320160198687
2011-04-08,2.37382641,1854654.9060847294,0.3159413834308129
2011-04-09,2.31988599,1859938.1357403207,0.3164209449971199
2011-04-10,2.31383197,1865249.6428535804,0.3168582810154383
2011-04-11,2.42399078,1872823.179690347,0.3177049763251562
2011-04-12,2.6961135,1885950.1393507316,0.3194901133916198
2011-04-13,2.89135449,1902465.9302740286,0.32175925216466733
2011-04-14,3.07319764,1923920.2776591948,0.3249481104699098
2011-04-15,2.99333242,1947903.4400587918,0.32862141544644313
2011-04-16,3.15615233,1968526.5444348366,0.33161671191510267
2011-04-17,3.27386129,1994128.6487144434,0.3354210825150658
2011-04-18,3.37473832,2027434.0140396585,0.3405992413402086
2011-04-19,3.42498343,2062451.7670320328,0.3460344393325838
2011-04-20,3.28485981,2074846.4477148822,0.3476939811334627
2011-04-21,3.43905824,2097553.396610568,0.351066712962872
2011-04-22,3.90431563,2152489.04136345,0.35973143949519515
2011-04-23,4.86099744,2254444.461919665,0.37622984244846047
2011-04-24,4.27543628,2290384.950794567,0.38171173954545057
2011-04-25,4.06113168,2315214.3147930186,0.3852334173269137
2011-04-26,4.51459705,2361194.6417737002,0.3922478286567658
2011-04-27,4.76744161,2406713.7381526753,0.3992027830003774
2011-04-28,5.53562475,2492770.0057869293,0.41291535626750525
2011-04-29,5.27956549,3264967.356104408,0.5399317605596838
2011-04-30,5.74340681,3690766.7698363857,0.6093944092391393
2011-05-01,4.96719361,3778336.275251898,0.6229327456147818
2011-05-02,5.05486151,3845960.954922383,0.6330539409773068
2011-05-03,5.13349205,3983512.9453819883,0.6546393119829728
2011-05-04,4.84337805,4289469.279862859,0.7037800915294524
2011-05-05,4.67664599,4365597.626604566,0.7149860587149318
2011-05-06,4.63603126,4558604.63313748,0.7452658083357143
2011-05-07,4.80792811,4640597.014514024,0.7573455539439774
2011-05-08,4.92348609,4798361.47261425,0.781695795747141
2011-05-09,4.77598264,4898778.76971626,0.796504063950224
2011-05-10,6.2849561,5538852.196740044,0.8992373076938135
2011-05-11,5.77375573,5812178.025232159,0.9421512267256966
2011-05-12,6.23619574,6275254.139830531,1.0158242233639063
2011-05-13,6.81610339,7388844.33262713,1.1940891153837165
2011-05-14,5.71115111,7606971.08918098,1.2269407155188317
2011-05-15,5.38878812,7981453.530068815,1.285061629874466
2011-05-16,5.64948105,8686036.109364038,1.3957283289193898
2011-05-17,5.05909092,8945675.331461003,1.4344868782511464
2011-05-18,4.61026723,9169423.067689514,1.4669785990607729
2011-05-19,4.62646251,9321614.051190097,1.4892898445596028
2011-05-20,3.71328197,9486493.438571991,1.5129732306824035
2011-05-21,4.07285788,9383887.809865497,1.4939879678408865
2011-05-22,4.35034379,9710275.715981951,1.5428564646250267
2011-05-23,4.487161,9932257.773067687,1.5745494275227008
2011-05-24,4.5999394,10175493.323599432,1.609295240305933
2011-05-25,5.19133406,10462576.245931026,1.6506912362049688
2011-05-26,5.17913836,10772817.353639025,1.6956788608074531
2011-05-27,4.74938352,11423510.882715331,1.7957401065280323
2011-05-28,4.61095078,11533015.061683236,1.8107478301498983
2011-05-29,4.59177413,11669337.348834649,1.8295659225377576
2011-05-30,4.71031321,11902393.84466636,1.8638553474537547
2011-05-31,4.60202531,12116518.891775062,1.8951604640295752
2011-06-01,4.97744055,12379679.906973742,1.9334790913832312
2011-06-02,5.3275221,12882031.836634161,2.0089565143121417
2011-06-03,6.42904939,14249893.21749673,2.218780088391342
2011-06-04,7.74313927,15215642.07688165,2.365027682873034
2011-06-05,6.57534893,16212873.16779136,2.5159641826429278
2011-06-06,6.0241396,19720244.850825686,3.05472646152951
2011-06-07,7.22127316,20801474.823795933,3.2179752722284785
2011-06-08,7.38787829,25436571.238644723,3.9293989677663594
2011-06-09,6.61438788,28225179.076976217,4.352714799985105
2011-06-10,5.13598194,30416088.23458015,4.682531891559046
2011-06-11,3.17745001,30211344.959051326,4.642007452920747
2011-06-12,3.60717104,34071314.35722892,5.225741868661543
2011-06-13,3.61267024,35330054.60083181,5.409386358648915
2011-06-14,3.30858495,38087254.752686486,5.820535303333318
2011-06-15,3.13518917,40711128.21261037,6.2082833184182
2011-06-16,2.83819584,41482005.4923782,6.317168917551827
2011-06-17,2.42625836,41836948.6263769,6.362211530068215
2011-06-18,2.62955708,42264285.61868761,6.417584415151543
2011-06-19,2.69066084,42932044.86148115,6.507961364372516
2011-06-20,2.67081932,43327695.89085096,6.5563090173206096
2011-06-21,2.63871848,43938737.2023786,6.636068578012951
2011-06-22,2.62779902,44207945.995073654,6.663643854829544
2011-06-23,2.61500773,44504543.68774033,6.696239016987571
2011-06-24,2.59755925,44876297.433796845,6.7412193933016535
2011-06-25,2.58920413,45069464.31062908,6.762972678925125
2011-06-26,2.40438777,45398804.049342506,6.804785076651841
2011-06-27,2.41862667,46268449.8056047,6.9263628078934145
2011-06-28,2.4228443,46821664.29606487,7.000794606211509
2011-06-29,2.39153255,47195320.322027445,7.047601471258544
2011-06-30,2.27916897,47623326.979108825,7.1013878277001545
2011-07-01,2.17517451,47603254.93502229,7.08925069151431
2011-07-02,2.17108212,47636832.53905519,7.085334970908424
2011-07-03,2.17640481,47809706.10007833,7.102332474853744
2011-07-04,1.95761946,47694940.16821012,7.076348133763648
2011-07-05,1.82728432,47870834.34942274,7.095128860289624
2011-07-06,2.06878863,48045582.95566522,7.112753507005015
2011-07-07,2.07598143,48194260.96085213,7.1278523726048935
2011-07-08,2.0056172,48264185.40997762,7.129494948966733
2011-07-09,2.01609779,48343323.686385594,7.133334871511268
2011-07-10,2.03850499,48663740.113692164,7.173363628185036
2011-07-11,1.99133352,48807350.728114955,7.186217320883595
2011-07-12,1.94872351,48918447.76015617,7.195106206506586
2011-07-13,1.93841196,49072773.38057928,7.207680725670666
2011-07-14,1.93955814,49188829.77484119,7.217094584044282
2011-07-15,1.91086852,49302537.08544132,7.225191195054488
2011-07-16,1.89668424,49392294.60228627,7.230027544932939
2011-07-17,1.8320481,49499960.34544098,7.23678341792953
2011-07-18,1.94207395,48066813.405011624,7.018538738155826
2011-07-19,1.96438973,48248040.16747862,7.037704701648384
2011-07-20,1.96296845,47823361.88313394,6.9681866726138155
2011-07-21,1.95201716,47910773.55348622,6.97320122014035
2011-07-22,1.96311336,47996226.281657085,6.977970610465869
2011-07-23,1.95853437,48100333.105879225,6.985692236021264
2011-07-24,1.99913286,48252070.9552159,6.999292271402612
2011-07-25,2.00132141,48398075.732457995,7.012079773196398
2011-07-26,1.97632833,48529230.68893202,7.022128920857396
2011-07-27,1.97282473,48677291.20402118,7.034697276485378
2011-07-28,1.91925019,48696607.55549656,7.029615599874813
2011-07-29,1.91940166,48825291.62988855,7.039858655807716
2011-07-30,1.91948827,48977741.148379914,7.054109621558094
2011-07-31,1.8957305,49040254.29706752,7.054223214892307
2011-08-01,1.84650394,49073810.8639634,7.050682950003995
2011-08-02,1.73338364,49098426.832284555,7.046424205852432
2011-08-03,1.33360498,48574233.60000082,6.963349007215674
2011-08-04,1.54422773,48689261.872738644,6.97339099596437
2011-08-05,1.40034516,48563388.079225324,6.948396893572088
2011-08-06,1.01786264,47861181.22471029,6.841954368054023
2011-08-07,1.24329896,47877246.467070416,6.838092498868309
2011-08-08,1.15587536,47143740.0110688,6.726795904647574
2011-08-09,1.45369998,47307495.5850859,6.743137934833885
2011-08-10,1.48953532,47392272.260167666,6.747911910817193
2011-08-11,1.40111707,47357204.134224765,6.736348587017015
2011-08-12,1.40327416,47401574.832580365,6.736383776362938
2011-08-13,1.48374896,47487714.35017247,6.742397140142764
2011-08-14,1.60021658,47609420.838922426,6.753348828888398
2011-08-15,1.64552851,47729602.01376084,6.764207658711911
2011-08-16,1.62211392,47864886.25305508,6.77632158345568
2011-08-17,1.61521112,47993146.03186976,6.78794488246682
2011-08-18,1.59806892,48090150.29460355,6.794745408022702
2011-08-19,1.71440506,48223608.234672174,6.807302028873853
2011-08-20,1.68142171,48333490.03281001,6.815501233972826
2011-08-21,1.66508331,48414040.653185874,6.81916710866341
2011-08-22,1.60062575,48498136.148862794,6.822891500192283
2011-08-23,1.60020118,48547660.72170156,6.8224203248957735
2011-08-24,1.5924043,48621965.157001175,6.8264349009161815
2011-08-25,1.38808124,49029870.064590596,6.87718657849068
2011-08-26,1.18126116,49099549.710462965,6.879867414808204
2011-08-27,1.32290185,46415433.63092717,6.498212703128935
2011-08-28,1.38880945,46484455.77257561,6.502595730297069
2011-08-29,1.37651145,46582657.020528875,6.510049204895456
2011-08-30,1.35371166,46615466.64496288,6.507995017317654
2011-08-31,1.26084033,46629558.24287011,6.502926317771919
2011-09-01,1.26774835,46616064.95337829,6.495202036830205
2011-09-02,1.32640199,46700178.890845016,6.499857888298027
2011-09-03,1.29992885,46748966.25575415,6.5000891707865085
2011-09-04,1.26279873,46764961.44094461,6.496261365640881
2011-09-05,1.17142574,46738393.0226879,6.485543441389208
2011-09-06,1.05875513,46650590.692525655,6.46658498734306
2011-09-07,1.10898952,46639838.378690496,6.4590062794500165
2011-09-08,1.03732633,46528795.00159817,6.437877654462149
2011-09-09,0.7778049,46386415.3932735,6.411346909473609
2011-09-10,0.74125214,46335478.47205353,6.398425581843745
2011-09-11,0.95191723,44564331.80558633,6.148542948981688
2011-09-12,0.99274325,44508064.40476405,6.135150727278639
2011-09-13,0.94859348,44419642.46137405,6.116975711271999
2011-09-14,0.9162271,44407917.63018977,6.109219657625812
2011-09-15,0.79879632,44343820.81186239,6.0938628068383185
2011-09-16,0.7945909,44279627.964269504,6.080069757312864
2011-09-17,0.78623754,44273141.45606933,6.07359149411894
2011-09-18,0.86238311,44312403.379461505,6.072396615235055
2011-09-19,0.91006394,44303672.98159883,6.065921798849639
2011-09-20,1.01350919,44337464.554734774,6.064735882389128
2011-09-21,0.92389277,44333434.81415018,6.05813540239568
2011-09-22,0.90549337,44292894.44092947,6.046481352744471
2011-09-23,0.92077591,44300989.54719601,6.04210140514823
2011-09-24,0.90381871,44314996.99292515,6.038699605275221
2011-09-25,0.88996971,44083131.721815765,6.001501872862538
2011-09-26,0.81318218,44064680.55145425,5.993522978133928
2011-09-27,0.82013287,44065709.4974109,5.988246505129089
2011-09-28,0.79634397,44060803.75158553,5.981605312399677
2011-09-29,0.79926256,44068559.87736868,5.977586362077588
2011-09-30,0.86045873,44106905.70466291,5.977841505535263
2011-10-01,0.84362417,44071022.36194499,5.96719572971776
2011-10-02,0.84035131,44041347.231191985,5.958296889817498
2011-10-03,0.84387152,44039021.06391462,5.952144066096234
2011-10-04,0.83346608,44035888.45336987,5.947219376569782
2011-10-05,0.82223206,44034590.43590587,5.941226775951292
2011-10-06,0.79686105,44033833.18971217,5.935998874249769
2011-10-07,0.72247318,43945666.539454825,5.918608296113262
2011-10-08,0.67368961,43914128.19489222,5.909625048478126
2011-10-09,0.6969726,43874695.0638551,5.8992773080080045
2011-10-10,0.69210157,43825618.630283855,5.887809911957763
2011-10-11,0.68231478,43761136.90207513,5.875476559233892
2011-10-12,0.71047083,43711203.209835656,5.864048412078748
2011-10-13,0.68913751,43694675.77077499,5.858019671583165
2011-10-14,0.68173462,43655072.73606954,5.847261923484404
2011-10-15,0.65700741,43644707.27773249,5.840632087377736
2011-10-16,0.61884987,43622266.37961964,5.832984527475185
2011-10-17,0.44588055,43328223.22293361,5.789099169721845
2011-10-18,0.41992353,43207694.95404057,5.768371060713887
2011-10-19,0.38682853,42972477.46154985,5.7318799961143245
2011-10-20,0.41178781,42929005.69834072,5.7216931906619095
2011-10-21,0.4496029,42923580.083558016,5.716360604179265
2011-10-22,0.55278915,42891022.22071978,5.708299698927684
2011-10-23,0.55184552,42889844.89783976,5.704043642259849
2011-10-24,0.44332969,42827000.763195686,5.690879845340811
2011-10-25,0.49277864,42826714.785715304,5.685968513353033
2011-10-26,0.49043071,42689858.9575149,5.663399910339016
2011-10-27,0.53782812,42710772.35949384,5.662418371851234
