date,rel_day,price,log_norm,series,rel_plot,log_plot
2017-07-10,-160.0,2331.05,-2.117870679676459,left_projected,-223.4,-1.083079065586541
2017-07-11,-159.0,2310.01,-2.1269376359928196,left_projected,-222.16,-1.087715907046728
2017-07-12,-158.0,2383.42,-2.0956530585084514,left_projected,-220.92,-1.071716974121222
2017-07-13,-157.0,2340.0,-2.1140385601518705,left_projected,-219.68,-1.0811193196616664
2017-07-14,-156.0,2217.24,-2.1679263103485558,left_projected,-218.44,-1.1086775151122514
2017-07-15,-155.0,1964.31,-2.2890484509042794,left_projected,-217.2,-1.1706193777924485
2017-07-16,-154.0,1911.78,-2.3161547442740047,left_projected,-215.96,-1.184481536221726
2017-07-17,-153.0,2235.19,-2.159863253883512,left_projected,-214.72,-1.104554068036028
2017-07-18,-152.0,2308.15,-2.127743151652984,left_projected,-213.48,-1.088127847755336
2017-07-19,-151.0,2258.99,-2.149271678782907,left_projected,-212.24,-1.0991375365295786
2017-07-20,-150.0,2873.48,-1.908665650733167,left_projected,-211.0,-0.9760916137849415
2017-07-21,-149.0,2657.45,-1.98682247313996,left_projected,-209.76,-1.0160610127637755
2017-07-22,-148.0,2825.27,-1.925585554268858,left_projected,-208.52,-0.9847444524530939
2017-07-23,-147.0,2754.28,-1.9510334240853433,left_projected,-207.28,-0.9977584930772445
2017-07-24,-146.0,2762.26,-1.948140304279761,left_projected,-206.04,-0.9962789516086696
2017-07-25,-145.0,2564.0,-2.022620950463057,left_projected,-204.8,-1.0343683540668074
2017-07-26,-144.0,2525.99,-2.0375564244292046,left_projected,-203.56,-1.0420063554530952
2017-07-27,-143.0,2664.99,-1.983989184255929,left_projected,-202.32,-1.014612068828482
2017-07-28,-142.0,2786.07,-1.9395574888513694,left_projected,-201.08,-0.9918896997985902
2017-07-29,-141.0,2700.21,-1.9708599417579542,left_projected,-199.84,-1.0078977742150177
2017-07-30,-140.0,2723.99,-1.962091772312906,left_projected,-198.6,-1.00341373236082
2017-07-31,-139.0,2856.88,-1.9144593692550627,left_projected,-197.35999999999999,-0.979054521437039
2017-08-01,-138.0,2732.59,-1.9589396121243337,left_projected,-196.12,-1.0018017176403842
2017-08-02,-137.0,2699.9,-1.9709747542341223,left_projected,-194.88,-1.00795648931533
2017-08-03,-136.0,2787.02,-1.9392165648723196,left_projected,-193.64,-0.9917153512757042
2017-08-04,-135.0,2857.34,-1.9142983674031935,left_projected,-192.4,-0.9789721850899931
2017-08-05,-134.0,3243.49,-1.7875395789445159,left_projected,-191.16,-0.9141477406722254
2017-08-06,-133.0,3222.22,-1.7941189265266364,left_projected,-189.92,-0.9175124190257218
2017-08-07,-132.0,3398.23,-1.7409347816877616,left_projected,-188.68,-0.8903140473551212
2017-08-08,-131.0,3422.43,-1.7338386644354948,left_projected,-187.44,-0.886685092992312
2017-08-09,-130.0,3342.8,-1.7573807103763366,left_projected,-186.2,-0.8987244952864585
2017-08-10,-129.0,3444.98,-1.7272713905879504,left_projected,-184.96,-0.8833265891466778
2017-08-11,-128.0,3656.15,-1.6677788083248313,left_projected,-183.72,-0.8529020825773187
2017-08-12,-127.0,3874.0,-1.6099019245366766,left_projected,-182.48,-0.8233038442080564
2017-08-13,-126.0,4060.47,-1.5628907590611238,left_projected,-181.24,-0.7992623341838587
2017-08-14,-125.0,4320.6,-1.5007952080207416,left_projected,-180.0,-0.7675066693818072
2017-08-15,-124.0,4159.93,-1.53869124231296,left_projected,-178.76,-0.7868867013188476
2017-08-16,-123.0,4370.01,-1.4894241920870808,left_projected,-177.52,-0.761691531833333
2017-08-17,-122.0,4280.01,-1.5102341434819067,left_projected,-176.28,-0.772333740976647
2017-08-18,-121.0,4101.72,-1.552783091586735,left_projected,-175.04,-0.7940932730374562
2017-08-19,-120.0,4157.41,-1.5392972052956226,left_projected,-173.8,-0.7871965907881814
2017-08-20,-119.0,4050.99,-1.565228193830264,left_projected,-172.56,-0.8004576983247969
2017-08-21,-118.0,4002.0,-1.5773952533599391,left_projected,-171.32,-0.8066799325682729
2017-08-22,-117.0,4092.0,-1.5551556414321006,left_projected,-170.08,-0.7953065950283762
2017-08-23,-116.0,4143.49,-1.5426510616360405,left_projected,-168.84,-0.7889117529206711
2017-08-24,-115.0,4312.03,-1.502780698610601,left_projected,-167.6,-0.7685220492694612
2017-08-25,-114.0,4360.0,-1.4917174321605378,left_projected,-166.35999999999999,-0.762864294806899
2017-08-26,-113.0,4344.32,-1.4953202447779204,left_projected,-165.12,-0.7647067731794284
2017-08-27,-112.0,4340.11,-1.4962897961082424,left_projected,-163.88,-0.7652026017297551
2017-08-28,-111.0,4384.99,-1.4860021442016451,left_projected,-162.64,-0.7599414965447212
2017-08-29,-110.0,4599.0,-1.438350600963694,left_projected,-161.4,-0.735572497332833
2017-08-30,-109.0,4581.98,-1.4420582704058578,left_projected,-160.16,-0.7374685994855557
2017-08-31,-108.0,4743.94,-1.4073214754608436,left_projected,-158.92,-0.7197042025506754
2017-09-01,-107.0,4947.99,-1.365208056011875,left_projected,-157.68,-0.6981673998444727
2017-09-02,-106.0,4649.99,-1.4273244204621627,left_projected,-156.44,-0.7299337086243499
2017-09-03,-105.0,4626.05,-1.4324861172968009,left_projected,-155.2,-0.7325734003855839
2017-09-04,-104.0,4498.25,-1.4605010572709896,left_projected,-153.96,-0.746900240688384
2017-09-05,-103.0,4432.51,-1.47522347449463,left_projected,-152.72,-0.7544292848565537
2017-09-06,-102.0,4616.18,-1.4346219662752664,left_projected,-151.48000000000002,-0.7336656735531711
2017-09-07,-101.0,4624.18,-1.4328904315734132,left_projected,-150.24,-0.7327801667066435
2017-09-08,-100.0,4350.0,-1.494013644420888,left_projected,-149.0,-0.764038577756842
2017-09-09,-99.0,4334.36,-1.4976155257129706,left_projected,-147.76,-0.7658805798496131
2017-09-10,-98.0,4251.36,-1.5169505577742353,left_projected,-146.51999999999998,-0.7757685152457439
2017-09-11,-97.0,4210.72,-1.526555835072007,left_projected,-145.28,-0.7806806540558243
2017-09-12,-96.0,4164.52,-1.537588466642456,left_projected,-144.04,-0.786322741840952
2017-09-13,-95.0,3855.32,-1.614735476872133,left_projected,-142.8,-0.8257757228724087
2017-09-14,-94.0,3250.4,-1.7854114238301009,left_projected,-141.56,-0.9130594021467136
2017-09-15,-93.0,3740.02,-1.6450985305157557,left_projected,-140.32,-0.8413033885057574
2017-09-16,-92.0,3726.51,-1.6487173507023087,left_projected,-139.07999999999998,-0.8431540531491606
2017-09-17,-91.0,3719.97,-1.650473885785073,left_projected,-137.84,-0.8440523451904862
2017-09-18,-90.0,4100.0,-1.5532025158112186,left_projected,-136.6,-0.7943077665858571
2017-09-19,-89.0,3910.11,-1.600623982927604,left_projected,-135.36,-0.8185591048691767
2017-09-20,-88.0,3872.06,-1.6104028243594413,left_projected,-134.12,-0.8235600043774182
2017-09-21,-87.0,3617.47,-1.6784146030524076,left_projected,-132.88,-0.8583412280010012
2017-09-22,-86.0,3619.01,-1.6779889817494404,left_projected,-131.64,-0.8581235652666638
2017-09-23,-85.0,3787.33,-1.6325282041817808,left_projected,-130.4,-0.8348749236185626
2017-09-24,-84.0,3669.01,-1.6642676186137562,left_projected,-129.16,-0.8511064601590749
2017-09-25,-83.0,3919.78,-1.5981539597430128,left_projected,-127.92,-0.8172959350125767
2017-09-26,-82.0,3885.09,-1.607043339947032,left_projected,-126.67999999999999,-0.8218419640489122
2017-09-27,-81.0,4200.0,-1.5291049642321581,left_projected,-125.44,-0.7819842787083257
2017-09-28,-80.0,4189.42,-1.5316271899900364,left_projected,-124.2,-0.7832741449609046
2017-09-29,-79.0,4156.99,-1.5393982348348216,left_projected,-122.96,-0.7872482572945277
2017-09-30,-78.0,4339.0,-1.4965455827052672,left_projected,-121.72,-0.7653334109954736
2017-10-01,-77.0,4394.81,-1.4837651902630795,left_projected,-120.48,-0.7587975183005388
2017-10-02,-76.0,4392.71,-1.484243140820228,left_projected,-119.24,-0.7590419422154645
2017-10-03,-75.0,4307.99,-1.5037180514927997,left_projected,-118.0,-0.7690014115334177
2017-10-04,-74.0,4214.84,-1.5255778584560011,left_projected,-116.76,-0.7801805168143989
2017-10-05,-73.0,4320.04,-1.5009248280490692,left_projected,-115.52,-0.767572957064294
2017-10-06,-72.0,4362.99,-1.4910318873835517,left_projected,-114.28,-0.7625137072079483
2017-10-07,-71.0,4425.0,-1.4769192110615879,left_projected,-113.04,-0.755296484536896
2017-10-08,-70.0,4603.49,-1.4373747780383135,left_projected,-111.8,-0.7350734614887935
2017-10-09,-69.0,4769.55,-1.4019375286941345,left_projected,-110.56,-0.7169508521741803
2017-10-10,-68.0,4750.0,-1.406044871474931,left_projected,-109.32,-0.7190513472722796
2017-10-11,-67.0,4814.99,-1.3924555211167469,left_projected,-108.08,-0.7121017534991043
2017-10-12,-66.0,5440.0,-1.2704104286536295,left_projected,-106.84,-0.6496878932134661
2017-10-13,-65.0,5624.8,-1.2370040976186663,left_projected,-105.6,-0.6326038955221859
2017-10-14,-64.0,5819.13,-1.2030387234881434,left_projected,-104.36,-0.6152340031918365
2017-10-15,-63.0,5693.7,-1.2248291890926342,left_projected,-103.12,-0.6263776473019731
2017-10-16,-62.0,5754.9,-1.214137823693216,left_projected,-101.88,-0.6209100830367107
2017-10-17,-61.0,5594.0,-1.2424948947417127,left_projected,-100.64,-0.6354118891709118
2017-10-18,-60.0,5574.44,-1.2459976256510732,left_projected,-99.4,-0.6372031857579588
2017-10-19,-59.0,5704.01,-1.2230200532553424,left_projected,-98.16,-0.625452455234782
2017-10-20,-58.0,5989.1,-1.1742483391002096,left_projected,-96.92,-0.6005106006158472
2017-10-21,-57.0,6024.86,-1.168295246929257,left_projected,-95.67999999999999,-0.5974661892796219
2017-10-22,-56.0,6005.05,-1.171588707629527,left_projected,-94.44,-0.5991504650817401
2017-10-23,-55.0,5905.99,-1.188222399394546,left_projected,-93.2,-0.6076569350503708
2017-10-24,-54.0,5525.43,-1.2548284170918116,left_projected,-91.96,-0.6417192525007525
2017-10-25,-53.0,5739.97,-1.2167355056845,left_projected,-90.72,-0.6222385376070533
2017-10-26,-52.0,5891.61,-1.190660184557876,left_projected,-89.48,-0.6089036183828977
2017-10-27,-51.0,5780.0,-1.2097858068371947,left_projected,-88.24000000000001,-0.6186844616165413
2017-10-28,-50.0,5752.01,-1.2146401305785162,left_projected,-87.0,-0.6211669627778531
2017-10-29,-49.0,6140.01,-1.1493631186992608,left_projected,-85.75999999999999,-0.5877842989028019
2017-10-30,-48.0,6124.16,-1.1519478853527745,left_projected,-84.52,-0.5891061485694088
2017-10-31,-47.0,6445.01,-1.1008833015411537,left_projected,-83.28,-0.5629917204081459
2017-11-01,-46.0,6783.69,-1.0496682878306787,left_projected,-82.03999999999999,-0.536800362396609
2017-11-02,-45.0,7039.98,-1.0125841602646561,left_projected,-80.8,-0.5178355395593451
2017-11-03,-44.0,7170.01,-0.9942824402107848,left_projected,-79.56,-0.5084760399237953
2017-11-04,-43.0,7412.55,-0.9610149798578235,left_projected,-78.32,-0.4914630606992909
2017-11-05,-42.0,7392.0,-0.9637911551820977,left_projected,-77.08,-0.4928827967601247
2017-11-06,-41.0,6969.76,-1.0226086986273966,left_projected,-75.84,-0.5229620884780506
2017-11-07,-40.0,7126.63,-1.0003510176012496,left_projected,-74.6,-0.511579510401279
2017-11-08,-39.0,7467.96,-0.9535676200427443,left_projected,-73.36,-0.4876544808898594
2017-11-09,-38.0,7156.0,-0.9962383238750081,left_projected,-72.12,-0.5094762788296792
2017-11-10,-37.0,6577.62,-1.080516511741907,left_projected,-70.88,-0.5525761441048113
2017-11-11,-36.0,6346.7,-1.116254496739323,left_projected,-69.64,-0.5708525496324898
2017-11-12,-35.0,5886.35,-1.1915533783452041,left_projected,-68.4,-0.6093603976857374
2017-11-13,-34.0,6535.87,-1.0868840220024658,left_projected,-67.16,-0.5558324888520609
2017-11-14,-33.0,6605.0,-1.0763625515471922,left_projected,-65.92,-0.550451808861234
2017-11-15,-32.0,7294.0,-0.9771373971349921,left_projected,-64.68,-0.49970806489483494
2017-11-16,-31.0,7838.53,-0.9051381727394869,left_projected,-63.44,-0.4628876615389736
2017-11-17,-30.0,7714.71,-0.9210605935249643,left_projected,-62.2,-0.4710303875286667
2017-11-18,-29.0,7777.01,-0.9130175439666312,left_projected,-60.96,-0.46691717198453514
2017-11-19,-28.0,8031.82,-0.880778337181789,left_projected,-59.72,-0.45043004163476685
2017-11-20,-27.0,8256.01,-0.8532480695426973,left_projected,-58.48,-0.4363510627641354
2017-11-21,-26.0,8109.0,-0.8712149335590604,left_projected,-57.24,-0.4455393170221035
2017-11-22,-25.0,8250.0,-0.8539762891748912,left_projected,-56.0,-0.43672347428403935
2017-11-23,-24.0,8031.16,-0.8808605137144586,left_projected,-54.76,-0.4504720667135741
2017-11-24,-23.0,8215.01,-0.8582265207475368,left_projected,-53.519999999999996,-0.4388970427102903
2017-11-25,-22.0,8795.5,-0.7899492624646576,left_projected,-52.28,-0.40398005282442584
2017-11-26,-21.0,9401.11,-0.7233617221106368,left_projected,-51.04,-0.3699271846873796
2017-11-27,-20.0,9768.71,-0.6850050690319136,left_projected,-49.8,-0.3503115923029206
2017-11-28,-19.0,9949.0,-0.6667174459142581,left_projected,-48.56,-0.34095930184055157
2017-11-29,-18.0,9935.98,-0.6680269772148313,left_projected,-47.32,-0.3416289961476647
2017-11-30,-17.0,9903.0,-0.6713517479823152,left_projected,-46.08,-0.343329283918156
2017-12-01,-16.0,10869.84,-0.5781975079079177,left_projected,-44.84,-0.2956902055441091
2017-12-02,-15.0,10930.24,-0.5726562296601068,left_projected,-43.6,-0.2928563958481786
2017-12-03,-14.0,11290.0,-0.5402721113599102,left_projected,-42.36,-0.276295157749458
2017-12-04,-13.0,11643.98,-0.5094001812623892,left_projected,-41.120000000000005,-0.2605072526975858
2017-12-05,-12.0,11718.35,-0.5030335002666851,left_projected,-39.879999999999995,-0.2572513320363828
2017-12-06,-11.0,14090.0,-0.31872416361089184,left_projected,-38.64,-0.16299553727061009
2017-12-07,-10.0,17390.01,-0.10829358611232631,left_projected,-37.4,-0.05538133993784367
2017-12-08,-9.0,16367.03,-0.16892054404285475,left_projected,-36.16,-0.08638596622351591
2017-12-09,-8.0,15309.98,-0.23568458618846996,left_projected,-34.92,-0.12052909737678354
2017-12-10,-7.0,15290.01,-0.23698981555848686,left_projected,-33.68,-0.12119659167661018
2017-12-11,-6.0,16885.76,-0.13771882633265728,left_projected,-32.44,-0.07042940778652093
2017-12-12,-5.0,17730.12,-0.08892460126875901,left_projected,-31.2,-0.04547604108884335
2017-12-13,-4.0,16689.61,-0.14940311940655615,left_projected,-29.96,-0.0764047552645128
2017-12-14,-3.0,16749.78,-0.1458043656650196,left_projected,-28.72,-0.07456435260109101
2017-12-15,-2.0,17738.67,-0.08844248726568149,left_projected,-27.48,-0.045229487987669514
2017-12-16,-1.0,19650.01,0.013888357699512304,left_projected,-26.24,0.007102506127530592
2017-12-17,0.0,19378.99,0.0,left_projected,-25.0,0.0
2017-12-18,1.0,19039.01,-0.01769945730840923,left_projected,-23.76,-0.00905150246752048
2017-12-19,2.0,17838.73,-0.08281755324443484,left_projected,-22.52,-0.04235289672920397
2017-12-20,3.0,16496.89,-0.16101761122893218,left_projected,-21.28,-0.08234440638247591
2017-12-21,4.0,15758.8,-0.2067905501226867,left_projected,-20.04,-0.10575268733274197
