date,price,gma200,estimate_price,ahr999
2018-03-15,8259.99,8215.955760769793,3822.1809193168137,2.172649704566514
2018-03-16,8275.0,8242.085000622475,3828.832982776657,2.1698638942283592
2018-03-17,7865.02,8264.227635897336,3835.494638136875,1.9515335032789014
2018-03-18,8192.0,8288.271234649144,3842.1658963674845,2.1073652748381497
2018-03-19,8589.0,8312.907960009881,3848.8467684478583,2.3056936965674284
2018-03-20,8900.0,8337.34509609185,3855.53726536667,2.46415107287234
2018-03-21,8891.81,8364.413008791025,3862.2373981217697,2.4474054040551256
2018-03-22,8715.09,8390.9431089349,3868.947177720409,2.3395922594720266
2018-03-23,8927.1,8419.748333412035,3875.6666151790864,2.4421665406181843
2018-03-24,8531.34,8447.358937993331,3882.395721523585,2.2192884481875477
2018-03-25,8453.0,8472.948933425463,3889.1345077890364,2.1683739706038985
2018-03-26,8145.0,8496.965809164483,3895.8829850198313,2.0040677645221536
2018-03-27,7793.61,8521.776067574494,3902.641164269782,1.8263693072934915
2018-03-28,7942.72,8547.622609050393,3909.409056601872,1.8879133257755392
2018-03-29,7079.99,8569.44829890289,3916.186673088546,1.4936506783564798
2018-03-30,6848.01,8590.311315035291,3922.9740248114576,1.39156800899939
2018-03-31,6928.5,8612.203322977097,3929.7711228617636,1.4183940840373122
2018-04-01,6816.01,8636.77534944563,3936.5779783397716,1.3664380780884262
2018-04-02,7045.01,8670.244553024015,3943.3946023553012,1.4516490786463576
2018-04-03,7424.9,8700.023601651686,3950.221006027428,1.6041293790353839
2018-04-04,6791.68,8726.172730812448,3957.057200484582,1.335851852358835
2018-04-05,6785.85,8752.439742816687,3963.9031968646545,1.3272610244942782
2018-04-06,6619.01,8773.425152510346,3970.7590063147377,1.2576024345170738
2018-04-07,6894.01,8798.336948557102,3977.6246399914858,1.3580614788865537
2018-04-08,7020.01,8824.550003310418,3984.5001090607966,1.4015514665948352
2018-04-09,6771.13,8852.253646195664,3991.3854246980095,1.2976118037445514
2018-04-10,6824.99,8880.377148058013,3998.280598087842,1.3118958513486292
2018-04-11,6942.99,8907.328669387129,4005.1856404243313,1.3512103136498075
2018-04-12,7916.0,8941.641673191918,4012.100562911098,1.746716806892078
2018-04-13,7893.19,8972.990672771797,4019.025376760958,1.7276157285056213
2018-04-14,8003.11,9005.472509637364,4025.9600931962523,1.766613731614348
2018-04-15,8355.25,9036.495894448564,4032.9047234487216,1.9155825868530931
2018-04-16,8048.93,9066.047222777623,4039.8592787595435,1.7688544010987266
2018-04-17,7892.1,9095.153746225027,4046.823770379235,1.692235579323582
2018-04-18,8152.05,9123.877187183969,4053.7982095678226,1.7967684460574735
2018-04-19,8274.0,9152.785990341474,4060.7826075947482,1.8419082153433655
2018-04-20,8866.27,9184.982854352476,4067.7769757389033,2.1040033224003927
2018-04-21,8915.42,9218.445353401883,4074.78132528857,2.1160290323614537
2018-04-22,8795.01,9252.411969597626,4081.795667541555,2.048172133499179
2018-04-23,8931.3,9286.07306164382,4088.8200138050943,2.100870413035383
2018-04-24,9650.0,9323.002738661691,4095.8543753957906,2.438677142104253
2018-04-25,8865.98,9355.45424634576,4102.898763639885,2.0478484522832865
2018-04-26,9272.11,9388.264917889743,4109.953189872959,2.2281013356066297
2018-04-27,8922.55,9417.711753752368,4117.017665440174,2.0532879395221832
2018-04-28,9329.99,9449.554448531464,4124.092201696003,2.2336887586998717
2018-04-29,9389.01,9481.159524803506,4131.176810004541,2.2506313636022024
2018-04-30,9243.82,9506.326290825478,4138.271501739375,2.1720572261532185
2018-05-01,9072.29,9529.075456313249,4145.376288283515,2.0836229080395734
2018-05-02,9190.48,9550.87512032269,4152.491181029573,2.129729777646795
2018-05-03,9725.74,9576.477816669492,4159.616191379525,2.3745769270894255
2018-05-04,9685.0,9601.434337591807,4166.751330744989,2.3445826729326518
2018-05-05,9800.0,9628.38913804778,4173.896610547025,2.3897739895859305
2018-05-06,9600.0,9654.593308355566,4181.052042216238,2.2830893519379636
2018-05-07,9356.25,9678.51197877378,4188.217637192822,2.1595626224514017
2018-05-08,9177.81,9699.190278574932,4195.3934069263505,2.0699981366147178
2018-05-09,9300.08,9720.266632155299,4202.579362876062,2.1172847391359366
2018-05-10,9010.51,9740.00863152239,4209.775516510687,1.9800696462424192
2018-05-11,8403.33,9757.198386708991,4216.9818793085615,1.716231888944487
2018-05-12,8475.0,9778.089395027846,4224.198462757483,1.7389259805641184
2018-05-13,8686.1,9798.364234474238,4231.425278354861,1.81974022104879
2018-05-14,8670.0,9817.310002330034,4238.6623376076495,1.8064122470597803
2018-05-15,8477.46,9836.128517426161,4245.909652032418,1.7208243999479849
2018-05-16,8344.0,9854.440414328852,4253.167233155221,1.661132072951805
2018-05-17,8059.0,9867.849750613579,4260.435092511769,1.5448482672017647
2018-05-18,8238.51,9882.493536179942,4267.713241647333,1.6092946852995071
2018-05-19,8235.6,9894.614926057422,4275.001692116749,1.6034495559654829
2018-05-20,8516.86,9905.877768162933,4282.300455484418,1.7099716764656279
2018-05-21,8393.44,9914.591099373662,4289.609543324488,1.6564846280913337
2018-05-22,7987.7,9919.94621651254,4296.9289672205405,1.4968421319479346
2018-05-23,7505.0,9920.561022019265,4304.258738765877,1.3190668026604708
2018-05-24,7584.15,9921.834021234145,4311.598869563309,1.344570321377795
2018-05-25,7459.11,9925.200838120769,4318.949371225376,1.2979459478585191
2018-05-26,7337.95,9926.65106752186,4326.310255374174,1.25380234886979
2018-05-27,7346.64,9925.838167465306,4333.681533641461,1.2547388196332119
2018-05-28,7107.94,9925.503737040699,4341.06321766863,1.1725701621578384
2018-05-29,7460.0,9931.75293646188,4348.45531910671,1.2885958712002759
2018-05-30,7380.01,9939.246289956842,4355.857849616298,1.258017694948438
2018-05-31,7485.0,9951.19372530598,4363.270820867817,1.2903165230653613
2018-06-01,7514.32,9958.13735638571,4370.694244541159,1.2973311109535937
2018-06-02,7636.42,9965.36470451452,4378.128132325974,1.3365892007323243
2018-06-03,7706.37,9968.105315788802,4385.572495921607,1.3585036228718355
2018-06-04,7487.37,9965.821200993852,4393.027347036988,1.2805059242100287
2018-06-05,7612.51,9965.156704715333,4400.492697390751,1.3215095781067456
2018-06-06,7655.0,9964.368844909995,4407.968558711267,1.3341421548914552
2018-06-07,7684.93,9962.169459030129,4415.454942736545,1.3426117685918624
2018-06-08,7618.83,9958.169524469446,4422.951861214266,1.3179072239944696
2018-06-09,7496.4,9954.259139169428,4430.459325901831,1.2742299467964693
2018-06-10,6770.31,9944.425890153461,4437.977348566395,1.0386095522075913
2018-06-11,6881.0,9936.743558862505,4445.505940984728,1.071859443847263
2018-06-12,6544.99,9925.458696067757,4453.045114943363,0.9691930543615963
2018-06-13,6302.32,9908.93058392921,4460.594882238566,0.8986308701344033
2018-06-14,6638.49,9891.706843450556,4468.155254676301,0.9971009241968564
2018-06-15,6391.22,9870.745843071312,4475.726244072235,0.9246003415412192
2018-06-16,6484.29,9849.640614570682,4483.307862251815,0.9521511859136554
2018-06-17,6447.16,9828.362660739678,4490.900121050235,0.9417211557115305
2018-06-18,6709.02,9809.246198235413,4498.5030323123665,1.0200337009123517
2018-06-19,6736.41,9785.80734903592,4506.116607892911,1.0291008479358568
2018-06-20,6756.1,9762.29649134225,4513.740859656252,1.0358658669394034
2018-06-21,6719.01,9736.997314682863,4521.3757994765765,1.025451014901613
2018-06-22,6059.82,9705.252561672141,4529.021439237762,0.8354264673727864
2018-06-23,6178.29,9674.239855074495,4536.6777908336435,0.8697246778814779
2018-06-24,6149.99,9634.222406537032,4544.344866167606,0.8638948186103389
2018-06-25,6246.01,9585.023500651476,4552.022677152962,0.894144586380779
2018-06-26,6074.0,9537.63518362553,4559.711235712736,0.8483430938694454
2018-06-27,6132.17,9494.10224324271,4567.410553779732,0.8671703432868831
2018-06-28,5851.66,9448.617342689222,4575.120643296663,0.7921133941320281
2018-06-29,6202.36,9401.419738350563,4582.841516215881,0.8928647115301717
2018-06-30,6383.19,9353.519871343078,4590.573184499727,0.9489286405487395
2018-07-01,6349.5,9308.432202294318,4598.315660120193,0.9418976952343723
2018-07-02,6611.79,9265.270213243946,4606.068955059151,1.0243528443112697
2018-07-03,6502.62,9218.896225024655,4613.833081308323,0.9941134416613837
2018-07-04,6587.47,9168.65656876362,4621.608050869167,1.024090845906385
2018-07-05,6532.95,9118.94500609782,4629.3938757530705,1.0109971685103483
2018-07-06,6600.0,9070.768734993271,4637.190567981247,1.035592348005238
2018-07-07,6753.28,9026.821374494555,4644.998139584694,1.0876999787943997
2018-07-08,6701.97,8986.257324365884,4652.816602604354,1.0742619014581691
2018-07-09,6664.01,8947.669065071073,4660.645969090888,1.0649157560268512
2018-07-10,6303.7,8911.377332008546,4668.486251104907,0.9551468669203514
2018-07-11,6390.04,8873.213603591414,4676.337460716827,0.9840572680590297
2018-07-12,6249.75,8836.808739029646,4684.199610007062,0.9436141429053085
2018-07-13,6216.29,8800.471869232944,4692.072711065756,0.9358189623626836
2018-07-14,6248.65,8759.773127813136,4699.9567759929505,0.9483871849139522
2018-07-15,6348.73,8721.141559426813,4707.85181689869,0.9816972962049628
2018-07-16,6728.81,8687.87745614949,4715.757845902771,1.1051248593611873
2018-07-17,7315.01,8658.01235504675,4723.674875134964,1.308373228361815
2018-07-18,7378.99,8634.06596541049,4731.602916734873,1.332815977574183
2018-07-19,7470.01,8607.413398346094,4739.541982852089,1.3678337960740774
2018-07-20,7334.46,8581.259818414113,4747.492085646117,1.3204470416185734
2018-07-21,7408.0,8551.670566980627,4755.453237286226,1.3494570594606816
2018-07-22,7397.8,8521.221569965786,4763.425449951764,1.348291948878868
2018-07-23,7720.09,8492.560020588373,4771.408735832004,1.4708198431196309
2018-07-24,8385.5,8462.703773444595,4779.403107126033,1.7385017243582699
2018-07-25,8157.15,8431.444374453078,4787.408576042992,1.648444859095659
2018-07-26,7931.99,8401.46017772396,4795.425154801916,1.5616453980868388
2018-07-27,8184.21,8376.066316346876,4803.452855631748,1.6647916510442067
2018-07-28,8228.9,8352.429619463954,4811.491690771455,1.6849654666411655
2018-07-29,8216.34,8327.67764291639,4819.541672469953,1.6820045238165708
2018-07-30,8170.01,8307.387043895846,4827.602812986071,1.6643673961797085
2018-07-31,7727.27,8283.274144645751,4835.675124588601,1.4907095150434593
2018-08-01,7603.99,8257.482168230632,4843.758619556371,1.4456159686250183
2018-08-02,7533.92,8232.9617068858,4851.853310178218,1.4209482159433553
2018-08-03,7414.08,8208.055502993431,4859.959208752789,1.3779759161599117
2018-08-04,7005.0,8187.48762358935,4868.076327588943,1.231142273143344
2018-08-05,7030.01,8168.444153290365,4876.204679005358,1.2407680864456703
2018-08-06,6938.0,8148.526101311856,4884.344275330814,1.2094370319066743
2018-08-07,6718.22,8126.658939946281,4892.495128904033,1.1351833363696786
2018-08-08,6282.5,8097.910383921636,4900.657252073772,0.9945753673173613
2018-08-09,6546.45,8075.0659539761145,4908.830657198856,1.0811540561586666
2018-08-10,6146.01,8052.461024331176,4917.015356648073,0.9540174731288087
2018-08-11,6235.56,8030.283563221673,4925.211362800167,0.983094283879571
2018-08-12,6316.01,8006.7601187367145,4933.418688044091,1.009905705965555
2018-08-13,6253.67,7983.757897358833,4941.637344778727,0.9912693803098743
2018-08-14,6195.01,7960.558168531264,4949.8673454129275,0.973973057118625
2018-08-15,6269.01,7937.074826839933,4958.1087023657665,0.9986686262736255
2018-08-16,6315.9,7913.20423280679,4966.361428066215,1.0150321388563672
2018-08-17,6585.49,7892.492965163855,4974.625534953393,1.104591230518319
2018-08-18,6396.64,7874.900026162091,4982.901035476407,1.0427411394805495
2018-08-19,6489.53,7857.502186170514,4991.187942094559,1.0738362360706701
2018-08-20,6258.74,7843.1821630193845,4999.486267277107,0.9989784951239317
2018-08-21,6475.89,7831.220774408336,5007.796023503429,1.0693572736706125
2018-08-22,6359.99,7816.6090276298055,5016.11722326295,1.0316367356854683
2018-08-23,6526.36,7807.845127625184,5024.449879055264,1.085731264256973
2018-08-24,6690.88,7806.61439992216,5032.79400339002,1.1394482318612382
2018-08-25,6737.52,7801.462618766542,5041.149608786919,1.1542357365346987
2018-08-26,6709.98,7796.730268117903,5049.51670777585,1.1436157503969961
2018-08-27,6911.9,7789.985332654443,5057.895312896679,1.2125186193408293
2018-08-28,7071.01,7782.044300885791,5066.285436699632,1.2681760572848026
2018-08-29,7030.9,7774.447951507631,5074.687091744799,1.252976752192897
2018-08-30,6983.0,7768.8117599186135,5083.10029060251,1.2348119025235755
2018-08-31,7015.01,7759.693435509651,5091.52504585326,1.24555853112073
2018-09-01,7191.08,7753.116929435759,5099.961370087583,1.3078111030646165
2018-09-02,7295.0,7742.995863545273,5108.409275906271,1.345413807509557
2018-09-03,7256.98,7730.472435514969,5116.86877592016,1.3313784925262813
2018-09-04,7360.0,7717.992571788315,5125.3398827503115,1.3693945713035283
2018-09-05,6687.96,7698.391756691965,5133.822609027924,1.1317394844375055
2018-09-06,6495.0,7680.365858662654,5142.3169673942575,1.0681138827129573
2018-09-07,6395.01,7659.081459760684,5150.822970500975,1.0366428187148948
2018-09-08,6188.0,7636.273322527527,5159.340631009723,0.9719075226235001
2018-09-09,6235.01,7616.565509390418,5167.869961592345,0.9876510957921707
2018-09-10,6300.0,7599.641696908276,5176.410974930889,1.008925811196796
2018-09-11,6282.53,7581.454478297619,5184.963683717693,1.0040859535461937
2018-09-12,6326.0,7565.312428143653,5193.528100655096,1.0185187335734014
2018-09-13,6485.99,7550.502364336337,5202.1042384558195,1.0710201739658398
2018-09-14,6478.04,7533.015827058238,5210.692109842719,1.0691113950839308
2018-09-15,6518.68,7514.844666210008,5219.2917275488335,1.0833972884665155
2018-09-16,6498.0,7497.5295877926455,5227.9031043174255,1.0772430381745774
2018-09-17,6250.7,7476.72680454157,5236.52625290203,0.9979355958710852
2018-09-18,6335.7,7456.130861524885,5245.161186066336,1.0264004868646908
2018-09-19,6386.94,7434.457443287981,5253.807916584354,1.0443887915727075
2018-09-20,6493.11,7413.337041592437,5262.46645724025,1.0806932392543576
2018-09-21,6750.0,7394.009810039413,5271.136820828484,1.1690234798245285
2018-09-22,6707.33,7376.76336034674,5279.819020153721,1.1550863723895743
2018-09-23,6696.99,7362.286127109153,5288.513068030926,1.151895355634261
2018-09-24,6582.09,7349.553444370258,5297.21897728532,1.1128041946532738
2018-09-25,6436.89,7336.221758511453,5305.936760752347,1.0644313447105969
2018-09-26,6455.66,7324.8859337834765,5314.666431277717,1.0705437513547422
2018-09-27,6680.01,7311.8690214795615,5323.408001717496,1.146399713765241
2018-09-28,6620.01,7300.165773216063,5332.161484937939,1.1258519260029247
2018-09-29,6581.0,7288.164488922856,5340.926893815669,1.1126254312393853
2018-09-30,6605.0,7280.25514294871,5349.704241237459,1.1201321729174867
2018-10-01,6572.83,7271.942968625995,5358.493540100587,1.1086938128757267
2018-10-02,6498.46,7263.161088914082,5367.2948033124485,1.0832776270540683
2018-10-03,6466.03,7256.051656761623,5376.1080437908195,1.0717835237706754
2018-10-04,6547.45,7247.926441787558,5384.933274463822,1.0983740855392246
2018-10-05,6593.94,7238.353501267026,5393.770508269834,1.11367309754714
2018-10-06,6552.43,7227.27950792383,5402.619758157586,1.0995766950220556
2018-10-07,6570.0,7216.352296065978,5411.48103708612,1.1053425062495155
2018-10-08,6608.07,7206.373056182513,5420.354358024833,1.1179048732108248
2018-10-09,6589.48,7195.441463362693,5429.239733953448,1.1114906791190462
2018-10-10,6524.56,7185.799816003036,5438.137177862092,1.0893744511615528
2018-10-11,6154.69,7174.408331432519,5447.046702751092,0.9693155428334527
2018-10-12,6188.01,7164.557796872643,5455.96832163128,0.9795819703857102
2018-10-13,6196.0,7156.3447514037325,5464.902047523732,0.981633072417739
2018-10-14,6183.49,7147.39158095939,5473.847893460048,0.9772980319020207
2018-10-15,6440.42,7144.008851561878,5482.80587248203,1.058969682429761
2018-10-16,6457.11,7141.909669786304,5491.775997641919,1.0630390104755028
2018-10-17,6443.7,7139.319753497169,5500.758282002354,1.0572829548251554
2018-10-18,6394.96,7137.043955645875,5509.752738636412,1.0399804701773108
2018-10-19,6382.99,7133.523302414626,5518.7593806274,1.0349104796607211
2018-10-20,6414.0,7128.305038164509,5527.77822106921,1.0440493437500942
2018-10-21,6415.88,7126.276534014104,5536.809273066012,1.043254412622479
2018-10-22,6407.65,7124.2334750056725,5545.852549732435,1.0391807684807328
2018-10-23,6395.14,7123.007945643464,5554.908064193531,1.0336173919147633
2018-10-24,6415.98,7120.449067124685,5563.975829584634,1.0390426725515336
2018-10-25,6395.58,7117.133222693122,5573.055859051784,1.0312438703781277
2018-10-26,6404.87,7115.154602112888,5582.1481657511795,1.0328444917656803
2018-10-27,6409.12,7112.918343898486,5591.252762849634,1.0328561917712111
2018-10-28,6403.62,7110.042850110737,5600.369663524268,1.0298220635455841
2018-10-29,6266.0,7101.737918583166,5609.498880962733,0.9855804364187912
2018-10-30,6267.63,7093.554260100885,5618.640428363087,0.9856246725671167
2018-10-31,6304.18,7085.096082569304,5627.794318933886,0.9967201743023559
2018-11-01,6344.0,7075.3473056370085,5636.960565894092,1.0090985662971093
2018-11-02,6349.8,7066.963891374086,5646.139182473268,1.01049842519586
2018-11-03,6331.96,7059.18559513239,5655.330181911213,1.0043006857544041
2018-11-04,6423.28,7050.778155223996,5664.533577458375,1.033028972762673
2018-11-05,6404.0,7041.752057398892,5673.749382375768,1.0264830175847468
2018-11-06,6448.5,7030.550273380788,5682.977609934652,1.0407637212329326
2018-11-07,6503.12,7019.46831297872,5692.218273416952,1.0584193545933327
2018-11-08,6406.24,7008.3543519688965,5701.471386115031,1.0270779564235057
2018-11-09,6334.89,6996.328201012304,5710.736961331833,1.0044210947774124
2018-11-10,6347.42,6981.689396009185,5720.015012380656,1.0088736504958686
2018-11-11,6357.6,6970.08952230877,5729.30555258548,1.0121527500708005
2018-11-12,6327.87,6956.78771233306,5738.608595280738,1.0029972479047367
2018-11-13,6259.34,6944.467483759497,5747.924153811322,0.9815379767292425
2018-11-14,5605.46,6926.799216333699,5757.252241532867,0.7879064558882971
2018-11-15,5579.52,6908.797831302316,5766.592871811238,0.7813972927225651
2018-11-16,5512.24,6890.962198348512,5775.946058023099,0.7634019067159619
2018-11-17,5504.17,6873.76597622068,5785.3118135555405,0.7618371812263162
2018-11-18,5560.0,6856.514915158055,5794.690151806224,0.7780651068342743
2018-11-19,4733.5,6831.872043559732,5804.081086183436,0.565056100516185
2018-11-20,4349.23,6804.579421981089,5813.484630105899,0.478175074287987
2018-11-21,4545.11,6778.488741681465,5822.900797003013,0.5233792813317293
2018-11-22,4265.36,6751.049640448753,5832.329600314677,0.46205962706566894
2018-11-23,4283.8,6724.731335435501,5841.771053491518,0.4671312293720447
2018-11-24,3774.99,6694.926630055547,5851.2251699945255,0.363780133434836
2018-11-25,3936.69,6666.210826338911,5860.691963295477,0.39667469264821753
2018-11-26,3731.32,6636.889854977495,5870.171446876567,0.3573630088773002
2018-11-27,3775.0,6610.387794909918,5879.663634230786,0.36665236657806655
2018-11-28,4225.03,6587.420520510183,5889.168538861597,0.46014024815908655
2018-11-29,4248.0,6563.903487294762,5898.686174283123,0.4660704175302147
2018-11-30,3976.0,6538.3674391942905,5908.216554020115,0.4092295849416825
2018-12-01,4142.01,6514.994450518303,5917.759691607892,0.44499067546310156
2018-12-02,4103.19,6491.914430386572,5927.315600592505,0.43753461417995443
2018-12-03,3833.47,6467.841093972216,5936.884294530489,0.38270682874059175
2018-12-04,3901.84,6443.716803628667,5946.465786989115,0.39732285132848066
2018-12-05,3694.39,6417.9404446151475,5956.060091546344,0.3570513887081152
2018-12-06,3433.26,6388.851867564063,5965.66722179073,0.30926554970148534
2018-12-07,3380.01,6359.862241059478,5975.287191321383,0.3006280348850357
2018-12-08,3401.0,6332.768802918946,5984.920013748308,0.30518366216881543
2018-12-09,3531.18,6308.941187105256,5994.565702691972,0.3297049812887806
2018-12-10,3410.15,6283.777685851818,6004.224271783602,0.30822598375165716
2018-12-11,3349.36,6258.671911255178,6013.89573466509,0.29804756546876876
2018-12-12,3430.24,6234.920705694553,6023.580104988997,0.31330216000851496
2018-12-13,3265.0,6209.689811906859,6033.277396418608,0.2845398975777521
2018-12-14,3195.71,6184.919120282417,6042.987622627885,0.27324296786149754
2018-12-15,3183.0,6158.635681113554,6052.710797301422,0.2717933583295227
2018-12-16,3195.0,6132.909885448038,6062.446934134647,0.2745536308588147
2018-12-17,3496.82,6109.617066496667,6072.196046833529,0.3295996784752448
2018-12-18,3667.77,6087.746403503063,6081.95814911503,0.36333246702578953
2018-12-19,3682.51,6065.586820440442,6091.733254706461,0.3670068482356988
2018-12-20,4075.34,6046.295845148902,6101.521377346182,0.4501944780418032
2018-12-21,3839.06,6026.135204157015,6111.322530783112,0.4001987458812596
2018-12-22,3980.46,6006.630242131657,6121.136728776977,0.43092684445234514
2018-12-23,3944.93,5986.75339119564,6130.96398509817,0.4239927874639023
2018-12-24,4034.0,5967.492045365074,6140.804313527951,0.44407331938121597
2018-12-25,3780.0,5946.615607191269,6150.657727858201,0.3906539080317458
2018-12-26,3809.88,5926.5255231862,6160.524241891629,0.3975619058139701
2018-12-27,3589.89,5907.75562007704,6170.403869441772,0.3535299158711094
2018-12-28,3888.06,5890.917342056251,6180.2966243328065,0.41521560570444926
2018-12-29,3729.31,5874.37310032439,6190.202520399741,0.38246402148224856
2018-12-30,3829.0,5859.7549029175625,6200.121571488484,0.40354416905340146
2018-12-31,3691.86,5842.588918754367,6210.053791455484,0.3756555024731728
2019-01-01,3826.1,5827.619574866143,6219.999194168145,0.4038602516124671
2019-01-02,3890.79,5812.755693655635,6229.957793504674,0.4180309213709623
2019-01-03,3787.57,5797.316771449728,6239.929603353988,0.3965652126551138
2019-01-04,3820.25,5781.016312125951,6249.914637615968,0.40392923613589093
2019-01-05,3798.62,5764.480594353396,6259.912910201111,0.3998740564104542
2019-01-06,4040.99,5749.686162208226,6269.924435030835,0.4529696503965566
2019-01-07,4006.01,5734.838256980701,6279.949226037438,0.44560161064612536
2019-01-08,3993.86,5722.895810237036,6289.987297163943,0.4431186883049406
2019-01-09,4004.12,5710.498651133871,6300.038662364312,0.4456530887711008
2019-01-10,3626.12,5695.434637074934,6310.103335603187,0.365865114273214
2019-01-11,3635.69,5680.045216332563,6320.18133085621,0.368207270486697
2019-01-12,3619.41,5665.36125245585,6330.272662109867,0.36527970157058054
2019-01-13,3514.24,5649.61292885305,6340.377343361395,0.3447696562895788
2019-01-14,3664.19,5636.404962308928,6350.495388618985,0.3750992335063289
2019-01-15,3580.76,5620.944275033811,6360.626811901689,0.3586255534893107
2019-01-16,3609.71,5604.946254236751,6370.771627239315,0.3649061101379813
2019-01-17,3640.65,5589.3801662677,6380.929848672748,0.3716295496364592
2019-01-18,3607.85,5572.477153809269,6391.101490253589,0.36548784247357
2019-01-19,3682.65,5556.657862193859,6401.286566044415,0.3812764348064707
2019-01-20,3536.19,5539.400191348524,6411.485090118684,0.3520868499922619
2019-01-21,3531.76,5522.39097872716,6421.697076560736,0.3517267514206005
2019-01-22,3577.03,5505.503513867819,6431.9225394658515,0.3613327408693288
2019-01-23,3553.01,5487.852783566859,6442.161492940151,0.3570744694170257
2019-01-24,3568.97,5470.589840603299,6452.413951100806,0.36085225086694156
2019-01-25,3562.17,5453.484079485754,6462.6799280757305,0.360033229751344
2019-01-26,3556.07,5437.896325796546,6472.959438003901,0.35925828603473564
2019-01-27,3531.02,5421.792674542925,6483.252495035199,0.35470271491475086
2019-01-28,3429.95,5405.551784287045,6493.559113330473,0.33516043679503255
2019-01-29,3397.42,5389.247414401136,6503.879307061384,0.3293046647093277
2019-01-30,3437.55,5373.1682043683995,6514.213090410771,0.33760249730429337
2019-01-31,3411.5,5356.507640745197,6524.560477572139,0.3330103728466106
2019-02-01,3437.5,5338.549217474562,6534.92148275018,0.3387051411941613
2019-02-02,3468.43,5318.667500454474,6545.296120160471,0.3455681654371753
2019-02-03,3414.78,5298.216124522046,6555.684404029629,0.33572041410174
2019-02-04,3409.57,5277.4795872608265,6566.086348595105,0.3354795643553929
2019-02-05,3428.4,5257.4503363734175,6576.501968105508,0.3399482732618441
2019-02-06,3367.36,5236.7654389500985,6586.931276820236,0.3287250827092978
2019-02-07,3359.0,5216.133029140119,6597.3742890099065,0.3278689011970603
2019-02-08,3621.99,5196.432415739956,6607.831018955986,0.3820588659771747
2019-02-09,3623.73,5174.6790376939025,6618.301480950904,0.3834261234189339
2019-02-10,3648.84,5153.906072422894,6628.785689298267,0.389707857615537
2019-02-11,3590.36,5133.520240033498,6639.283658312654,0.37821564624470877
2019-02-12,3588.06,5112.398436121921,6649.795402319452,0.37869224960570724
2019-02-13,3576.68,5091.14404523043,6660.32093565535,0.37726770568573526
2019-02-14,3561.5,5069.908922123355,6670.860272668021,0.3750454454402373
2019-02-15,3566.59,5048.941172467664,6681.41342771601,0.3770836645982289
2019-02-16,3582.37,5029.5720315168255,6691.980415168964,0.38128979785008876
2019-02-17,3625.08,5010.977037417372,6702.561249407794,0.3912658883098239
2019-02-18,3867.0,4994.294850888325,6713.155944824189,0.4460129101522394
2019-02-19,3888.01,4978.202160754275,6723.76451582106,0.45161641888451964
2019-02-20,3938.99,4963.893014266867,6734.386976812322,0.46414029643664967
2019-02-21,3897.71,4949.276083614604,6745.0233422229,0.4550864545442457
2019-02-22,3942.02,4935.306206185908,6755.673626489009,0.4660740073829535
2019-02-23,4110.0,4923.195038324405,6766.337844057601,0.5070875223002266
2019-02-24,3734.22,4910.405734081851,6777.016009387096,0.41902883692449144
2019-02-25,3818.79,4897.190268832413,6787.708136946774,0.43871392112747093
2019-02-26,3799.48,4885.428170720475,6798.414241216995,0.43464838443851384
2019-02-27,3799.91,4873.344595884854,6809.1343366893225,0.43513858700585617
2019-02-28,3792.14,4860.929578055754,6819.868437866526,0.43378386979963535
2019-03-01,3806.17,4848.87619409026,6830.616559262245,0.43739655848714143
2019-03-02,3809.7,4837.103045078993,6841.378715401336,0.43858379829872207
2019-03-03,3786.93,4824.927376664882,6852.154920819871,0.4337670916697992
2019-03-04,3700.72,4812.048941927148,6862.945190065032,0.4146979496818111
2019-03-05,3844.59,4799.117083106215,6873.749537694947,0.44806912078866723
2019-03-06,3851.89,4786.961728025078,6884.5679782791985,0.45020581978272284
2019-03-07,3857.05,4774.524930866914,6895.400526398266,0.45187766345769703
2019-03-08,3843.12,4762.896570175127,6906.247196643869,0.4490085605018426
2019-03-09,3917.0,4750.938637114446,6917.108003618855,0.46687773701559576
2019-03-10,3900.93,4739.341240468287,6927.98296193732,0.46345921716519917
2019-03-11,3849.68,4726.849205291276,6938.872086224557,0.45184411707141126
2019-03-12,3860.0,4713.866383370808,6949.775391116772,0.4548064051557163
2019-03-13,3851.02,4700.701205234299,6960.6928912616595,0.45324855548271176
2019-03-14,3853.95,4687.686622579827,6971.624601317952,0.45448503462566536
2019-03-15,3902.8,4674.3095019921575,6982.570535955592,0.46668065204608083
2019-03-16,3990.0,4660.955132744546,6993.530709855799,0.48839856893060885
2019-03-17,3967.01,4647.636825993213,7004.505137710721,0.4834114669978168
2019-03-18,3970.5,4634.535359779965,7015.493834224194,0.484870713707011
2019-03-19,4000.85,4621.541102719418,7026.496814110764,0.4929227521604873
2019-03-20,4031.85,4608.189935940284,7037.514092096555,0.5012554228421678
2019-03-21,3972.76,4594.208555982204,7048.545682918755,0.4873875530162226
2019-03-22,3983.78,4580.452706578667,7059.591601325796,0.4907979191630039
2019-03-23,3983.43,4566.414182321473,7070.6518620773495,0.4914503231131471
2019-03-24,3969.52,4554.519039309305,7081.726479944401,0.4885334644097575
2019-03-25,3907.53,4542.962351403858,7092.815469709129,0.4738565008369699
2019-03-26,3921.45,4531.86709576458,7103.918846164969,0.47765926652653523
