date,price,gma200,estimate_price,ahr999
2018-12-15,3183.0,6158.635681113554,6052.710797301422,0.2717933583295227
2022-11-21,15755.75,21957.51888139653,42388.34715635631,0.26671559810023543
2026-02-05,63845.99,102083.7357153859,142787.69525640042,0.2796532770783403
2026-05-31,73688.35,78941.46695767228,158852.08326505046,0.43301162589531805
