ts,usd_per_btc,price_equalized,residual_log10,sigma_roll,k_equalizer
2020-11-09,15479.6,17147.137597616198,0.022215949375702593,0.03954742789560208,3.0
2020-11-10,15332.35,16616.714566692957,0.017468217635064676,0.04026686716838395,3.0
2020-11-11,15290.91,16437.123330812334,0.015696240817788087,0.04087818553583011,3.0
2020-11-12,15701.3,17747.605193954536,0.026602073701269546,0.04165186329726922,3.0
2020-11-13,16276.44,19715.98918086978,0.041629574784076695,0.04265684386019165,3.0
2020-11-14,16317.81,19812.23998341661,0.04213585394114805,0.043559096046661396,3.0
2020-11-15,16068.14,18864.822252797054,0.03484355526511873,0.04424571640361591,3.0
2020-11-16,15955.58,18420.52023938169,0.031194647862439417,0.04480260866955407,3.0
2020-11-17,16685.69,21008.986334241654,0.05003046395817812,0.04569541475545304,3.0
2020-11-18,17645.19,24777.66410832944,0.07371701106680018,0.04703976624575135,3.0
2020-11-19,17803.86,25382.411902938748,0.07700935847398949,0.04847238702512358,3.0
2020-11-20,17817.08,25369.34603931253,0.0767363711421023,0.049864979909934194,3.0
2020-11-21,18621.32,28882.890456924553,0.09531509488505385,0.05163037780852919,3.0
2020-11-22,18642.23,28900.98892728832,0.09520742089172352,0.0532476745965469,3.0
2020-11-23,18370.02,27577.705835341116,0.08822425281883639,0.05465225771993292,3.0
2020-11-24,18365.02,27479.818978072246,0.087511230931959,0.05603266509200532,3.0
2020-11-25,19104.41,30849.719354300043,0.10405879378981453,0.05789571116778728,3.0
2020-11-26,18729.84,28991.01901603882,0.09486470668897162,0.05946383808184935,3.0
2020-11-27,17153.91,22210.681506366294,0.056099378676585765,0.06029056490884781,3.0
2020-11-28,17112.93,21991.614938780705,0.05446637437933877,0.061066532861467585,3.0
2020-11-29,17719.63,24347.79968428286,0.06900253540532031,0.06204424383869081,3.0
2020-11-30,18178.32,26216.158228460365,0.07950765268617221,0.06315321764045903,3.0
2020-12-01,19633.77,32940.57927084974,0.11236376648502766,0.06483079375654863,3.0
2020-12-02,18801.74,28848.740267484023,0.09296440545314333,0.06608174671528125,3.0
2020-12-03,19205.93,30665.610416191234,0.10160813616539599,0.0674350693241932,3.0
2020-12-04,19446.97,31747.867424545144,0.10643130692023739,0.06883625726636829,3.0
2020-12-05,18698.38,28143.887036554872,0.08879004870936669,0.06989236331710807,3.0
2020-12-06,19154.18,30170.083273188124,0.09865647226492591,0.071073089977279,3.0
2020-12-07,19343.13,30987.034913868876,0.10232663543622689,0.07227590044711575,3.0
2020-12-08,19191.53,30181.637138352664,0.0983165971113733,0.07337372497094734,3.0
2020-12-09,18320.88,26185.898754882965,0.07756057712580677,0.07414422505035863,3.0
2020-12-10,18553.3,27121.066602831714,0.08244279910899,0.07493796139940537,3.0
2020-12-11,18263.93,25801.265525419207,0.075023387106258,0.07562340836478074,3.0
2020-12-12,18051.32,24842.798423159285,0.06934577517455764,0.07622957125296424,3.0
2020-12-13,18806.77,28017.659020368657,0.08655881610981275,0.07702830505082377,3.0
2020-12-14,19144.49,29473.822710781755,0.09369633270341193,0.07790099750401826,3.0
2020-12-15,19246.92,29867.915525613997,0.09542183659506698,0.07877139129715631,3.0
2020-12-16,19418.82,30591.875194522916,0.09869163134305481,0.07966526850952291,3.0
2020-12-17,21308.35,40309.1579709222,0.13842695224090562,0.08113862893166446,3.0
2020-12-18,22806.8,49290.61821229507,0.16734995553969068,0.08307146864782815,3.0
2020-12-19,23132.87,51295.2283111369,0.17292372496253083,0.08503691772945883,3.0
2020-12-20,23861.77,56145.35919959497,0.18580560468091445,0.08714252330430407,3.0
2020-12-21,23474.46,53310.2212236248,0.178107437037899,0.08901480280785225,3.0
2020-12-22,22794.04,48674.95911495154,0.16474214467178339,0.09056851285477723,3.0
2020-12-23,23781.97,55131.96260134069,0.18257781297340347,0.09238009076592388,3.0
2020-12-24,23240.2,51309.53995184038,0.1719791297772577,0.09387492993148061,3.0
2020-12-25,23733.57,54498.755031743196,0.18051175586803048,0.09546411352262853,3.0
2020-12-26,24677.02,61093.44523445538,0.19685095193048774,0.09723546332409941,3.0
2020-12-27,26439.37,74935.76761769113,0.22621902895775214,0.09950695216320726,3.0
2020-12-28,26280.82,73395.97312083485,0.2230166606136459,0.10160180669532552,3.0
2020-12-29,27081.81,80095.56566668354,0.2354653930203705,0.1038647146143051,3.0
2020-12-30,27360.09,82366.0352411135,0.239315319853997,0.10608788347283904,3.0
2020-12-31,28841.57,96221.63736227718,0.2616269225917627,0.10867854230815778,3.0
2021-01-01,28994.01,97490.34913658928,0.26332667067381976,0.11108218229713433,3.0
2021-01-02,29376.46,101124.44354147142,0.2684283423634817,0.11311207921997336,3.0
2021-01-03,32129.41,131943.28032710418,0.306742263291202,0.11588372021401563,3.0
2021-01-04,32810.95,140138.3404984902,0.31526908265159737,0.11853357222896307,3.0
2021-01-05,31977.04,129371.05936685043,0.3034994371184707,0.12081836575475781,3.0
2021-01-06,34013.61,155275.38133061078,0.32972493834544636,0.12351464117662175,3.0
2021-01-07,36833.88,196656.88854982983,0.363730847351853,0.12666710870092512,3.0
2021-01-08,39381.77,239703.87538615422,0.3921899120216015,0.13029138246576935,3.0
2021-01-09,40788.64,265601.1241042042,0.40684534186069676,0.13405973845997235,3.0
2021-01-10,40254.22,254606.57907740862,0.40052910295271626,0.13745701844729893,3.0
2021-01-11,38346.53,219501.24835676426,0.37885546201127696,0.140204252141277,3.0
2021-01-12,35516.36,173927.3211419703,0.3449696792548158,0.1420985231256645,3.0
2021-01-13,33915.12,151038.08765599044,0.3243465600981805,0.1436523203588482,3.0
2021-01-14,37325.11,200786.22062616883,0.36536640441551516,0.1458253564132064,3.0
2021-01-15,39156.71,231192.46732755375,0.3855837426105211,0.14828248480541756,3.0
2021-01-16,36821.65,191729.78260254252,0.35829316711776915,0.150109729409304,3.0
2021-01-17,36163.65,181143.03070526416,0.34987468613007255,0.15167465086895418,3.0
2021-01-18,35792.24,175144.60962499861,0.3448039484193899,0.1531070289469099,3.0
2021-01-19,36642.23,187413.71824764693,0.35440974032204764,0.15452129514889174,3.0
2021-01-20,36050.11,177992.32915320725,0.3467473459576489,0.15552117312625277,3.0
2021-01-21,35549.4,170217.57982513838,0.34008606811540965,0.15635135744262557,3.0
2021-01-22,30817.63,110594.02014424113,0.2774662042426561,0.15619539094898843,3.0
2021-01-23,32985.76,135250.86000085613,0.3064067702461317,0.15650835290695259,3.0
