rel_day,dd_pct_ahr_2025,dd_pct_ahr_2021,dd_pct_ahr_2017,dd_pct_ahr_2021_timewarp_scaled,dd_pct_ahr_2017_timewarp_scaled
-413,-29.333975201195262,-78.73384273742765,-97.62833087641681,-19.65071113877133,-10.668392682054241
-412,-28.68253768660128,-78.9221185042687,-97.62643029344117,-19.69770176668927,-10.673804797767469
-411,-28.80854677417143,-79.17719771336571,-97.64690721381305,-19.761365468106565,-10.672645367434892
-410,-29.221956157998676,-79.32226836929276,-97.649857512102,-19.797572789573668,-10.670045931597507
-409,-30.86505610921775,-79.2445272724084,-97.65851616070962,-19.77816985196296,-10.666961543379031
-408,-32.18442942141528,-79.1421020828203,-97.68835406750945,-19.752606158588534,-10.664347255903197
-407,-33.20460123181898,-78.91877805609975,-97.71793731082663,-19.696868044115092,-10.661893636782294
-406,-35.520442140828216,-79.08080241923459,-97.70358605127637,-19.737306740445767,-10.65761283674756
-405,-37.62981846832364,-79.23603690552821,-97.7013433031284,-19.77605079183298,-10.651884883366668
-404,-39.061183271373395,-79.4383421232335,-97.70972340633094,-19.826542946880597,-10.645089804207275
-403,-39.966022273017174,-79.59499081542712,-97.72729795383005,-19.865639961500207,-10.638281177554981
-402,-40.01595836668803,-79.64618714135898,-97.73439184342396,-19.878417747738943,-10.629499842790441
-401,-39.78726017587112,-79.87294850081166,-97.74280049010699,-19.93501376562798,-10.620386565504681
-400,-39.63841223699874,-80.03406843980567,-97.73251768060913,-19.97522673212101,-10.612582111288742
-399,-38.28680591167727,-79.9595294159565,-97.7194881370098,-19.95662298085853,-10.607293688454805
-398,-35.9170217007932,-79.78710096596642,-97.69745858711097,-19.91358759042089,-10.600715897707852
-397,-33.85739297661182,-79.46948929214554,-97.66517934030058,-19.834316783363114,-10.593823731713305
-396,-32.044337359440384,-79.16447037249843,-97.64903962802964,-19.758188926860104,-10.587592183136595
-395,-30.169338398732673,-78.83773647208659,-97.628884477843,-19.676641357568343,-10.58416571885057
-394,-27.56729940939169,-78.47647199473556,-97.60268914653224,-19.586475507124597,-10.57850895223094
-393,-25.22061089953008,-78.15386555871773,-97.61377137654527,-19.505958087101842,-10.572502628872293
-392,-23.042443719238044,-77.92944248974334,-97.62466581676722,-19.449945669214408,-10.568027494369206
-391,-22.346065013153076,-77.87615110388906,-97.64477227003132,-19.43664498944066,-10.561201181847615
-390,-22.3064348505273,-77.93559260159614,-97.67015911610098,-19.451480639022673,-10.554322834763896
-389,-22.121115756484755,-77.97323427039024,-97.67920733491034,-19.460875399071675,-10.547588542880904
-388,-21.76328186328564,-77.96015124070402,-97.692361890792,-19.457610083570167,-10.541194395961476
-387,-21.60148798314138,-77.78736879832259,-97.7164754379695,-19.41448634227874,-10.535726873766103
-386,-21.62801293573234,-77.09968043746403,-97.72551299373269,-19.242850297816975,-10.53292748170163
-385,-21.835498766787794,-76.3547481567364,-97.72068583176808,-19.056927084144515,-10.534496508073161
-384,-22.323948482060135,-75.5384453593047,-97.69840452047218,-18.853190928047106,-10.542134241185794
-383,-22.460213492822554,-74.63823148465,-97.67686895784973,-18.628511905673612,-10.548943153637671
-382,-22.920029860821195,-73.86380996309065,-97.65136232990305,-18.435228647919235,-10.560734512079854
-381,-23.279464737520534,-73.20472010954259,-97.64235124318816,-18.270730334661994,-10.572895052135227
-380,-25.562336964868432,-72.29056241256089,-97.62866271441492,-18.04257115667572,-10.580811509426667
-379,-28.02047560861426,-72.13007898411631,-97.6202707684035,-18.002517053061837,-10.5863626049216
-378,-31.356589515122913,-71.97206719957717,-97.62050382827819,-17.963079832337637,-10.591671738850426
-377,-35.31448724660603,-71.72685953175232,-97.63661249765576,-17.901879910145254,-10.59530926779121
-376,-38.510469808944826,-71.44751148771013,-97.64523635953584,-17.832159094676353,-10.595845548322028
-375,-41.45687714814739,-71.15325684603322,-97.65945181902487,-17.75871783023662,-10.59001509131618
-374,-42.750231080701006,-71.0008336762175,-97.65153276458008,-17.720675438594522,-10.589670300540607
-373,-43.07656452469957,-70.95921799697466,-97.64890631551779,-17.710288828933262,-10.592148889718723
-372,-43.168507706757715,-70.5706296253326,-97.64934791176574,-17.61330337036128,-10.594788572573945
-371,-43.15798317500913,-69.3477760698397,-97.65206668380665,-17.30809863058821,-10.609465045141679
-370,-41.86075913386659,-68.20961395906696,-97.65186011452691,-17.024031524369633,-10.62388219798718
-369,-40.757606838120424,-67.7036071859622,-97.64788534323064,-16.89774030591985,-10.638019717735395
-368,-39.9169179395502,-66.75309259071877,-97.6398853940624,-16.66050702611404,-10.651857291011263
-367,-41.267509531902824,-65.79315157029319,-97.63946728778494,-16.420921060958637,-10.661973553928037
-366,-41.99794696684255,-65.10837487006448,-97.6310348133539,-16.25001172054156,-10.67562591910306
-365,-42.5818546859338,-64.27181823154426,-97.59326345941452,-16.041220528809625,-10.689482199868742
-364,-42.800794245608856,-63.99032554787464,-97.5268697687239,-15.970964445502267,-10.70021020955749
-363,-42.91665198184476,-63.67050478376168,-97.41175287482727,-15.891142284748295,-10.71118995942394
-362,-43.515961020551295,-63.0385042582141,-97.32393696945371,-15.733405035615101,-10.715577402679633
-361,-42.990048139168785,-62.901097363377836,-97.23888031048132,-15.699110466659441,-10.717922378321445
-360,-42.36738175545333,-62.17220518331087,-97.14479338135632,-15.517190606230777,-10.72277472534624
-359,-41.05001879815022,-60.74086172048923,-97.03303711161108,-15.159950111541876,-10.724477120571361
-358,-39.87695845642219,-59.46951020627049,-96.91126791812553,-14.84264105493875,-10.728922679647468
-357,-38.389864943388716,-58.581070297310575,-96.82037681707536,-14.620900626577463,-10.733289041173766
-356,-37.6076253888648,-57.13051303423256,-96.79583088080987,-14.258864673854394,-10.734753843749454
-355,-37.62955508358674,-55.502733215275384,-96.746410461236,-13.852596798342162,-10.73641764190672
-354,-38.37224793401502,-54.01265735703129,-96.65925748186883,-13.480697634689475,-10.732343064913998
-353,-38.79023569898491,-53.02494671664184,-96.55916095427366,-13.234180815388372,-10.725933163274215
-352,-40.33363514915704,-52.16772116515309,-96.46064139067921,-13.020230992702126,-10.720590987490295
-351,-41.92397778314916,-51.71027371473248,-96.2771293051782,-12.906059406547477,-10.713803531580094
-350,-43.97749594037274,-52.3797154345884,-96.24768876438952,-13.073141380496114,-10.708089800339796
-349,-45.12961125027316,-53.6667310216849,-96.31317627064824,-13.39435993980704,-10.703199186815691
-348,-45.77476521271334,-54.549263487364236,-96.37710326307385,-13.614625964564501,-10.698881084054076
-347,-46.14610947488756,-54.90443212998316,-96.47147141266713,-13.703270391903446,-10.694892086945282
-346,-47.07061427179214,-54.191833106252595,-96.59916829359362,-13.525417043378352,-10.688056304177767
-345,-48.4599889509257,-54.651786501271395,-96.74523756450455,-13.64021407332841,-10.680850588203912
-344,-49.755150400776316,-54.53575792765873,-97.12621499340902,-13.611255192310624,-10.675751791476102
-343,-50.4462231898013,-53.12755973173169,-97.32730607831294,-13.25979138701173,-10.670986448621441
-342,-51.06115069076294,-52.239519963477896,-97.40370239556577,-13.038150827387408,-10.66670648318224
-341,-51.0779449220725,-51.4419748841025,-97.48960143980615,-12.83909629848272,-10.66357259667675
-340,-51.31251340056267,-50.83286531658667,-97.57655927339974,-12.68707226730425,-10.662245490623219
-339,-50.88491698662538,-51.402944766258535,-97.64578278487025,-12.829355003700226,-10.659094022394138
-338,-49.276942422599696,-51.96208177432282,-97.65358513477186,-12.968906681231202,-10.655775922079922
-337,-47.87065659937484,-52.653578525433545,-97.56909465689753,-13.141493239146229,-10.654157130760295
-336,-46.84704127940196,-53.71699154456388,-97.49877255735319,-13.40690416453226,-10.656103589514967
-335,-46.61516589873762,-54.37655947796963,-97.448151724833,-13.571521798895374,-10.657819969748127
-334,-45.985844969442425,-54.85302555956718,-97.36900115062774,-13.690440131995416,-10.659478870476908
-333,-44.91466629120374,-55.23196244744314,-97.29024594326653,-13.785016734185513,-10.661116087210294
-332,-43.68811601739696,-55.427061883428145,-97.23233045946317,-13.833710441066609,-10.66276741545727
-331,-43.02786271912752,-54.89446645880846,-97.25686677281682,-13.700783119356482,-10.663765285379508
-330,-42.15574246948173,-53.14915224509737,-97.25433649755554,-13.265180533891352,-10.664739747431627
-329,-41.002062311083236,-50.04593195140529,-97.24668826807829,-12.490666252978093,-10.665640537255914
-328,-39.68019713400333,-46.55637846372445,-97.23571320671022,-11.619729369859202,-10.666417390494663
-327,-38.63793511990188,-42.99805176054776,-97.24605284783772,-10.731627789263262,-10.664106082021041
-326,-38.277829083678334,-40.018625343189385,-97.26096283800906,-9.988010485050294,-10.661962787502745
-325,-37.696165745923714,-37.67899551453273,-97.26215539602539,-9.404076202966413,-10.659827511102803
-324,-37.00653458234812,-34.682873405953444,-97.20385014373998,-8.656291920564176,-10.657540256984241
-323,-36.34519637022491,-33.52195424013805,-97.13760896217018,-8.36654501644086,-10.657300244626986
-322,-35.82265790578818,-33.148035141902184,-97.06571885213259,-8.273220774498201,-10.655817545960243
-321,-35.856316726273135,-32.27009928041032,-96.97701238336374,-8.054101988818205,-10.653775690389018
-320,-36.83613017581422,-30.482704258413342,-96.87935043597324,-7.60799670490268,-10.651858207318325
-319,-37.54507736522421,-28.530537307130366,-96.79479784720125,-7.120766975975937,-10.648888122036102
-318,-38.791551205043035,-25.34198383597134,-96.70057447649015,-6.324954895251884,-10.645166975221777
-317,-39.86151835060229,-22.726412973180807,-96.62971753996665,-5.672150133021592,-10.640939777969507
-316,-40.9574570441235,-18.333027338655132,-96.57427240840535,-4.575631164511352,-10.636451541373448
-315,-41.78183743235248,-14.233354230358225,-96.60201559716651,-3.552418157073131,-10.632306477531053
-314,-42.12424946527436,-10.586239370675301,-96.6540374391839,-2.642156469014042,-10.626125418033734
-313,-41.81847565804868,-5.772982302675213,-96.70446597037895,-1.4408442887442372,-10.618165288704132
-312,-41.872058050140446,-0.16388365297088978,-96.74455849382318,-0.04090274541327202,-10.608683015364893
-311,-42.03852958015003,3.825439523814554,-96.80158057805589,0.9547686794865915,-10.597993892711772
-310,-41.97818516983592,9.632916664496902,-96.8665179699449,2.4042223295154987,-10.586304433952275
-309,-41.71460322252995,17.125859521691478,-96.93205004978948,4.27434133484707,-10.573714266293297
-308,-41.74349154731492,27.39423366526932,-96.91801119970673,6.837163713950334,-10.56032301694173
-307,-40.71679089409762,38.92256676249566,-96.87781809848126,9.714451748279208,-10.545888034001036
-306,-39.38069302342922,46.954329049066736,-96.84616325134182,11.719051487619229,-10.530604469522254
-305,-37.46743123303346,51.93575409536893,-96.81645384144387,12.962335712558904,-10.515085304710807
-304,-35.53505972784849,54.595761565420965,-96.7535580663941,13.626231143082816,-10.499943520772103
-303,-33.892078024635616,53.46913605260185,-96.67128050737306,13.345043387674881,-10.480076127157064
-302,-32.47695912582077,52.80617146439882,-96.58883890984407,13.1795780024598,-10.460104122368755
-301,-30.787470915598274,51.187689420531,-96.47056779414548,12.775630703286302,-10.440362886527648
-300,-30.475083267171758,45.290664357387236,-96.37606831484341,11.303827320332065,-10.421187799754223
-299,-30.449451134032312,39.418212009143815,-96.31203395826847,9.838156895018578,-10.400430991479862
-298,-30.79436082794987,35.48170772899139,-96.2245813216247,8.855668224120262,-10.387114442693921
