rel_day,dd_pct_ahr_2025,dd_pct_ahr_2021,dd_pct_ahr_2017,dd_pct_ahr_2021_scaled,dd_pct_ahr_2017_scaled
-338,-48.34907628528071,-51.462947076958486,-97.70351797021229,-23.82271539868962,-30.89656521970621
-337,-48.977083705806976,-50.74178895957964,-97.69052237379748,-23.488884058597883,-30.8924556512839
-336,-47.65062324385257,-51.7566886367511,-97.64587750346291,-23.95869131878689,-30.87833770367389
-335,-43.25368366530121,-56.244847636902094,-97.19033084062116,-26.036305225444323,-30.734281200167015
-334,-44.38433269610784,-55.344321926795345,-97.32719720185706,-25.619442824054936,-30.7775621438235
-333,-45.926213275540874,-56.94217860678875,-97.27736498107723,-26.3591067395018,-30.761803811970633
-332,-47.765148419273096,-58.14314350201195,-97.30225120280288,-26.91504545906124,-30.769673526271536
-331,-43.94382978021439,-54.79820964814135,-97.14946395077548,-25.36664196189971,-30.72135795488706
-330,-41.478832958136195,-53.39434717471136,-97.13923592226898,-24.71677991429076,-30.718123568281694
-329,-39.064771327205115,-53.122384688646164,-97.24046911683946,-24.590885746299126,-30.750136315247467
-328,-38.63191057741506,-52.51667966456429,-97.36208503409672,-24.31049880338502,-30.788594645073818
-327,-38.27949094858736,-43.12712243081774,-97.30948527502804,-19.96397839590136,-30.771961140770504
-326,-37.85045216675146,-35.219636550944145,-97.2238273747365,-16.303523712774055,-30.74487373431962
-325,-38.512092179713754,-33.71626908824609,-97.2254257732263,-15.607599805619092,-30.745379192303254
-324,-36.64799568150423,-29.88992272590454,-97.22184143866794,-13.836345620145396,-30.744245726193203
-323,-38.958090704571354,-32.5383622532027,-97.24360585346845,-15.062334893847773,-30.751128238464233
-322,-34.99312796292276,-36.74497588804958,-97.24881702295379,-17.00961862140703,-30.752776154948915
-321,-33.80449243238587,-31.54382490450932,-96.9539482680989,-14.601953560150356,-30.65953046733299
-320,-33.650123463724924,-35.00068827010999,-96.84579700403935,-16.2021703531706,-30.62533003470754
-319,-34.19268291569439,-32.602202863293094,-96.72059660447336,-15.091887353849486,-30.58573819204837
-318,-38.747703923108446,-27.570718057803024,-96.60448049184433,-12.762762471538041,-30.549019053153135
-317,-43.50668982829177,-17.37815757192569,-96.5382078069345,-8.04452378855168,-30.52806179005616
-316,-43.92072103044132,-18.87319359422184,-96.65173773206453,-8.736590988214571,-30.56396310465609
-315,-43.718444841654524,-14.425101589936428,-96.58925342797602,-6.677524496612067,-30.544203832763063
-314,-41.29426245130063,-13.23482886497558,-96.45794971243443,-6.126535290122167,-30.502681952127634
-313,-41.32169431837347,-4.246988828430265,-96.45768108311024,-1.9659738104351094,-30.502597004076563
-312,-39.96334563329721,-3.904491105214747,-96.91479892580152,-1.8074281722954781,-30.64715035827726
-311,-41.14458815356156,-2.0409140400225567,-96.96863338596611,-0.9447596200804422,-30.664174309349832
-310,-41.366273177712095,16.31464190407492,-96.89120752529978,7.552211697692046,-30.639690102399385
-309,-44.29579777508362,20.390496953708425,-96.93238539617418,9.43896596204712,-30.65271168851533
-308,-44.883745551721624,13.500160647561676,-96.988408017605,6.249360038835512,-30.6704275969368
-307,-40.87185157910188,27.417511119800842,-96.91251145565747,12.691841440224527,-30.646426996703777
-306,-39.47662068723169,48.20361117193179,-96.91640564202231,22.31393605229758,-30.647658446558385
-305,-40.165563906791945,67.97412789983011,-96.8165269752223,31.46590693708644,-30.616074038883475
-304,-33.957683581040456,78.65741764056189,-96.68728167738773,36.41130912391813,-30.575203087081068
-303,-32.013588083033326,72.53697791007237,-96.66962359532373,33.578096062951275,-30.569619111237827
-302,-30.90296524231333,55.260472277823844,-96.72441952688867,25.58062797886659,-30.58694710626342
-301,-31.357145015426845,32.12021293792593,-96.5481375922565,14.86876937345309,-30.531201863885563
-300,-29.370979656611706,19.531132530066976,-96.33656854251012,9.041157533828766,-30.46429785592596
-299,-29.570788395527803,43.562859054510675,-96.33931445931947,20.165685258112333,-30.46516619106425
-298,-28.339146435234454,56.644753592755315,-95.9886291653321,26.221425711418156,-30.354269763971665
-297,-31.77097004205487,37.378242198555526,-96.02578532227325,17.302763960794636,-30.366019572474936
-296,-31.834163151057183,31.429811472368453,-96.22138309929925,14.54917559659032,-30.42787302054173
-295,-33.31733309973623,27.70494231675682,-96.11225107038229,12.82489622994629,-30.39336244283643
-294,-30.322967141523428,32.73893637420391,-96.01995886813829,15.155182670206338,-30.36417708590004
-293,-33.47206545972362,27.431895721920128,-96.04614546186639,12.69850021710916,-30.372458013934267
-292,-32.739004359409904,22.913732307172285,-95.76533467688841,10.60699696539389,-30.283657846727245
-291,-30.97872492965238,-8.314043282678618,-95.6093220311582,-3.8486541907414145,-30.234322316297604
-290,-26.953668918412067,4.242175865907072,-95.4471951061011,1.9637458417133975,-30.18305328097562
-289,-21.084730930686202,-2.239929499915938,-95.63617730074967,-1.0368858765478275,-30.242814698206292
-288,-22.03567403952733,-1.6237833851924122,-95.5702907020801,-0.7516656478439252,-30.22197952629857
-287,-26.633158237725773,-1.9252394995372013,-95.55653812100134,-0.8912127127737943,-30.217630578307066
-286,-28.25786024904522,-1.4284189337995357,-95.92194606981612,-0.6612294799036438,-30.33318271764556
-285,-28.75021324422994,-14.487369814578678,-96.41269994748303,-6.706349083587541,-30.488372720044268
-284,-29.996425171975506,7.834147501542987,-96.18643743789744,3.6265056107557063,-30.416822232104654
-283,-31.970701470219463,6.845746125844365,-96.65776990108542,3.168964680623394,-30.5658706439898
-282,-28.93187463872282,5.852642867002511,-96.30716690473913,2.709247201530688,-30.455000241696407
-281,-15.632060606328535,-1.9310060757616987,-96.0407950237393,-0.8938821188615494,-30.37076605683813
-280,-15.190058971766929,-0.21992384886200256,-95.99627987625357,-0.10180495984789137,-30.356689131194802
-279,-13.869205879155444,10.993143770881808,-95.96740057651678,5.088836731385899,-30.347556694754907
-278,-13.524988400462124,22.581897677833894,-95.91851727290958,10.453387380572861,-30.33209843685968
-277,-5.201388938210327,18.07014789285637,-96.38969268459891,8.364853062534522,-30.48109718470026
-276,14.892070647474087,24.852928863785984,-96.88150631353324,11.504670540155232,-30.636622309874795
-275,12.596817853659715,31.121549540263892,-97.55112744840744,14.406478050221759,-30.848375105433725
-274,19.139626489237415,27.634304275191045,-97.25178611567145,12.79219717060121,-30.75371506450612
-273,10.349343905023733,78.39214528856515,-97.16913630315415,36.28851188622186,-30.727578898932062
-272,19.78066800038818,78.93813187363948,-96.8248431165933,36.54125456355586,-30.618703833691107
-271,18.096851024212345,65.54817649193232,-97.22553361220837,30.342909649834798,-30.74541329398364
-270,15.87170908753539,86.51615282397287,-97.29898616116853,40.04919661971394,-30.768641029449554
-269,17.29771880231943,81.94583896835358,-97.81213699131884,37.93355240481328,-30.930913570097673
-268,21.664907462024384,77.53169543797446,-97.64362390037368,35.890201002960296,-30.877625051803495
-267,26.597999907143777,88.00904260049262,-97.66306533928424,40.740270300637405,-30.883772974598333
-266,37.57938109959993,80.68052105966277,-97.31342931906842,37.34782402857921,-30.773208357006464
-265,38.557096418682654,88.6817612847874,-97.31789714231705,41.05167854034373,-30.77462120677134
-264,34.70003087913209,110.00160293749795,-97.34968855475398,50.92084750336747,-30.784674534104788
-263,34.949970008094965,104.41765174592072,-97.44000773503207,48.33598037871192,-30.8132359667126
-262,21.31714383302952,136.8720583150806,-97.22359167793411,63.3594513426712,-30.74479920044634
-261,18.07957998273604,136.18745022916815,-97.19082736756467,63.04253937946892,-30.734438215773128
